token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
uellet	uolo	_	Sing	3	Sub|Impa|Act	_	_	3	VER
inmunem	immunis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua

ordinabantur	ordino	_	Plur	3	Ind|Impa|Pass	_	_	_	VER
iam	iam	Pos	_	_	_	_	_	_	ADV
censitores	censitor	_	Plur	_	_	Nom	_	_	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMpro
missi	mitto	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
describerent	describo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
plebem	plebs	_	Sing	_	_	Acc	_	_	NOMcom

eodem	idem	_	Sing	_	_	Abl	MascNeut	_	PROdem
fere	fere	Pos	_	_	_	_	_	_	ADV
tempore	tempus	_	Sing	_	_	Abl	_	1	NOMcom
castra	castra	_	Plur	_	_	Acc	_	2	NOMcom
quoque	quoque	Pos	_	_	_	_	_	_	ADV
praetoria	praetorius	Pos	Plur	_	_	Acc	Neut	2	ADJqua
sustulerat	suffero	_	Sing	3	Ind|Pqp|Act	_	_	_	VER

itaque	itaque	_	_	_	_	_	_	_	CONcoo
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
pauci	pauci	_	Plur	_	_	Nom	_	_	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
Romae	Roma	_	Plur	_	_	Loc	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
castris	castra	_	Plur	_	_	Abl	_	1	NOMcom
relicti	relinquo	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
erant	sum	_	Plur	3	Ind|Impa|Act	_	_	1	VER
opportunitatem	opportunitas	_	Sing	_	_	Acc	_	_	NOMcom
nacti	nanciscor	_	Plur	_	Par|Perf|Dep	Nom	Masc	_	VER
occisis	occido	_	Plur	_	Par|Perf|Pass	Abl	Com	2	VER
quibusdam	quidam	_	Plur	_	_	Abl	Com	_	PROind
iudicibus	iudex	_	Plur	_	_	Abl	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
inuito	inuitus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
populo	populus	_	Sing	_	_	Abl	_	1	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
concitatus	concito	_	Sing	_	Par|Perf|Pass	Nom	Masc	1	VER
Maxentium	Maxentius	_	Sing	_	_	Acc	_	_	NOMpro
purpuram	purpura	_	Sing	_	_	Acc	_	_	NOMcom
induerant	induo	_	Plur	3	Ind|Pqp|Act	_	_	_	VER

quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
nuntio	nuntius	_	Sing	_	_	Abl	_	1	NOMcom
adlato	affero	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
aliquantum	aliquantum	_	_	_	_	_	_	1	PROind
rei	res	_	Sing	_	_	Gen	_	_	NOMcom
nouitate	nouitas	_	Sing	_	_	Abl	_	_	NOMcom
turbatus	turbo	_	Sing	_	Par|Perf|Pass	Nom	Masc	2	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
nec	nec	_	_	_	_	_	_	2	CONcoo
tamen	tamen	Pos	_	_	_	_	_	_	ADV
nimium	nimium	Pos	_	_	_	_	_	2	ADV
territus	terreo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER

et	et	_	_	_	_	_	_	2	CONcoo
oderat	odi	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
hominem	homo	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
tres	tres	_	Plur	_	_	Acc	MascFem	_	ADJcar
Caesares	Caesar	_	Plur	_	_	Acc	_	_	NOMpro
facere	facio	_	_	_	Inf|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
poterat	possum	_	Sing	3	Ind|Impa|Act	_	_	1	VER

satis	satis	Pos	_	_	_	_	_	1	ADJqua
uisum	uideo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
semel	semel	_	_	_	_	_	_	_	ADJadv.mul
fecisse	facio	_	_	_	Inf|Perf|Act	_	_	_	VER
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
noluit	nolo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Seuerum	Seuerus	_	Sing	_	_	Acc	_	_	NOMpro
arcessit	arcesso	_	Sing	3	Ind|Pres|Act	_	_	_	VER
hortatur	hortor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
recipiendum	recipio	_	Sing	_	Adj|_|Pass	Acc	MascNeut	_	VER
imperium	imperium	_	Sing	_	_	Acc	_	_	NOMcom
mittit	mitto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
cum	cum	_	_	_	_	_	_	2	PRE
exercitu	exercitus	_	Sing	_	_	Abl	_	1	NOMcom
Maximiani	Maximianus	_	Sing	_	_	Gen	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
expugnandum	expugno	_	Sing	_	Ger|_|Act	Acc	_	_	VER
Maxentium	Maxentius	_	Sing	_	_	Acc	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
mittit	mitto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
illi	ille	_	Plur	_	_	Nom	Masc	_	PROdem
summis	superus	Sup	Plur	_	_	Abl	Com	_	ADJqua
deliciis	delicia	_	Plur	_	_	Abl	_	1	NOMcom
saepissime	saepe	Sup	_	_	_	_	_	_	ADV
excepti	excipio	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
modo	modo	Pos	_	_	_	_	_	1	ADV
saluam	saluus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
illam	ille	_	Sing	_	_	Acc	Fem	_	PROdem
urbem	urbs	_	Sing	_	_	Acc	_	_	NOMcom
sed	sed	_	_	_	_	_	_	_	CONcoo
ibi	ibi	Pos	_	_	_	_	_	_	ADV
uiuere	uiuo	_	_	_	Inf|Pres|Act	_	_	_	VER
optarent	opto	_	Plur	3	Sub|Impa|Act	_	_	_	VER

Maxentius	Maxentius	_	Sing	_	_	Nom	_	_	NOMpro
tanti	tantus	_	Sing	_	_	Gen	MascNeut	_	PROdem
facinoris	facinus	_	Sing	_	_	Gen	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
conscius	conscius	Pos	Sing	_	_	Nom	Masc	_	ADJqua
licet	licet	_	_	_	_	_	_	3	CONsub
iure	ius	_	Sing	_	_	Abl	_	1	NOMcom
hereditatis	hereditas	_	Sing	_	_	Gen	_	_	NOMcom
paternos	paternus	Pos	Plur	_	_	Acc	Masc	_	ADJqua
milites	miles	_	Plur	_	_	Acc	_	_	NOMcom
traducere	traduco	_	_	_	Inf|Pres|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
se	sui	_	Sing	_	_	Acc	_	1	PROref
posset	possum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
cogitans	cogito	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
tamen	tamen	Pos	_	_	_	_	_	_	ADV
fieri	fio	_	_	_	Inf|Pres|Act	_	_	_	VER
posse	possum	_	_	_	Inf|Pres|Act	_	_	1	VER
ut	ut	_	_	_	_	_	_	4	CONsub
Maximianus	Maximianus	_	Sing	_	_	Nom	_	_	NOMpro
socer	socer	_	Sing	_	_	Nom	_	_	NOMcom
id	is	_	Sing	_	_	Acc	Neut	_	PROdem
ipsum	ipse	_	Sing	_	_	Acc	MascNeut	_	PROdem
metuens	metuo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
Seuerum	Seuerus	_	Sing	_	_	Acc	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
Illyrico	Illyricum	_	Sing	_	_	Abl	_	_	NOMpro
relinqueret	relinquo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
cum	cum	_	_	_	_	_	_	2	PRE
suo	suus	_	Sing	_	_	Abl	MascNeut	_	PROpos.ref
exercitu	exercitus	_	Sing	_	_	Abl	_	1	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
se	sui	_	Sing	_	_	Acc	_	1	PROref
oppugnandum	oppugno	_	Sing	_	Ger|_|Act	Acc	_	_	VER
ueniret	uenio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
quaerebat	quaero	_	Sing	3	Ind|Impa|Act	_	_	_	VER
quatenus	quatenus	_	_	_	_	_	_	2	ADVint
se	sui	_	Sing	_	_	Acc	_	1	PROref
a	ab	_	_	_	_	_	_	_	PRE
periculo	periculum	_	Sing	_	_	Abl	_	_	NOMcom
impendente	impendeo	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
muniret	munio	_	Sing	3	Sub|Impa|Act	_	_	2	VER

patri	pater	_	Sing	_	_	Dat	_	_	NOMcom
suo	suus	_	Sing	_	_	Dat	MascNeut	_	PROpos.ref
post	post	_	_	_	_	_	_	2	PRE
depositum	depono	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
imperium	imperium	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
Campania	Campania	_	Sing	_	_	Abl	_	_	NOMpro
moranti	moror	_	Sing	_	Par|Pres|Dep	Dat	Com	1	VER
purpuram	purpura	_	Sing	_	_	Acc	_	_	NOMcom
mittit	mitto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
bis	bis	_	_	_	_	_	_	_	ADJadv.mul
Augustum	Augustus	_	Sing	_	_	Acc	_	_	NOMpro
nominat	nomino	_	Sing	3	Ind|Pres|Act	_	_	_	VER

ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem
uero	uero	_	_	_	_	_	_	4	CONcoo
et	et	_	_	_	_	_	_	2	CONcoo
rerum	res	_	Plur	_	_	Gen	_	_	NOMcom
nouarum	nouus	Pos	Plur	_	_	Gen	Fem	_	ADJqua
cupidus	cupidus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
deposuerat	depono	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
inuitus	inuitus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
libenter	libenter	Pos	_	_	_	_	_	_	ADV
arripuit	arripio	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Seuerus	Seuerus	_	Sing	_	_	Nom	_	_	NOMpro
interim	interim	Pos	_	_	_	_	_	_	ADV
uadit	uado	_	Sing	3	Ind|Pres|Act	_	_	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
ad	ad	_	_	_	_	_	_	2	PRE
muros	murus	_	Plur	_	_	Acc	_	_	NOMcom
urbis	urbs	_	Sing	_	_	Gen	_	_	NOMcom
armatus	armatus	Pos	Sing	_	_	Nom	Masc	2	ADJqua
accedit	accedo	_	Sing	3	Ind|Pres|Act	_	_	1	VER

statim	statim	Pos	_	_	_	_	_	_	ADV
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
sublatis	suffero	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
signis	signum	_	Plur	_	_	Abl	_	_	NOMcom
abeunt	abeo	_	Plur	3	Ind|Pres|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
se	sui	_	Sing	_	_	Acc	_	1	PROref
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
contra	contra	_	_	_	_	_	_	2	PRE
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
uenerant	uenio	_	Plur	3	Ind|Pqp|Act	_	_	_	VER
tradunt	trado	_	Plur	3	Ind|Pres|Act	_	_	_	VER

quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
restabat	resto	_	Sing	3	Ind|Impa|Act	_	_	_	VER
deserto	desertus	Pos	Sing	_	_	Dat	MascNeut	_	ADJqua
nisi	nisi	_	_	_	_	_	_	_	CONsub
fuga	fuga	_	Sing	_	_	Nom	_	_	NOMcom

sed	sed	_	_	_	_	_	_	_	CONcoo
occurrebat	occurro	_	Sing	3	Ind|Impa|Act	_	_	_	VER
iam	iam	Pos	_	_	_	_	_	_	ADV
resumpto	resumo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
imperio	imperium	_	Sing	_	_	Abl	_	_	NOMcom
Maximianus	Maximianus	_	Sing	_	_	Nom	_	_	NOMpro
cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
aduentu	aduentus	_	Sing	_	_	Abl	_	_	NOMcom
Rauennam	Rauenna	_	Sing	_	_	Acc	_	_	NOMpro
confugit	confugio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ibique	ibi界que	Pos	_	_	_	_	_	_	ADV
se	sui	_	Sing	_	_	Acc	_	1	PROref
cum	cum	_	_	_	_	_	_	2	PRE
paucis	paucus	Pos	Plur	_	_	Abl	Com	_	ADJqua
militibus	miles	_	Plur	_	_	Abl	_	_	NOMcom
inclusit	includo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
cum	cum	_	_	_	_	_	_	3	CONsub
uideret	uideo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
futurum	sum	_	Sing	_	Par|Fut|Act	Acc	MascNeut	1	VER
ut	ut	_	_	_	_	_	_	4	CONsub
Maximiano	Maximianus	_	Sing	_	_	Dat	_	_	NOMpro
traderetur	trado	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
dedidit	dedo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
se	sui	_	Sing	_	_	Acc	_	1	PROref
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
uestemque	uestis界que	_	Sing	_	_	Acc	_	_	NOMcom
purpuream	purpureus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
eidem	idem	_	Sing	_	_	Dat	Com	_	PROdem
a	ab	_	_	_	_	_	_	_	PRE
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
acceperat	accipio	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
reddidit	reddo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
facto	factum	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	NOMcom
nihil	nihil	_	_	_	_	Ind	_	_	PROind
aliud	alius	_	Sing	_	_	Acc	Neut	_	PROind
impetrauit	impetro	_	Sing	3	Ind|Perf|Act	_	_	_	VER
nisi	nisi	_	_	_	_	_	_	_	CONsub
bonam	bonus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
mortem	mors	_	Sing	_	_	Acc	_	_	NOMcom

nam	nam	_	_	_	_	_	_	_	CONcoo
uenis	uena	_	Plur	_	_	Abl	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
incisis	incido	_	Plur	_	Par|Perf|Pass	Abl	Com	2	VER
leniter	leniter	Pos	_	_	_	_	_	_	ADV
mori	morior	_	_	_	Inf|Pres|Dep	_	_	_	VER
coactus	cogo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

ab	ab	_	_	_	_	_	_	_	PRE
hoc	hic	_	Sing	_	_	Abl	MascNeut	1	PROdem
capite	caput	_	Sing	_	_	Abl	_	_	NOMcom
suos	suus	_	Plur	_	_	Acc	Masc	_	PROpos.ref
persequi	persequor	_	_	_	Inf|Pres|Dep	_	_	_	VER

Herculius	Herculeius	_	Sing	_	_	Nom	_	_	NOMpro
uero	uero	_	_	_	_	_	_	4	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
Maximiani	Maximianus	_	Sing	_	_	Gen	_	_	NOMpro
nosset	nosco	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
insaniam	insania	_	Sing	_	_	Acc	_	_	NOMcom
cogitare	cogito	_	_	_	Inf|Pres|Act	_	_	_	VER
coepit	coepio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
illum	ille	_	Sing	_	_	Acc	Masc	_	PROdem
audita	audio	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
nece	nex	_	Sing	_	_	Abl	_	_	NOMcom
Seueri	Seuerus	_	Sing	_	_	Gen	_	_	NOMpro
inflammatum	inflammo	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
ira	ira	_	Sing	_	_	Abl	_	_	NOMcom
susceptis	suscipio	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
inimicitiis	inimicitia	_	Plur	_	_	Abl	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
exercitu	exercitus	_	Sing	_	_	Abl	_	1	NOMcom
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
uenturum	uenio	_	Sing	_	Par|Fut|Act	Acc	MascNeut	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
fortasse	fortasse	Pos	_	_	_	_	_	_	ADV
adiuncto	adiungo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
Maximiano	Maximianus	_	Sing	_	_	Abl	_	_	NOMpro
ac	ac	_	_	_	_	_	_	1	CONcoo
duplicatis	duplico	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
copiis	copia	_	Plur	_	_	Abl	_	_	NOMcom
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
resisti	resisto	_	_	_	Inf|Pres|Pass	_	_	_	VER
nullo	nullus	_	Sing	_	_	Abl	MascNeut	_	PROind
modo	modus	_	Sing	_	_	Abl	_	_	NOMcom
posset	possum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
urbe	urbs	_	Sing	_	_	Abl	_	_	NOMcom
munita	munio	_	Sing	_	Par|Perf|Pass	Abl	Fem	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
rebus	res	_	Plur	_	_	Abl	_	_	NOMcom
omnibus	omnis	_	Plur	_	_	Abl	Com	_	PROind
diligenter	diligenter	Pos	_	_	_	_	_	_	ADV
instructa	instruo	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
proficiscitur	proficiscor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
Galliam	Gallia	_	Sing	_	_	Acc	_	_	NOMpro
ut	ut	_	_	_	_	_	_	4	CONsub
Constantinum	Constantinus	_	Sing	_	_	Acc	_	_	NOMpro
partibus	pars	_	Plur	_	_	Dat	_	_	NOMcom
suis	suus	_	Plur	_	_	Dat	Com	_	PROpos.ref
conciliaret	concilio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
suae	suus	_	Sing	_	_	Gen	Fem	_	PROpos.ref
minoris	paruus	Comp	Sing	_	_	Gen	Com	2	ADJqua
filiae	filia	_	Sing	_	_	Gen	_	_	NOMcom
nuptiis	nuptiae	_	Plur	_	_	Abl	_	_	NOMcom

ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem
interea	interea	Pos	_	_	_	_	_	_	ADV
coacto	cogo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
exercitu	exercitus	_	Sing	_	_	Abl	_	1	NOMcom
inuadit	inuado	_	Sing	3	Ind|Pres|Act	_	_	2	VER
Italiam	Italia	_	Sing	_	_	Acc	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
urbem	urbs	_	Sing	_	_	Acc	_	_	NOMcom
accedit	accedo	_	Sing	3	Ind|Pres|Act	_	_	1	VER
senatum	senatus	_	Sing	_	_	Acc	_	_	NOMcom
extincturus	exstinguo	_	Sing	_	Par|Fut|Act	Nom	Masc	_	VER
populum	populus	_	Sing	_	_	Acc	_	1	NOMcom
trucidaturus	trucido	_	Sing	_	Par|Fut|Act	Nom	Masc	_	VER
uerum	uerum	_	_	_	_	_	_	4	CONcoo
clausa	claudo	_	Plur	_	Par|Perf|Pass	Acc	Neut	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
munita	munio	_	Plur	_	Par|Perf|Pass	Acc	Neut	2	VER
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
offendit	offendo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

nulla	nullus	_	Sing	_	_	Nom	Fem	_	PROind
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
spes	spes	_	Sing	_	_	Nom	_	_	NOMcom
inrumpendi	irrumpo	_	Sing	_	Ger|_|Act	Gen	_	_	VER
oppugnatio	oppugnatio	_	Sing	_	_	Nom	_	_	NOMcom
difficilis	difficilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
ad	ad	_	_	_	_	_	_	2	PRE
circumsedenda	circumsedeo	_	Plur	_	Adj|_|Pass	Acc	Neut	_	VER
moenia	moenia	_	Plur	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
satis	satis	Pos	_	_	_	Ind	_	2	ADV
copiarum	copia	_	Plur	_	_	Gen	_	_	NOMcom
quippe	quippe	_	_	_	_	_	_	1	ADV
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
numquam	numquam	_	_	_	_	_	_	_	ADVneg
uiderat	uideo	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMpro
aestimaretque	aestimo界que	_	Sing	3	Sub|Impa|Act	_	_	_	VER
illam	ille	_	Sing	_	_	Acc	Fem	_	PROdem
non	non	_	_	_	_	_	_	_	ADVneg
multo	multo	Pos	_	_	_	_	_	2	ADV
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
maiorem	magnus	Comp	Sing	_	_	Acc	MascFem	_	ADJqua
quam	quam	_	_	_	_	_	_	1	ADVrel
quas	qui	_	Plur	_	_	Acc	Fem	1	PROrel
nouerat	nosco	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
ciuitates	ciuitas	_	Plur	_	_	Acc	_	_	NOMcom

tunc	tunc	Pos	_	_	_	_	_	_	ADV
quaedam	quidam	_	Plur	_	_	Nom	Fem	_	PROind
legiones	legio	_	Plur	_	_	Nom	_	_	NOMcom
detestantes	detestor	_	Plur	_	Par|Pres|Dep	Nom	MascFem	_	VER
scelus	scelus	_	Sing	_	_	Acc	_	_	NOMcom
quod	quod	_	_	_	_	_	_	2	CONsub
socer	socer	_	Sing	_	_	Nom	_	_	NOMcom
generum	gener	_	Sing	_	_	Acc	_	_	NOMcom
oppugnaret	oppugno	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
quod	quod	_	_	_	_	_	_	2	CONsub
Romani	Romanus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMpro
translatis	transfero	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
signis	signum	_	Plur	_	_	Abl	_	_	NOMcom
imperium	imperium	_	Sing	_	_	Acc	_	_	NOMcom
reliquerunt	relinquo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

et	et	_	_	_	_	_	_	2	CONcoo
iam	iam	Pos	_	_	_	_	_	_	ADV
ceteri	ceterus	_	Plur	_	_	Nom	Masc	_	NOMcom
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
nutabant	nuto	_	Plur	3	Ind|Impa|Act	_	_	_	VER
cum	cum	_	_	_	_	_	_	3	CONsub
ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem
fracta	frango	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
superbia	superbia	_	Sing	_	_	Abl	_	_	NOMcom
dimissisque	dimitto界que	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
animis	animus	_	Plur	_	_	Abl	_	_	NOMcom
Seueri	Seuerus	_	Sing	_	_	Gen	_	_	NOMpro
exitum	exitus	_	Sing	_	_	Acc	_	_	NOMcom
