token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
etiam	etiam	Pos	_	_	_	_	_	_	ADV
nunc	nunc	Pos	_	_	_	_	_	_	ADV
tacere	taceo	_	_	_	Inf|Pres|Act	_	_	_	VER
uoluissem	uolo	_	Sing	1	Sub|Pqp|Act	_	_	3	VER
et	et	_	_	_	_	_	_	2	CONcoo
prorumpens	prorumpo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
licet	licet	Pos	_	_	_	_	_	2	ADV
huius	hic	_	Sing	_	_	Gen	Com	1	PROdem
muneris	munus	_	Sing	_	_	Gen	_	_	NOMcom
gaudium	gaudium	_	Sing	_	_	Acc	_	_	NOMcom
intra	intra	_	_	_	_	_	_	2	PRE
arcanae	arcanus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
laetitiae	laetitia	_	Sing	_	_	Gen	_	_	NOMcom
conscientiam	conscientia	_	Sing	_	_	Acc	_	_	NOMcom
coercere	coerceo	_	_	_	Inf|Pres|Act	_	_	_	VER

Sed	sed	_	_	_	_	_	_	_	CONcoo
siue	siue	_	_	_	_	_	_	1	CONcoo
errorem	error	_	Sing	_	_	Acc	_	_	NOMcom
nostrum	noster	_	Sing	_	_	Acc	MascNeut	_	PROpos
siue	siue	_	_	_	_	_	_	2	CONsub
consilium	consilium	_	Sing	_	_	Nom	_	_	NOMcom
congesta	congero	_	Plur	_	Par|Perf|Pass	Nom	Neut	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
coaceruata	coaceruo	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
in	in	_	_	_	_	_	_	_	PRE
unum	unus	_	Sing	_	_	Acc	Neut	_	ADJcar
beneficia	beneficium	_	Plur	_	_	Nom	_	_	NOMcom
uicerunt	uinco	_	Plur	3	Ind|Perf|Act	_	_	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
in	in	_	_	_	_	_	_	_	PRE
id	is	_	Sing	_	_	Acc	Neut	_	PROdem
redegerunt	redigo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
necessitatis	necessitas	_	Sing	_	_	Gen	_	_	NOMcom
ambiguum	ambiguus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
ut	ut	_	_	_	_	_	_	4	CONsub
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
aut	aut	_	_	_	_	_	_	_	CONcoo
indiserti	indisertus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
aut	aut	_	_	_	_	_	_	_	CONcoo
ingrati	ingratus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
esset	sum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
fama	fama	_	Sing	_	_	Nom	_	_	NOMcom
subeunda	subeo	_	Sing	_	Adj|_|Pass	Nom	Fem	1	VER
malui	malo	_	Sing	1	Ind|Perf|Act	_	_	_	VER
eloquentiam	eloquentia	_	Sing	_	_	Acc	_	_	NOMcom
potius	potius	Comp	_	_	_	_	_	_	ADV
quam	quam	_	_	_	_	_	_	1	ADVrel
pietatem	pietas	_	Sing	_	_	Acc	_	_	NOMcom
erga	erga	_	_	_	_	_	_	_	PRE
te	tu	_	Sing	_	_	Acc	_	_	PROper
et	et	_	_	_	_	_	_	2	CONcoo
officium	officium	_	Sing	_	_	Acc	_	_	NOMcom
meum	meus	_	Sing	_	_	Acc	MascNeut	_	PROpos
desiderari	desidero	_	_	_	Inf|Pres|Pass	_	_	_	VER

Et	et	_	_	_	_	_	_	2	CONcoo
sane	sane	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
honoribus	honor	_	Plur	_	_	Abl	_	_	NOMcom
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
me	ego	_	Sing	_	_	Acc	_	_	PROper
prius	prius	Comp	_	_	_	_	_	_	ADJadv.ord
honestaras	honesto	_	Sing	2	Ind|Pqp|Act	_	_	_	VER
minor	paruus	Comp	Sing	_	_	Nom	MascFem	2	ADJqua
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
causa	causa	_	Sing	_	_	Nom	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
agendas	ago	_	Plur	_	Adj|_|Pass	Acc	Fem	_	VER
gratias	gratia	_	Plur	_	_	Acc	_	_	NOMcom
uidebatur	uideo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
me	ego	_	Sing	_	_	Acc	_	_	PROper
aerarium	aerarium	_	Sing	_	_	Acc	_	_	NOMcom
publicum	publicus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
curare	curo	_	_	_	Inf|Pres|Act	_	_	_	VER
uoluisti	uolo	_	Sing	2	Ind|Perf|Act	_	_	3	VER
cum	cum	_	_	_	_	_	_	3	CONsub
quaerens	quaero	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
uirum	uir	_	Sing	_	_	Acc	_	_	NOMcom
animi	animus	_	Sing	_	_	Gen	_	_	NOMcom
magni	magnus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
aduersus	aduersus	_	_	_	_	_	_	3	PRE
pecuniam	pecunia	_	Sing	_	_	Acc	_	_	NOMcom
liberi	liber	Pos	Sing	_	_	Gen	MascNeut	2	ADJqua
aduersus	aduersus	_	_	_	_	_	_	3	PRE
offensas	offensa	_	Plur	_	_	Acc	_	_	NOMcom
constantis	constans	Pos	Sing	_	_	Gen	Com	_	ADJqua
aduersus	aduersus	_	_	_	_	_	_	3	PRE
inuidiam	inuidia	_	Sing	_	_	Acc	_	_	NOMcom
me	ego	_	Sing	_	_	Acc	_	_	PROper
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
uiderer	uideo	_	Sing	1	Sub|Impa|Pass	_	_	_	VER
eiusmodi	eiusmodi	Pos	_	_	_	_	_	_	ADV
delegisti	deligo	_	Sing	2	Ind|Perf|Act	_	_	3	VER
idque	is界que	_	Sing	_	_	Nom	Neut	_	PROdem
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
tempore	tempus	_	Sing	_	_	Abl	_	1	NOMcom
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
exhaustae	exhaurio	_	Sing	_	Par|Perf|Pass	Gen	Fem	_	VER
prouinciae	prouincia	_	Sing	_	_	Gen	_	_	NOMcom
partim	partim	Pos	_	_	_	_	_	_	ADV
depraedatione	depraedatio	_	Sing	_	_	Abl	_	_	NOMcom
barbarica	barbaricus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
partim	partim	Pos	_	_	_	_	_	_	ADV
non	non	_	_	_	_	_	_	_	ADVneg
minus	parum	Comp	_	_	_	_	_	2	ADV
exitialibus	exitialis	Pos	Plur	_	_	Abl	Com	_	ADJqua
quam	quam	_	_	_	_	_	_	1	ADVrel
pudendis	pudendus	Pos	Plur	_	_	Abl	Com	_	ADJqua
praesidentium	praesideo	_	Plur	_	Par|Pres|Act	Gen	Com	_	VER
rapinis	rapina	_	Plur	_	_	Abl	_	1	NOMcom
ultro	ultro	Pos	_	_	_	_	_	_	ADV
opem	ops	_	Sing	_	_	Acc	_	_	NOMcom
imperatoris	imperator	_	Sing	_	_	Gen	_	_	NOMcom
exposcerent	exposco	_	Plur	3	Sub|Impa|Act	_	_	_	VER
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
saepe	saepe	Pos	_	_	_	_	_	_	ADV
anteactis	anteactus	Pos	Plur	_	_	Abl	Com	_	ADJqua
temporibus	tempus	_	Plur	_	_	Abl	_	1	NOMcom
ludo	ludus	_	Sing	_	_	Abl	_	_	NOMcom
habiti	habeo	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
praesens	praesens	Pos	Sing	_	_	Acc	Com	_	ADJqua
stipendium	stipendium	_	Sing	_	_	Acc	_	_	NOMcom
flagitarent	flagito	_	Plur	3	Sub|Impa|Act	_	_	_	VER
quoquo	quisquis	_	Sing	_	_	Abl	MascNeut	1	PROrel
modo	modus	_	Sing	_	_	Abl	_	_	NOMcom
uidebar	uideo	_	Sing	1	Ind|Impa|Pass	_	_	_	VER
honorem	honor	_	Sing	_	_	Acc	_	_	NOMcom
onere	onus	_	Sing	_	_	Abl	_	_	NOMcom
pensare	penso	_	_	_	Inf|Pres|Act	_	_	_	VER

At	at	_	_	_	_	_	_	2	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
me	ego	_	Sing	_	_	Acc	_	_	PROper
praetoriis	praetorius	Pos	Plur	_	_	Abl	Com	2	ADJqua
praefecisti	praeficio	_	Sing	2	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
prouincias	prouincia	_	Plur	_	_	Acc	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
te	tu	_	Sing	_	_	Abl	_	_	PROper
egregie	egregie	Pos	_	_	_	_	_	_	ADV
meritas	meritus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
meae	meus	_	Sing	_	_	Dat	Fem	_	PROpos
fidei	fides	_	Sing	_	_	Dat	_	2	NOMcom
tutelaeque	tutela界que	_	Sing	_	_	Dat	_	_	NOMcom
mandasti	mando	_	Sing	2	Ind|Perf|Act	_	_	2	VER
ingens	ingens	Pos	Sing	_	_	Nom	Com	_	ADJqua
iudicii	iudicium	_	Sing	_	_	Gen	_	_	NOMcom
tui	tuus	_	Sing	_	_	Gen	MascNeut	_	PROpos
fuit	sum	_	Sing	3	Ind|Perf|Act	_	_	1	VER
munus	munus	_	Sing	_	_	Nom	_	_	NOMcom
sed	sed	_	_	_	_	_	_	_	CONcoo
in	in	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
non	non	_	_	_	_	_	_	_	ADVneg
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
solum	solum	Pos	_	_	_	_	_	2	ADV
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
tanta	tantus	_	Sing	_	_	Abl	Fem	_	PROdem
potestate	potestas	_	Sing	_	_	Abl	_	_	NOMcom
succinxeras	succingo	_	Sing	2	Ind|Pqp|Act	_	_	_	VER
uerum	uerum	_	_	_	_	_	_	4	CONcoo
etiam	etiam	Pos	_	_	_	_	_	_	ADV
negotiis	negotium	_	Plur	_	_	Abl	_	_	NOMcom
tuis	tuus	_	Plur	_	_	Abl	Com	_	PROpos
commodasse	commodo	_	_	_	Inf|Perf|Act	_	_	1	VER
aliquatenus	aliquatenus	Pos	_	_	_	_	_	_	ADV
uidebare	uideo	_	Sing	2	Ind|Impa|Pass	_	_	_	VER

Porro	porro	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
decernendo	decerno	_	Sing	_	Adj|_|Pass	Abl	MascNeut	_	VER
consulatu	consulatus	_	Sing	_	_	Abl	_	_	NOMcom
remotis	remoueo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
utilitatibus	utilitas	_	Plur	_	_	Abl	_	_	NOMcom
tuis	tuus	_	Plur	_	_	Abl	Com	_	PROpos
rationem	ratio	_	Sing	_	_	Acc	_	_	NOMcom
meae	meus	_	Sing	_	_	Gen	Fem	_	PROpos
solum	solus	Pos	Sing	_	_	Acc	MascNeut	_	ADV
dignitatis	dignitas	_	Sing	_	_	Gen	_	_	NOMcom
habuisti	habeo	_	Sing	2	Ind|Perf|Act	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
in	in	_	_	_	_	_	_	_	PRE
administrationibus	administratio	_	Plur	_	_	Abl	_	_	NOMcom
labor	labor	_	Sing	_	_	Nom	_	1	NOMcom
honori	honor	_	Sing	_	_	Dat	_	_	NOMcom
adiungitur	adiungo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
consulatu	consulatus	_	Sing	_	_	Abl	_	_	NOMcom
honos	honor	_	Sing	_	_	Nom	_	_	NOMcom
sine	sine	_	_	_	_	_	_	_	PRE
labore	labor	_	Sing	_	_	Abl	_	1	NOMcom
suscipitur	suscipio	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

in	in	_	_	_	_	_	_	_	PRE
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
si	si	_	_	_	_	_	_	2	CONsub
laeteris	laetor	_	Sing	2	Sub|Pres|Pass	_	_	_	VER
cupidae	cupidus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
ambitionis	ambitio	_	Sing	_	_	Gen	_	_	NOMcom
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
uidearis	uideo	_	Sing	2	Sub|Pres|Pass	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
nisi	nisi	_	_	_	_	_	_	_	CONsub
aperte	aperte	Pos	_	_	_	_	_	_	ADV
et	et	_	_	_	_	_	_	2	CONcoo
propalam	propalam	Pos	_	_	_	_	_	_	ADV
laeteris	laetor	_	Sing	2	Sub|Pres|Pass	_	_	_	VER
ingratus	ingratus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
sis	sum	_	Sing	2	Sub|Pres|Act	_	_	1	CONsub

Huc	huc	Pos	_	_	_	_	_	_	ADV
accedit	accedo	_	Sing	3	Ind|Pres|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
ipsa	ipse	_	Sing	_	_	Nom	Fem	_	PROdem
haec	hic	_	Plur	_	_	Nom	Fem	1	PROdem
urbs	urbs	_	Sing	_	_	Nom	_	_	NOMcom
atque	atque	_	_	_	_	_	_	1	CONcoo
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
augustissimum	augustus	Sup	Sing	_	_	Nom	Neut	_	ADJqua
consilii	consilium	_	Sing	_	_	Gen	_	_	NOMcom
publici	publicus	Pos	Sing	_	_	Gen	MascNeut	2	ADJqua
templum	templum	_	Sing	_	_	Nom	_	_	NOMcom
officium	officium	_	Sing	_	_	Acc	_	_	NOMcom
huius	hic	_	Sing	_	_	Gen	Com	1	PROdem
orationis	oratio	_	Sing	_	_	Gen	_	_	NOMcom
efflagitant	efflagito	_	Plur	3	Ind|Pres|Act	_	_	_	VER

Haec	hic	_	Sing	_	_	Nom	Fem	1	PROdem
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
nominis	nomen	_	Sing	_	_	Gen	_	_	NOMcom
noui	nouus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
sed	sed	_	_	_	_	_	_	_	CONcoo
antiquissimae	antiquus	Sup	Sing	_	_	Gen	Fem	_	ADJqua
nobilitatis	nobilitas	_	Sing	_	_	Gen	_	_	NOMcom
ciuitas	ciuitas	_	Sing	_	_	Nom	_	_	NOMcom
patria	patria	_	Sing	_	_	Nom	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
hic	hic	_	Sing	_	_	Nom	Masc	1	PROdem
primum	primum	Sup	_	_	_	_	_	_	ADJadv.ord
editus	edo	_	Sing	_	Par|Perf|Pass	Nom	Masc	1	VER
hic	hic	_	Sing	_	_	Nom	Masc	1	PROdem
quasi	quasi	_	_	_	_	_	_	1	ADVrel
quoddam	quidam	_	Sing	_	_	Nom	Neut	_	PROind
salutare	salutare	Pos	Sing	_	_	Nom	Neut	_	ADJqua
humano	humanus	Pos	Sing	_	_	Dat	MascNeut	_	ADJqua
generi	genus	_	Sing	_	_	Dat	_	1	NOMcom
sidus	sidus	_	Sing	_	_	Nom	_	_	NOMcom
exortus	exorior	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
es	sum	_	Sing	2	Ind|Pres|Act	_	_	1	VER

Hi	hic	_	Plur	_	_	Nom	Masc	1	PROdem
ciues	ciuis	_	Plur	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
populares	popularis	Pos	Plur	_	_	Nom	MascFem	2	ADJqua
tui	tuus	_	Plur	_	_	Nom	Masc	_	PROpos
silere	sileo	_	_	_	Inf|Pres|Act	_	_	_	VER
me	ego	_	Sing	_	_	Acc	_	_	PROper
non	non	_	_	_	_	_	_	_	ADVneg
sinunt	sino	_	Plur	3	Ind|Pres|Act	_	_	_	VER
nec	nec	_	_	_	_	_	_	2	CONcoo
patiuntur	patior	_	Plur	3	Ind|Pres|Dep	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
quisquam	quisquam	_	Sing	_	_	Nom	Masc	_	PROind
alius	alius	_	Sing	_	_	Nom	Masc	_	PROind
auspicatissimo	auspicatus	Sup	Sing	_	_	Abl	MascNeut	2	ADJqua
die	dies	_	Sing	_	_	Abl	_	_	NOMcom
apud	apud	_	_	_	_	_	_	_	PRE
te	tu	_	Sing	_	_	Acc	_	_	PROper
ac	ac	_	_	_	_	_	_	1	CONcoo
de	de	_	_	_	_	_	_	_	PRE
te	tu	_	Sing	_	_	Abl	_	_	PROper
loquendi	loquor	_	Sing	_	Ger|_|Dep	Gen	_	_	VER
munus	munus	_	Sing	_	_	Acc	_	_	NOMcom
usurpet	usurpo	_	Sing	3	Ind|Fut|Act	_	_	_	VER
quam	quam	_	_	_	_	_	_	1	ADVrel
is	is	_	Sing	_	_	Nom	Masc	_	PROdem
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
amplissimo	amplus	Sup	Sing	_	_	Abl	MascNeut	_	ADJqua
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
praeditus	praeditus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
magistratu	magistratus	_	Sing	_	_	Abl	_	_	NOMcom

Putant	puto	_	Plur	3	Ind|Pres|Act	_	_	_	VER
aliquid	aliquis	_	Sing	_	_	Acc	Neut	_	PROind
adicere	adicio	_	_	_	Inf|Pres|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
splendorem	splendor	_	Sing	_	_	Acc	_	_	NOMcom
laudum	laus	_	Plur	_	_	Gen	_	_	NOMcom
tuarum	tuus	_	Plur	_	_	Gen	Fem	_	PROpos
consulis	consul	_	Sing	_	_	Gen	_	_	NOMcom
nomen	nomen	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
recte	recte	Pos	_	_	_	_	_	_	ADV
putant	puto	_	Plur	3	Ind|Pres|Act	_	_	_	VER

adicitur	adicio	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
enim	enim	_	_	_	_	_	_	2	CONcoo
laudum	laus	_	Plur	_	_	Gen	_	_	NOMcom
dignitati	dignitas	_	Sing	_	_	Dat	_	_	NOMcom
honore	honor	_	Sing	_	_	Abl	_	_	NOMcom
laudantis	laudo	_	Sing	_	Par|Pres|Act	Gen	Com	_	VER

Ac	ac	_	_	_	_	_	_	1	CONcoo
licet	licet	_	_	_	_	_	_	3	CONsub
maxime	magnus	Sup	Sing	_	_	Voc	Masc	_	ADJqua
imperator	imperator	_	Sing	_	_	Voc	_	_	NOMcom
publico	publicus	Pos	Sing	_	_	Abl	MascNeut	2	ADJqua
iudicio	iudicium	_	Sing	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
nomine	nomen	_	Sing	_	_	Abl	_	_	NOMcom
agere	ago	_	_	_	Inf|Pres|Act	_	_	_	VER
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
gratias	gratia	_	Plur	_	_	Acc	_	_	NOMcom
debeam	debeo	_	Sing	1	Sub|Pres|Act	_	_	_	VER
tamen	tamen	Pos	_	_	_	_	_	_	ADV
illa	ille	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
pro	pro	_	_	_	_	_	_	1	PRE
summa	superus	Sup	Sing	_	_	Abl	Fem	_	ADJqua
re	res	_	Sing	_	_	Abl	_	_	NOMcom
domi	domus	_	Sing	_	_	Loc	_	_	NOMcom
forisque	foris界que	Pos	_	_	_	_	_	2	ADV
gessisti	gero	_	Sing	2	Ind|Perf|Act	_	_	_	VER
nunc	nunc	Pos	_	_	_	_	_	_	ADV
ex	ex	_	_	_	_	_	_	_	PRE
parte	pars	_	Sing	_	_	Abl	_	_	NOMcom
maxima	magnus	Sup	Sing	_	_	Abl	Fem	_	ADJqua
praetermittam	praetermitto	_	Sing	1	Ind|Fut|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
quanto	quanto	_	_	_	_	_	_	1	ADVrel
ocius	ociter	Comp	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
propria	proprius	Pos	Plur	_	_	Nom	Neut	_	ADJqua
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
perueniat	peruenio	_	Sing	3	Sub|Pres|Act	_	_	_	VER
oratio	oratio	_	Sing	_	_	Nom	_	_	NOMcom

An	an	_	_	_	_	_	_	_	ADVint
ego	ego	_	Sing	_	_	Nom	_	_	PROper
nunc	nunc	Pos	_	_	_	_	_	_	ADV
receptas	recipio	_	Plur	_	Par|Perf|Pass	Acc	Fem	_	VER
uirtute	uirtus	_	Sing	_	_	Abl	_	_	NOMcom
tua	tuus	_	Sing	_	_	Abl	Fem	_	PROpos
Gallias	Gallia	_	Plur	_	_	Acc	_	_	NOMcom
barbariam	barbaria	_	Sing	_	_	Acc	_	_	NOMcom
omnem	omnis	_	Sing	_	_	Acc	MascFem	_	PROind
subactam	subigo	_	Sing	_	Par|Perf|Pass	Acc	Fem	_	VER
pergam	pergo	_	Sing	1	Ind|Fut|Act	_	_	_	VER
quasi	quasi	_	_	_	_	_	_	1	ADVrel
noua	nouus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
inaudita	inauditus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
memorare	memoro	_	_	_	Inf|Pres|Act	_	_	_	VER

quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
hac	hic	_	Sing	_	_	Abl	Fem	1	PROdem
Romani	Romanus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
imperii	imperium	_	Sing	_	_	Gen	_	_	NOMcom
parte	pars	_	Sing	_	_	Abl	_	_	NOMcom
gloriosissima	gloriosus	Sup	Plur	_	_	Nom	Neut	_	ADJqua
sint	sum	_	Plur	3	Sub|Pres|Act	_	_	1	VER
famae	fama	_	Sing	_	_	Gen	_	_	NOMcom
laude	laus	_	Sing	_	_	Abl	_	_	NOMcom
celebrata	celebro	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
in	in	_	_	_	_	_	_	_	PRE
tantum	tantum	Pos	Sing	_	_	Acc	Neut	1	PROdem
ut	ut	_	_	_	_	_	_	4	CONsub
imperatoris	imperator	_	Sing	_	_	Gen	_	_	NOMcom
fratris	frater	_	Sing	_	_	Gen	_	_	NOMcom
mererentur	mereor	_	Plur	3	Sub|Impa|Pass	_	_	_	VER
inuidiam	inuidia	_	Sing	_	_	Acc	_	_	NOMcom

Quid	quis	_	Sing	_	_	Nom	Neut	1	PROint
enim	enim	_	_	_	_	_	_	2	CONcoo
aliud	alius	_	Sing	_	_	Nom	Neut	_	PROind
a	ab	_	_	_	_	_	_	_	PRE
te	tu	_	Sing	_	_	Abl	_	_	PROper
consortis	consors	Pos	Sing	_	_	Gen	Com	_	ADJqua
imperatoris	imperator	_	Sing	_	_	Gen	_	_	NOMcom
alienauit	alieno	_	Sing	3	Ind|Perf|Act	_	_	_	VER
animum	animus	_	Sing	_	_	Acc	_	_	NOMcom
nisi	nisi	_	_	_	_	_	_	_	CONsub
gloriae	gloria	_	Sing	_	_	Gen	_	_	NOMcom
tuae	tuus	_	Sing	_	_	Gen	Fem	_	PROpos
splendor	splendor	_	Sing	_	_	Nom	_	_	NOMcom

Testor	testor	_	Sing	1	Ind|Pres|Dep	_	_	_	VER
immortalem	immortalis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
deum	deus	_	Sing	_	_	Acc	_	_	NOMcom
testor	testor	_	Sing	1	Ind|Pres|Dep	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
uicem	uicis	_	Sing	_	_	Acc	_	_	NOMcom
numinis	numen	_	Sing	_	_	Gen	_	_	NOMcom
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
sanctam	sanctus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
conscientiam	conscientia	_	Sing	_	_	Acc	_	_	NOMcom
meam	meus	_	Sing	_	_	Acc	Fem	_	PROpos
me	ego	_	Sing	_	_	Acc	_	_	PROper
multa	multus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
constanter	constanter	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
hac	hic	_	Sing	_	_	Abl	Fem	1	PROdem
potissimum	potius	Sup	_	_	_	_	_	_	ADV
urbe	urbs	_	Sing	_	_	Abl	_	_	NOMcom
fuisse	sum	_	_	_	Inf|Perf|Act	_	_	1	VER
dicturum	dico	_	Sing	_	Par|Fut|Act	Acc	MascNeut	2	VER
de	de	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
