token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
diuina	diuinus	Pos	Sing	_	_	Abl	Fem	2	ADJqua
firmitate	firmitas	_	Sing	_	_	Abl	_	_	NOMcom
uenientem	uenio	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
sacramentis	sacramentum	_	Plur	_	_	Abl	_	_	NOMcom
caelestibus	caelestis	Pos	Plur	_	_	Abl	Com	_	ADJqua
cohaerentem	cohaereo	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
scindi	scindo	_	_	_	Inf|Pres|Pass	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
ecclesia	ecclesia	_	Plur	_	_	Abl	_	_	NOMcom
posse	possum	_	_	_	Inf|Pres|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
uoluntatum	uoluntas	_	Plur	_	_	Gen	_	_	NOMcom
conlidentium	collido	_	Plur	_	Par|Pres|Act	Gen	Com	_	VER
diuortio	diuortium	_	Sing	_	_	Abl	_	_	NOMcom
separari	separo	_	_	_	Inf|Pres|Pass	_	_	2	VER

hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
unitatem	unitas	_	Sing	_	_	Acc	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
non	non	_	_	_	_	_	_	_	ADVneg
tenet	teneo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
tenet	teneo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
legem	lex	_	Sing	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
tenet	teneo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Patris	pater	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
Filii	filius	_	Sing	_	_	Gen	_	_	NOMcom
fidem	fides	_	Sing	_	_	Acc	_	2	NOMcom
uitam	uita	_	Sing	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
tenet	teneo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
salutem	salus	_	Sing	_	_	Acc	_	_	NOMcom

Hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
unitatis	unitas	_	Sing	_	_	Gen	_	_	NOMcom
sacramentum	sacramentum	_	Sing	_	_	Nom	_	_	NOMcom
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
uinculum	uinculum	_	Sing	_	_	Nom	_	_	NOMcom
concordiae	concordia	_	Sing	_	_	Gen	_	_	NOMcom
inseparabiliter	inseparabiliter	Pos	_	_	_	_	_	_	ADV
cohaerentis	cohaereo	_	Sing	_	Par|Pres|Act	Gen	Com	_	VER
ostenditur	ostendo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
quando	quando	_	_	_	_	_	_	3	CONsub
in	in	_	_	_	_	_	_	_	PRE
euangelio	euangelium	_	Sing	_	_	Abl	_	_	NOMcom
tunica	tunica	_	Sing	_	_	Nom	_	_	NOMcom
Domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
Iesu	Iesus	_	Sing	_	_	Gen	_	_	NOMpro
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
non	non	_	_	_	_	_	_	_	ADVneg
diuiditur	diuido	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
omnino	omnino	Pos	_	_	_	_	_	_	ADV
nec	nec	_	_	_	_	_	_	2	CONcoo
scinditur	scindo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
sortientibus	sortior	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
de	de	_	_	_	_	_	_	_	PRE
ueste	uestis	_	Sing	_	_	Abl	_	_	NOMcom
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
quis	qui	_	Plur	_	_	Abl	_	1	PROrel
Christum	Christus	_	Sing	_	_	Acc	_	_	NOMpro
potius	potius	Comp	_	_	_	_	_	_	ADV
indueret	induo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
integra	integer	Pos	Sing	_	_	Nom	Fem	_	ADJqua
uestis	uestis	_	Sing	_	_	Nom	_	_	NOMcom
accipitur	accipio	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
incorrupta	incorruptus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
atque	atque	_	_	_	_	_	_	1	CONcoo
indiuidua	indiuiduus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
tunica	tunica	_	Sing	_	_	Nom	_	_	NOMcom
possidetur	possideo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

loquitur	loquor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
ac	ac	_	_	_	_	_	_	1	CONcoo
dicit	dico	_	Sing	3	Ind|Pres|Act	_	_	2	VER
scriptura	scriptura	_	Sing	_	_	Nom	_	_	NOMcom
diuina	diuinus	Pos	Sing	_	_	Nom	Fem	2	ADJqua
de	de	_	_	_	_	_	_	_	PRE
tunica	tunica	_	Sing	_	_	Abl	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
quia	quia	_	_	_	_	_	_	_	CONsub
de	de	_	_	_	_	_	_	_	PRE
superiore	superus	Comp	Sing	_	_	Abl	Com	_	ADJqua
parte	pars	_	Sing	_	_	Abl	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
consutilis	consutilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
sed	sed	_	_	_	_	_	_	_	CONcoo
per	per	_	_	_	_	_	_	_	PRE
totum	totum	_	Sing	_	_	Acc	MascNeut	_	PROind
textilis	textilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
fuerat	sum	_	Sing	3	Ind|Pqp|Act	_	_	1	VER
dixerunt	dico	_	Plur	3	Ind|Perf|Act	_	_	2	VER
ad	ad	_	_	_	_	_	_	2	PRE
inuicem	inuicem	Pos	_	_	_	_	_	_	ADV
non	non	_	_	_	_	_	_	_	ADVneg
scindamus	scindo	_	Plur	1	Sub|Pres|Act	_	_	_	VER
illam	ille	_	Sing	_	_	Acc	Fem	_	PROdem
sed	sed	_	_	_	_	_	_	_	CONcoo
sortiamur	sortior	_	Plur	1	Sub|Pres|Dep	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
ea	is	_	Sing	_	_	Abl	Fem	_	PROdem
cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
unitatem	unitas	_	Sing	_	_	Acc	_	_	NOMcom
ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem
portabat	porto	_	Sing	3	Ind|Impa|Act	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
superiore	superus	Comp	Sing	_	_	Abl	Com	_	ADJqua
parte	pars	_	Sing	_	_	Abl	_	_	NOMcom
uenientem	uenio	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
de	de	_	_	_	_	_	_	_	PRE
caelo	caelum	_	Sing	_	_	Abl	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
patre	pater	_	Sing	_	_	Abl	_	_	NOMcom
uenientem	uenio	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
ab	ab	_	_	_	_	_	_	_	PRE
accipiente	accipio	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
ac	ac	_	_	_	_	_	_	1	CONcoo
possidente	possideo	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
scindi	scindo	_	_	_	Inf|Pres|Pass	_	_	_	VER
omnino	omnino	Pos	_	_	_	_	_	_	ADV
non	non	_	_	_	_	_	_	_	ADVneg
poterat	possum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
totam	totus	_	Sing	_	_	Acc	Fem	_	PROind
semel	semel	_	_	_	_	_	_	_	ADJadv.mul
et	et	_	_	_	_	_	_	2	CONcoo
solidam	solidus	Pos	Sing	_	_	Acc	Fem	2	ADJqua
firmitatem	firmitas	_	Sing	_	_	Acc	_	_	NOMcom
inseparabiliter	inseparabiliter	Pos	_	_	_	_	_	_	ADV
obtinebat	obtineo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

possidere	possideo	_	_	_	Inf|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
potest	possum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
indumentum	indumentum	_	Sing	_	_	Acc	_	_	NOMcom
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
scindit	scindo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
diuidit	diuido	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ecclesiam	ecclesia	_	Sing	_	_	Acc	_	_	NOMcom
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro

contra	contra	Pos	_	_	_	_	_	1	ADV
denique	denique	Pos	_	_	_	_	_	_	ADV
cum	cum	_	_	_	_	_	_	3	CONsub
Salomone	Salomon	_	Sing	_	_	Abl	_	_	NOMpro
moriente	morior	_	Sing	_	Par|Pres|Dep	Abl	Com	_	VER
regnum	regnum	_	Sing	_	_	Nom	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
et	et	_	_	_	_	_	_	2	CONcoo
populus	populus	_	Sing	_	_	Nom	_	1	NOMcom
scinderetur	scindo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
Achias	Achias	_	_	_	_	Ind	_	_	NOMpro
propheta	propheta	_	Sing	_	_	Nom	_	_	NOMcom
Hieroboam	Hieroboam	_	_	_	_	Ind	_	_	NOMpro
regi	rex	_	Sing	_	_	Dat	_	_	NOMcom
obuius	obuius	Pos	Sing	_	_	Nom	Masc	_	ADJqua
factus	facio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
in	in	_	_	_	_	_	_	_	PRE
campo	campus	_	Sing	_	_	Abl	_	1	NOMcom
in	in	_	_	_	_	_	_	_	PRE
duodecim	duodecim	_	_	_	_	Ind	_	_	ADJdis
scissuras	scindo	_	Plur	_	Par|Fut|Act	Acc	Fem	_	VER
uestimentum	uestimentum	_	Sing	_	_	Acc	_	_	NOMcom
suum	suus	_	Sing	_	_	Acc	MascNeut	_	PROpos.ref
discidit	discindo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
sume	sumo	_	Sing	2	Imp|Pres|Act	_	_	_	VER
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
decem	decem	_	_	_	_	Ind	_	_	ADJcar
scissuras	scindo	_	Plur	_	Par|Fut|Act	Acc	Fem	_	VER
quia	quia	_	_	_	_	_	_	_	CONsub
haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
dicit	dico	_	Sing	3	Ind|Pres|Act	_	_	2	VER
Dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
ecce	ecce	_	_	_	_	_	_	_	INJ
scindo	scindo	_	Sing	1	Ind|Pres|Act	_	_	_	VER
regnum	regnum	_	Sing	_	_	Acc	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
manu	manus	_	Sing	_	_	Abl	_	1	NOMcom
Salomonis	Salomon	_	Sing	_	_	Gen	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
dabo	do	_	Sing	1	Ind|Fut|Act	_	_	_	VER
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
decem	decem	_	_	_	_	Ind	_	_	ADJcar
sceptra	sceptrum	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
duo	duo	_	Plur	_	_	Acc	Neut	_	ADJcar
sceptra	sceptrum	_	Plur	_	_	Nom	_	_	NOMcom
erunt	sum	_	Plur	3	Ind|Fut|Act	_	_	1	VER
ei	is	_	Sing	_	_	Dat	Com	_	INJ
propter	propter	_	_	_	_	_	_	2	PRE
seruum	seruus	_	Sing	_	_	Acc	_	1	NOMcom
meum	meus	_	Sing	_	_	Acc	MascNeut	_	PROpos
Dauid	Dauid	_	_	_	_	Ind	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
propter	propter	_	_	_	_	_	_	2	PRE
Hierusalem	Ierusalem	_	_	_	_	Ind	_	_	NOMpro
ciuitatem	ciuitas	_	Sing	_	_	Acc	_	_	NOMcom
quam	qui	_	Sing	_	_	Acc	Fem	1	PROrel
elegi	eligo	_	Sing	1	Ind|Perf|Act	_	_	3	VER
ut	ut	_	_	_	_	_	_	4	CONsub
ponam	pono	_	Sing	1	Sub|Pres|Act	_	_	_	VER
nomen	nomen	_	Sing	_	_	Acc	_	_	NOMcom
meum	meus	_	Sing	_	_	Acc	MascNeut	_	PROpos
illic	illic	Pos	_	_	_	_	_	2	ADV

cum	cum	_	_	_	_	_	_	3	CONsub
duodecim	duodecim	_	_	_	_	Ind	_	_	ADJcar
tribus	tribus	_	Plur	_	_	Nom	_	_	NOMcom
Israel	Israel	_	_	_	_	Ind	_	_	NOMpro
scinderentur	scindo	_	Plur	3	Sub|Impa|Pass	_	_	_	VER
uestimentum	uestimentum	_	Sing	_	_	Acc	_	_	NOMcom
suum	suus	_	Sing	_	_	Acc	MascNeut	_	PROpos.ref
propheta	propheta	_	Sing	_	_	Nom	_	_	NOMcom
Achias	Achias	_	_	_	_	Ind	_	_	NOMpro
discidit	discindo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

at	at	_	_	_	_	_	_	2	CONcoo
uero	uero	Pos	_	_	_	_	_	3	ADV
quia	quia	_	_	_	_	_	_	_	CONsub
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
populus	populus	_	Sing	_	_	Nom	_	1	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
potest	possum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
scindi	scindo	_	_	_	Inf|Pres|Pass	_	_	_	VER
tunica	tunica	_	Sing	_	_	Nom	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
per	per	_	_	_	_	_	_	_	PRE
totum	totum	_	Sing	_	_	Acc	MascNeut	_	PROind
textilis	textilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
cohaerens	cohaereo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
diuisa	diuido	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
a	ab	_	_	_	_	_	_	_	PRE
possidentibus	possideo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
indiuidua	indiuiduus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
copulata	copulatus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
conexa	connecto	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
ostendit	ostendo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
populi	populus	_	Sing	_	_	Gen	_	1	NOMcom
nostri	noster	_	Sing	_	_	Gen	MascNeut	_	PROpos
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
Christum	Christus	_	Sing	_	_	Acc	_	_	NOMpro
induimus	induo	_	Plur	1	Ind|Pres|Act	_	_	_	VER
concordiam	concordia	_	Sing	_	_	Acc	_	_	NOMcom
cohaerentem	cohaereo	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER

sacramento	sacramentum	_	Sing	_	_	Abl	_	_	NOMcom
uestis	uestis	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
signo	signum	_	Sing	_	_	Abl	_	_	NOMcom
declarauit	declaro	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ecclesiae	ecclesia	_	Sing	_	_	Gen	_	_	NOMcom
unitatem	unitas	_	Sing	_	_	Acc	_	_	NOMcom

Quis	quis	_	Sing	_	_	Nom	Masc	1	PROint
ergo	ergo	_	_	_	_	_	_	2	CONcoo
sic	sic	Pos	_	_	_	_	_	_	ADV
sceleratus	sceleratus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
perfidus	perfidus	Pos	Sing	_	_	Nom	Masc	1	ADJqua
quis	quis	_	Sing	_	_	Nom	Masc	1	PROint
sic	sic	Pos	_	_	_	_	_	_	ADV
discordiae	discordia	_	Sing	_	_	Gen	_	_	NOMcom
furore	furor	_	Sing	_	_	Abl	_	1	NOMcom
uesanus	uesanus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
ut	ut	_	_	_	_	_	_	4	CONsub
aut	aut	_	_	_	_	_	_	_	CONcoo
credat	credo	_	Sing	3	Sub|Pres|Act	_	_	_	VER
scindi	scindo	_	_	_	Inf|Pres|Pass	_	_	_	VER
posse	possum	_	_	_	Inf|Pres|Act	_	_	1	VER
aut	aut	_	_	_	_	_	_	_	CONcoo
audeat	audeo	_	Sing	3	Sub|Pres|SemDep	_	_	_	VER
scindere	scindo	_	_	_	Inf|Pres|Act	_	_	_	VER
unitatem	unitas	_	Sing	_	_	Acc	_	_	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
uestem	uestis	_	Sing	_	_	Acc	_	_	NOMcom
Domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
ecclesiam	ecclesia	_	Sing	_	_	Acc	_	_	NOMcom
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro

monet	moneo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
euangelio	euangelium	_	Sing	_	_	Abl	_	_	NOMcom
suo	suus	_	Sing	_	_	Abl	MascNeut	_	PROpos.ref
et	et	_	_	_	_	_	_	2	CONcoo
docet	doceo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
erunt	sum	_	Plur	3	Ind|Fut|Act	_	_	1	VER
unus	unus	_	Sing	_	_	Nom	Masc	_	ADJcar
grex	grex	_	Sing	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
unus	unus	_	Sing	_	_	Nom	Masc	_	ADJcar
