token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
quidem	quidem	Pos	_	_	_	_	_	_	ADV
illius	ille	_	Sing	_	_	Gen	Com	_	PROdem
temporis	tempus	_	Sing	_	_	Gen	_	1	NOMcom
circa	circa	_	_	_	_	_	_	2	PRE
marinas	marinus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
copias	copia	_	Plur	_	_	Acc	_	_	NOMcom
dicere	dico	_	_	_	Inf|Pres|Act	_	_	2	VER
institueram	instituo	_	Sing	1	Ind|Pqp|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
quia	quia	_	_	_	_	_	_	_	CONsub
in	in	_	_	_	_	_	_	_	PRE
adsertionem	assertio	_	Sing	_	_	Acc	_	_	NOMcom
nostrae	noster	_	Sing	_	_	Gen	Fem	_	PROpos
emendationis	emendatio	_	Sing	_	_	Gen	_	_	NOMcom
alia	alius	_	Plur	_	_	Nom	Neut	_	PROind
ex	ex	_	_	_	_	_	_	_	PRE
aliis	alius	_	Plur	_	_	Abl	Com	_	PROind
proferenda	profero	_	Plur	_	Adj|_|Pass	Nom	Neut	_	VER
se	sui	_	Sing	_	_	Acc	_	1	PROref
suggerunt	suggero	_	Plur	3	Ind|Pres|Act	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
piscibus	piscis	_	Plur	_	_	Abl	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
omitto	omitto	_	Sing	1	Ind|Pres|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
differo	differo	_	Sing	1	Ind|Pres|Act	_	_	_	VER
dum	dum	_	_	_	_	_	_	2	CONsub
de	de	_	_	_	_	_	_	_	PRE
alia	alius	_	Sing	_	_	Abl	Fem	_	PROind
lasciuia	lasciuia	_	Sing	_	_	Abl	_	_	NOMcom
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
nunc	nunc	Pos	_	_	_	_	_	_	ADV
caremus	careo	_	Plur	1	Ind|Pres|Act	_	_	_	VER
admoneo	admoneo	_	Sing	1	Ind|Pres|Act	_	_	_	VER

Dic	dico	_	Sing	2	Imp|Pres|Act	_	_	2	VER
enim	enim	_	_	_	_	_	_	2	CONcoo
Hore	Horus	_	Sing	_	_	Voc	_	_	NOMpro
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
antiquitatem	antiquitas	_	Sing	_	_	Acc	_	_	NOMcom
nobis	nos	_	Plur	_	_	Dat	_	_	PROper
obicis	obicio	_	Sing	2	Ind|Pres|Act	_	_	_	VER
ante	ante	_	_	_	_	_	_	2	PRE
cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
triclinium	triclinium	_	Sing	_	_	Acc	_	_	NOMcom
modo	modo	Pos	_	_	_	_	_	1	ADV
saltatricem	saltatrix	_	Sing	_	_	Acc	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
saltatorem	saltator	_	Sing	_	_	Acc	_	_	NOMcom
te	tu	_	Sing	_	_	Acc	_	_	PROper
uidisse	uideo	_	_	_	Inf|Perf|Act	_	_	_	VER
meministi	memini	_	Sing	2	Ind|Perf|Act	_	_	_	VER

At	at	_	_	_	_	_	_	2	CONcoo
inter	inter	_	_	_	_	_	_	_	PRE
illos	ille	_	Plur	_	_	Acc	Masc	_	PROdem
saltatio	saltatio	_	Sing	_	_	Nom	_	_	NOMcom
certatim	certatim	Pos	_	_	_	_	_	_	ADV
uel	uel	_	_	_	_	_	_	2	CONcoo
ab	ab	_	_	_	_	_	_	_	PRE
honestis	honestus	Pos	Plur	_	_	Abl	Com	_	ADJqua
adpetebatur	appeto	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

Ecce	ecce	_	_	_	_	_	_	_	INJ
enim	enim	_	_	_	_	_	_	2	CONcoo
ut	ut	_	_	_	_	_	_	4	CONsub
ab	ab	_	_	_	_	_	_	_	PRE
illo	ille	_	Sing	_	_	Abl	MascNeut	_	PROdem
ordiar	ordior	_	Sing	1	Sub|Pres|Pass	_	_	_	VER
tempore	tempus	_	Sing	_	_	Abl	_	1	NOMcom
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
fuit	sum	_	Sing	3	Ind|Perf|Act	_	_	1	VER
optimis	bonus	Sup	Plur	_	_	Abl	Com	_	ADJqua
moribus	mos	_	Plur	_	_	Abl	_	_	NOMcom
inter	inter	_	_	_	_	_	_	_	PRE
duo	duo	_	Plur	_	_	Acc	MascNeut	_	ADJcar
bella	bellum	_	Plur	_	_	Acc	_	_	NOMcom
Punica	Punicus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
ingenui	ingenuus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
dicam	dico	_	Sing	1	Sub|Pres|Act	_	_	2	VER
ingenui	ingenuus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
filii	filius	_	Plur	_	_	Nom	_	_	NOMcom
senatorum	senator	_	Plur	_	_	Gen	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
ludum	ludus	_	Sing	_	_	Acc	_	_	NOMcom
saltatorium	saltator	_	Plur	_	_	Gen	_	_	NOMcom
commeabant	commeo	_	Plur	3	Ind|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
illic	illic	Pos	_	_	_	_	_	2	ADV
crotala	crotalum	_	Plur	_	_	Acc	_	_	NOMcom
gestantes	gesto	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
saltare	salto	_	_	_	Inf|Pres|Act	_	_	_	VER
discebant	disco	_	Plur	3	Ind|Impa|Act	_	_	_	VER

Taceo	taceo	_	Sing	1	Ind|Pres|Act	_	_	_	VER
quod	quod	_	_	_	_	_	_	2	CONsub
matronae	matrona	_	Plur	_	_	Nom	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
saltationem	saltatio	_	Sing	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
inhonestam	inhonestus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
putabant	puto	_	Plur	3	Ind|Impa|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
inter	inter	_	_	_	_	_	_	_	PRE
probas	probus	_	Plur	_	_	Acc	Fem	_	ADJqua
quoque	quoque	Pos	_	_	_	_	_	_	ADV
earum	is	_	Plur	_	_	Gen	Fem	_	PROdem
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
saltandi	salto	_	Sing	_	Ger|_|Act	Gen	_	_	VER
cura	cura	_	Sing	_	_	Nom	_	_	NOMcom
dum	dum	_	_	_	_	_	_	2	CONsub
modo	modo	Pos	_	_	_	_	_	1	ADV
non	non	_	_	_	_	_	_	_	ADVneg
curiosa	curiosus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
usque	usque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
artis	ars	_	Plur	_	_	Gen	_	_	NOMcom
perfectionem	perfectio	_	Sing	_	_	Acc	_	_	NOMcom

Quid	qui	_	Sing	_	_	Acc	Neut	1	PROrel
enim	enim	_	_	_	_	_	_	2	CONcoo
ait	aio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Sallustius	Sallustius	_	Sing	_	_	Nom	_	_	NOMcom

psallere	psallo	_	_	_	Inf|Pres|Act	_	_	_	VER
saltare	salto	_	_	_	Inf|Pres|Act	_	_	_	VER
elegantius	eleganter	Comp	_	_	_	_	_	_	ADV
quam	quam	_	_	_	_	_	_	1	ADVrel
necesse	necesse	Pos	_	_	_	Ind	_	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
probae	probus	Pos	Sing	_	_	Dat	Fem	_	ADJqua

Adeo	adeo	Pos	_	_	_	_	_	2	ADV
et	et	Pos	_	_	_	_	_	1	ADV
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
Semproniam	Sempronia	_	Sing	_	_	Acc	_	_	NOMpro
reprehendit	reprehendo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
quod	quod	_	_	_	_	_	_	2	CONsub
saltare	salto	_	_	_	Inf|Pres|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
quod	quod	_	_	_	_	_	_	2	CONsub
optime	bene	Sup	_	_	_	_	_	_	ADV
scierit	scio	_	Sing	3	Sub|Perf|Act	_	_	_	VER

Nobilium	nobilis	Pos	Plur	_	_	Gen	Com	2	ADJqua
uero	uero	_	_	_	_	_	_	4	CONcoo
filios	filius	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
dictu	dico	_	_	_	SupUm|_|Act	_	_	2	VER
nefas	nefas	_	_	_	_	Ind	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
filias	filia	_	Plur	_	_	Acc	_	_	NOMcom
quoque	quoque	Pos	_	_	_	_	_	_	ADV
uirgines	uirgo	_	Plur	_	_	Acc	_	_	NOMcom
inter	inter	_	_	_	_	_	_	_	PRE
studiosa	studiosus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
numerasse	numero	_	_	_	Inf|Perf|Act	_	_	1	VER
saltandi	salto	_	Sing	_	Ger|_|Act	Gen	_	_	VER
meditationem	meditatio	_	Sing	_	_	Acc	_	_	NOMcom
testis	testis	_	Sing	_	_	Nom	_	1	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
Scipio	Scipio	_	Sing	_	_	Nom	_	_	NOMpro
Africanus	Africanus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Aemilianus	Aemilianus	_	Sing	_	_	Nom	_	_	NOMpro
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
oratione	oratio	_	Sing	_	_	Abl	_	_	NOMcom
contra	contra	_	_	_	_	_	_	2	PRE
legem	lex	_	Sing	_	_	Acc	_	_	NOMcom
iudiciariam	iudiciarius	Pos	Sing	_	_	Acc	Fem	_	ADJqua
Tib.	Tiberius	_	Sing	_	_	Gen	_	_	NOMpro
Gracchi	Gracchus	_	Sing	_	_	Gen	_	_	NOMpro
sic	sic	Pos	_	_	_	_	_	_	ADV
ait	aio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
docentur	doceo	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
praestigias	praestigiae	_	Plur	_	_	Acc	_	_	NOMcom
inhonestas	inhonestus	Pos	Plur	_	_	Nom	Fem	_	ADJqua
cum	cum	_	_	_	_	_	_	2	PRE
cinaedulis	cinaedulus	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
sambuca	sambuca	_	Sing	_	_	Abl	_	_	NOMcom
psalterioque	psalterium界que	_	Sing	_	_	Abl	_	_	NOMcom
eunt	eo	_	Plur	3	Ind|Pres|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
ludum	ludus	_	Sing	_	_	Acc	_	_	NOMcom
histrionum	histrio	_	Plur	_	_	Gen	_	_	NOMcom
discunt	disco	_	Plur	3	Ind|Pres|Act	_	_	_	VER
cantare	canto	_	_	_	Inf|Pres|Act	_	_	_	VER
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
maiores	maiores	_	Plur	_	_	Nom	_	_	NOMcom
nostri	noster	_	Plur	_	_	Nom	Masc	_	PROpos
ingenuis	ingenuus	Pos	Plur	_	_	Dat	Com	_	ADJqua
probro	probrum	_	Sing	_	_	Dat	_	_	NOMcom
ducier	duco	_	_	_	Inf|Pres|Pass	_	_	_	VER
uoluerunt	uolo	_	Plur	3	Ind|Perf|Act	_	_	3	VER

Eunt	eo	_	Plur	3	Ind|Pres|Act	_	_	1	VER
inquam	inquio	_	Sing	1	Ind|Pres|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
ludum	ludus	_	Sing	_	_	Acc	_	_	NOMcom
saltatorium	saltator	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
inter	inter	_	_	_	_	_	_	_	PRE
cinaedos	cinaedus	_	Plur	_	_	Acc	_	1	NOMcom
uirgines	uirgo	_	Plur	_	_	Nom	_	_	NOMcom
puerique	puer界que	_	Plur	_	_	Nom	_	_	NOMcom
ingenui	ingenuus	Pos	Plur	_	_	Nom	Masc	_	ADJqua

Haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
cum	cum	_	_	_	_	_	_	3	CONsub
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
quisquam	quisquam	_	Sing	_	_	Nom	Masc	_	PROind
narrabat	narro	_	Sing	3	Ind|Impa|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
poteram	possum	_	Sing	1	Ind|Impa|Act	_	_	1	VER
animum	animus	_	Sing	_	_	Acc	_	_	NOMcom
inducere	induco	_	_	_	Inf|Pres|Act	_	_	_	VER
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
liberos	liberi	_	Plur	_	_	Acc	_	_	NOMcom
suos	suus	_	Plur	_	_	Acc	Masc	_	PROpos.ref
homines	homo	_	Plur	_	_	Acc	_	_	NOMcom
nobiles	nobilis	Pos	Plur	_	_	Acc	MascFem	2	ADJqua
docere	doceo	_	_	_	Inf|Pres|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
ductus	duco	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
sum	sum	_	Sing	1	Ind|Pres|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
ludum	ludus	_	Sing	_	_	Acc	_	_	NOMcom
saltatorium	saltator	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
plus	multum	Comp	_	_	_	_	_	2	ADV
medius	mediusfidius	_	_	_	_	_	_	_	INJ
fidius	mediusfidius	_	_	_	_	_	_	_	INJ
in	in	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
ludo	ludus	_	Sing	_	_	Abl	_	_	NOMcom
uidi	uideo	_	Sing	1	Ind|Perf|Act	_	_	_	VER
pueris	puer	_	Plur	_	_	Abl	_	_	NOMcom
uirginibusque	uirgo	_	Plur	_	_	Abl	_	_	NOMcom
{uirginibusque}	que	_	_	_	_	_	_	_	CONcoo
quinquaginta	quinquaginta	_	_	_	_	Ind	_	_	ADJcar
in	in	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
unum	unus	_	Sing	_	_	Acc	Neut	_	ADJcar
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
me	ego	_	Sing	_	_	Acc	_	_	PROper
rei	res	_	Sing	_	_	Dat	_	_	NOMcom
publicae	publicus	Pos	Sing	_	_	Dat	Fem	2	ADJqua
maxime	magis	Sup	_	_	_	_	_	2	ADV
miseritum	misereor	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
puerum	puer	_	Sing	_	_	Acc	_	_	NOMcom
bullatum	bullatus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
petitoris	petitor	_	Sing	_	_	Gen	_	_	NOMcom
filium	filius	_	Sing	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
minorem	paruus	Comp	Sing	_	_	Acc	MascFem	2	ADJqua
annis	annus	_	Plur	_	_	Abl	_	_	NOMcom
duodecim	duodecim	_	_	_	_	Ind	_	_	ADJcar
cum	cum	_	_	_	_	_	_	2	PRE
crotalis	crotalum	_	Plur	_	_	Abl	_	_	NOMcom
saltare	salto	_	_	_	Inf|Pres|Act	_	_	_	VER
quam	quam	_	_	_	_	_	_	1	ADVrel
saltationem	saltatio	_	Sing	_	_	Acc	_	_	NOMcom
impudicus	impudicus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
seruulus	seruulus	_	Sing	_	_	Nom	_	_	NOMcom
honeste	honeste	Pos	_	_	_	_	_	_	ADV
saltare	salto	_	_	_	Inf|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
posset	possum	_	Sing	3	Sub|Impa|Act	_	_	1	VER

Uides	uideo	_	Sing	2	Ind|Pres|Act	_	_	_	VER
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
ad	ad	_	_	_	_	_	_	2	PRE
modum	modus	_	Sing	_	_	Acc	_	_	NOMcom
ingemuerit	ingemisco	_	Sing	3	Sub|Perf|Act	_	_	_	VER
Africanus	Africanus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
quod	quod	_	_	_	_	_	_	2	CONsub
uidisset	uideo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
cum	cum	_	_	_	_	_	_	2	PRE
crotalis	crotalum	_	Plur	_	_	Abl	_	_	NOMcom
saltantem	salto	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
filium	filius	_	Sing	_	_	Acc	_	_	NOMcom
petitoris	petitor	_	Sing	_	_	Gen	_	_	NOMcom
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
candidati	candidatus	_	Sing	_	_	Gen	_	1	NOMcom
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
ne	ne	_	_	_	_	_	_	3	ADVneg
tum	tum	Pos	_	_	_	_	_	_	ADV
quidem	quidem	Pos	_	_	_	_	_	_	ADV
spes	spes	_	Sing	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ratio	ratio	_	Sing	_	_	Nom	_	_	NOMcom
adipiscendi	adipiscor	_	Sing	_	Adj|_|Pass	Gen	MascNeut	_	VER
magistratus	magistratus	_	Sing	_	_	Gen	_	_	NOMcom
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
tempore	tempus	_	Sing	_	_	Abl	_	1	NOMcom
se	sui	_	Sing	_	_	Acc	_	1	PROref
suosque	suus界que	_	Plur	_	_	Acc	Masc	_	PROpos.ref
ab	ab	_	_	_	_	_	_	_	PRE
omni	omnis	_	Sing	_	_	Abl	Com	_	PROind
probro	probrum	_	Sing	_	_	Abl	_	_	NOMcom
debuit	debeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
uindicare	uindico	_	_	_	Inf|Pres|Act	_	_	_	VER
potuerit	possum	_	Sing	3	Sub|Perf|Act	_	_	1	VER
coercere	coerceo	_	_	_	Inf|Pres|Act	_	_	_	VER
quominus	quominus	_	_	_	_	_	_	_	CONsub
faceret	facio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
quod	quod	_	Sing	_	_	Nom	Neut	1	PROrel
scilicet	scilicet	Pos	_	_	_	_	_	_	ADV
turpe	turpis	Pos	Sing	_	_	Nom	Neut	_	ADJqua
non	non	_	_	_	_	_	_	_	ADVneg
habebatur	habeo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

Ceterum	ceterum	Pos	_	_	_	_	_	2	ADV
superius	superus	Comp	_	_	_	_	_	_	ADV
pleramque	plerusque	Pos	Sing	_	_	Acc	Fem	_	ADJqua
nobilitatem	nobilitas	_	Sing	_	_	Acc	_	_	NOMcom
haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
propudia	propudium	_	Plur	_	_	Acc	_	_	NOMcom
celebrare	celebro	_	_	_	Inf|Pres|Act	_	_	_	VER
conquestus	conqueror	_	Sing	_	_	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Sic	sic	Pos	_	_	_	_	_	_	ADV
nimirum	nimirum	Pos	_	_	_	_	_	_	ADV
M.	Marcus	_	Sing	_	_	Nom	_	_	NOMpro
Cato	Cato	_	Sing	_	_	Nom	_	_	NOMpro
senatorem	senator	_	Sing	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
ignobilem	ignobilis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
Caecilium	Caecilius	_	Sing	_	_	Acc	_	_	NOMpro

spatiatorem	spatiator	_	Sing	_	_	Acc	_	_	NOMcom

et	et	_	_	_	_	_	_	2	CONcoo

Fescenninum	fescenninus	_	Sing	_	_	Acc	_	1	NOMcom

uocat	uoco	_	Sing	3	Ind|Pres|Act	_	_	_	VER
eumque	is界que	_	Sing	_	_	Acc	Masc	_	PROdem
staticulos	staticulus	_	Plur	_	_	Acc	_	_	NOMcom
dare	do	_	_	_	Inf|Pres|Act	_	_	_	VER
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
uerbis	uerbum	_	Plur	_	_	Abl	_	_	NOMcom
ait	aio	_	Sing	3	Ind|Pres|Act	_	_	_	VER

descendit	descendo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
