token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
autem	autem	_	_	_	_	_	_	_	CONcoo
filium	filius	_	Sing	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
haberent	habeo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
preces	prex	_	Plur	_	_	Acc	_	_	NOMcom
tamen	tamen	Pos	_	_	_	_	_	_	ADV
suas	suus	_	Plur	_	_	Acc	Fem	_	PROpos.ref
Dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
contulit	confero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
iis	is	_	Plur	_	_	Dat	Masc	_	PROdem
filium	filius	_	Sing	_	_	Acc	_	_	NOMcom
post	post	_	_	_	_	_	_	2	PRE
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
ipsi	ipse	_	Plur	_	_	Nom	Masc	_	PROdem
deinceps	deinceps	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
castitate	castitas	_	Sing	_	_	Abl	_	_	NOMcom
uiuere	uiuo	_	_	_	Inf|Pres|Act	_	_	_	VER
firmauerunt	firmo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Traditus	trado	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
puer	puer	_	Sing	_	_	Nom	_	_	NOMcom
liberalibus	liberalis	Pos	Plur	_	_	Abl	Com	_	ADJqua
disciplinis	disciplina	_	Plur	_	_	Abl	_	_	NOMcom

Cum	cum	_	_	_	_	_	_	3	CONsub
omnibus	omnis	_	Plur	_	_	Abl	Com	_	PROind
philosophiae	philosophia	_	Sing	_	_	Gen	_	_	NOMcom
artibus	ars	_	Plur	_	_	Abl	_	_	NOMcom
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
floreret	floreo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
iam	iam	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
puberem	pubes	Pos	Sing	_	_	Acc	MascFem	2	ADJqua
aetatem	aetas	_	Sing	_	_	Acc	_	_	NOMcom
peruenisset	peruenio	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
puella	puella	_	Sing	_	_	Nom	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
de	de	_	_	_	_	_	_	_	PRE
domo	domus	_	Sing	_	_	Abl	_	_	NOMcom
imperiali	imperialis	Pos	Sing	_	_	Abl	Com	_	ADJqua
eligitur	eligo	_	Sing	3	Ind|Pres|Pass	_	_	3	VER
et	et	_	_	_	_	_	_	2	CONcoo
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
in	in	_	_	_	_	_	_	_	PRE
coniugem	coniux	_	Sing	_	_	Acc	_	_	NOMcom
copulatur	copulo	_	Sing	3	Ind|Pres|Dep	_	_	_	VER

Uenit	uenio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
nox	nox	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
cum	cum	_	_	_	_	_	_	2	PRE
sponsa	sponsa	_	Sing	_	_	Abl	_	_	NOMcom
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
suscepit	suscipio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
secreta	secretus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
silentia	silentium	_	Plur	_	_	Acc	_	_	NOMcom

Tunc	tunc	Pos	_	_	_	_	_	_	ADV
sanctus	sanctus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
iuuenis	iuuenis	_	Sing	_	_	Nom	_	1	NOMcom
coepit	coepio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
sponsam	sponsa	_	Sing	_	_	Acc	_	_	NOMcom
suam	suus	_	Sing	_	_	Acc	Fem	_	PROpos.ref
in	in	_	_	_	_	_	_	_	PRE
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
timore	timor	_	Sing	_	_	Abl	_	_	NOMcom
instruere	instruo	_	_	_	Inf|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	1	ADV
ipsam	ipse	_	Sing	_	_	Acc	Fem	_	PROdem
ad	ad	Pos	_	_	_	_	_	2	PRE
uirginitatis	uirginitas	_	Sing	_	_	Gen	_	_	NOMcom
prouocare	prouoco	_	_	_	Inf|Pres|Act	_	_	_	VER
pudorem	pudor	_	Sing	_	_	Acc	_	_	NOMcom

Deinde	deinde	Pos	_	_	_	_	_	_	ADV
anulum	anulus	_	Sing	_	_	Acc	_	_	NOMcom
suum	suus	_	Sing	_	_	Acc	MascNeut	_	PROpos.ref
aureum	aureus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
caput	caput	_	Sing	_	_	Acc	_	_	NOMcom
balthei	balteum	_	Sing	_	_	Gen	_	_	NOMcom
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
cingebatur	cingo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
seruanda	seruo	_	Plur	_	Adj|_|Pass	Acc	Neut	_	VER
tradidit	trado	_	Sing	3	Ind|Perf|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER

Suscipe	suscipio	_	Sing	2	Imp|Pres|Act	_	_	_	VER
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
et	et	_	_	_	_	_	_	2	CONcoo
serua	seruo	_	Sing	2	Imp|Pres|Act	_	_	_	VER
donec	donec	_	_	_	_	_	_	_	CONsub
Deo	deus	_	Sing	_	_	Dat	_	_	NOMcom
placuerit	placeo	_	Sing	3	Sub|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
Dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
inter	inter	_	_	_	_	_	_	_	PRE
nos	nos	_	Plur	_	_	Acc	_	_	PROper

Post	post	_	_	_	_	_	_	2	PRE
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
de	de	_	_	_	_	_	_	_	PRE
substantia	substantia	_	Sing	_	_	Abl	_	_	NOMcom
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
accipiens	accipio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
mare	mare	_	Sing	_	_	Acc	_	_	NOMcom
discessit	discedo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
adscendensque	ascendo界que	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
occulte	occulte	Pos	_	_	_	_	_	_	ADV
nauem	nauis	_	Sing	_	_	Acc	_	_	NOMcom
Laodiceam	Laodicea	_	Sing	_	_	Acc	_	_	NOMpro
usque	usque	Pos	_	_	_	_	_	_	ADV
deuenit	deuenio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
indeque	inde界que	Pos	_	_	_	_	_	_	ADV
pergens	pergo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
in	in	_	_	_	_	_	_	_	PRE
Edessam	Edessa	_	Sing	_	_	Acc	_	_	NOMpro
ciuitatem	ciuitas	_	Sing	_	_	Acc	_	_	NOMcom
Syriae	Syria	_	Sing	_	_	Gen	_	_	NOMpro
profectus	proficiscor	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ubi	ubi	_	_	_	_	_	_	1	ADVrel
imago	imago	_	Sing	_	_	Nom	_	_	NOMcom
Domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
nostri	noster	_	Sing	_	_	Gen	MascNeut	_	PROpos
Iesu	Iesus	_	Sing	_	_	Gen	_	_	NOMpro
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
sine	sine	_	_	_	_	_	_	_	PRE
humano	humanus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
opere	opus	_	Sing	_	_	Abl	_	1	NOMcom
facta	facio	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
in	in	_	_	_	_	_	_	_	PRE
sindone	sindon	_	Sing	_	_	Abl	_	_	NOMcom
habebatur	habeo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

Quo	quo	_	_	_	_	_	_	2	ADVrel
perueniens	peruenio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
secum	sui界cum	_	Plur	_	_	Abl	_	1	PROref
detulerat	defero	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
pauperibus	pauper	Pos	Plur	_	_	Dat	Com	_	ADJqua
distribuit	distribuo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
uestimenta	uestimentum	_	Plur	_	_	Acc	_	_	NOMcom
uilia	uilis	Pos	Plur	_	_	Acc	Neut	_	ADJqua
induens	induo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
cum	cum	_	_	_	_	_	_	2	PRE
ceteris	ceterus	Pos	Plur	_	_	Abl	Com	_	ADJqua
pauperibus	pauper	Pos	Plur	_	_	Abl	Com	_	ADJqua
in	in	_	_	_	_	_	_	_	PRE
atrio	atrium	_	Sing	_	_	Abl	_	_	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
genitricis	genitrix	_	Sing	_	_	Gen	_	_	NOMcom
Mariae	Maria	_	Sing	_	_	Gen	_	_	NOMpro
sedere	sedeo	_	_	_	Inf|Pres|Act	_	_	_	VER
coepit	coepio	_	Sing	3	Ind|Perf|Act	_	_	_	VER

De	de	_	_	_	_	_	_	_	PRE
eleemosynis	eleemosyna	_	Plur	_	_	Abl	_	_	NOMcom
uero	uero	_	_	_	_	_	_	4	CONcoo
quantum	quantum	_	Sing	_	_	Acc	Neut	1	PROrel
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
sufficere	sufficio	_	_	_	Inf|Pres|Act	_	_	_	VER
poterat	possum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
retinebat	retineo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Cetera	cetera	Pos	_	_	_	_	_	2	ADV
uero	uero	_	_	_	_	_	_	4	CONcoo
aliis	alius	_	Plur	_	_	Abl	Com	_	PROind
pauperibus	pauper	Pos	Plur	_	_	Abl	Com	_	ADJqua
erogabat	erogo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

At	at	_	_	_	_	_	_	2	CONcoo
uero	uero	Pos	_	_	_	_	_	3	ADV
pater	pater	_	Sing	_	_	Nom	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
recessu	recessus	_	Sing	_	_	Abl	_	1	NOMcom
filii	filius	_	Sing	_	_	Gen	_	_	NOMcom
plurimum	multum	Sup	_	_	_	_	_	2	ADV
ingemiscens	ingemisco	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
per	per	_	_	_	_	_	_	_	PRE
uniuersas	uniuersus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
mundi	mundus	_	Sing	_	_	Gen	_	1	NOMcom
partes	pars	_	Plur	_	_	Acc	_	_	NOMcom
pueros	puer	_	Plur	_	_	Acc	_	_	NOMcom
suos	suus	_	Plur	_	_	Acc	Masc	_	PROpos.ref
misit	mitto	_	Sing	3	Ind|Perf|Act	_	_	_	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
inquirerent	inquiro	_	Plur	3	Sub|Impa|Act	_	_	_	VER
diligenter	diligenter	Pos	_	_	_	_	_	_	ADV

Quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
cum	cum	_	_	_	_	_	_	3	CONsub
aliqui	aliquis	_	Plur	_	_	Nom	Masc	_	PROind
ad	ad	_	_	_	_	_	_	2	PRE
ciuitatem	ciuitas	_	Sing	_	_	Acc	_	_	NOMcom
Edessam	Edessa	_	Sing	_	_	Acc	_	_	VER
uenissent	uenio	_	Plur	3	Sub|Pqp|Act	_	_	_	VER
ab	ab	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
cogniti	cognosco	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
ipsi	ipse	_	Plur	_	_	Nom	Masc	_	PROdem
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
minime	parum	Sup	_	_	_	_	_	2	ADV
cognoscentes	cognosco	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
eidem	idem	_	Plur	_	_	Dat	Masc	_	PROdem
cum	cum	_	_	_	_	_	_	2	PRE
ceteris	ceterus	Pos	Plur	_	_	Abl	Com	_	ADJqua
pauperibus	pauper	Pos	Plur	_	_	Abl	Com	_	ADJqua
eleemosynas	eleemosyna	_	Plur	_	_	Acc	_	_	NOMcom
tribuerunt	tribuo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Quas	qui	_	Plur	_	_	Acc	Fem	1	PROrel
accipiens	accipio	_	Sing	_	Par|Pres|Act	Nom	MascFem	_	VER
Deo	deus	_	Sing	_	_	Dat	_	_	NOMcom
gratias	gratia	_	Plur	_	_	Acc	_	_	NOMcom
agens	ago	_	Sing	_	Par|Pres|Act	Nom	MascFem	_	VER
dixit	dico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Gratias	gratia	_	Plur	_	_	Acc	_	_	NOMcom
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
ago	ago	_	Sing	1	Ind|Pres|Act	_	_	_	VER
Domine	dominus	_	Sing	_	_	Voc	_	_	NOMcom
quia	quia	_	_	_	_	_	_	_	CONsub
a	ab	_	_	_	_	_	_	_	PRE
seruis	seruus	_	Plur	_	_	Abl	_	1	NOMcom
meis	meus	_	Plur	_	_	Abl	Masc	_	PROpos
eleemosynam	eleemosyna	_	Sing	_	_	Acc	_	_	NOMcom
recipere	recipio	_	_	_	Inf|Pres|Act	_	_	_	VER
me	ego	_	Sing	_	_	Acc	_	_	PROper
fecisti	facio	_	Sing	2	Ind|Perf|Act	_	_	_	VER

Reuersi	reuertor	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
pueri	puer	_	Plur	_	_	Nom	_	_	NOMcom
renuntiant	renuntio	_	Plur	3	Ind|Pres|Act	_	_	_	VER
patri	pater	_	Sing	_	_	Dat	_	_	NOMcom
quod	quod	_	_	_	_	_	_	2	CONsub
nusquam	nusquam	_	_	_	_	_	_	_	ADVneg
ualeat	ualeo	_	Sing	3	Sub|Pres|Act	_	_	_	VER
reperiri	reperio	_	_	_	Inf|Pres|Pass	_	_	_	VER

Mater	mater	_	Sing	_	_	Nom	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
a	ab	_	_	_	_	_	_	_	PRE
die	dies	_	Sing	_	_	Abl	_	_	NOMcom
sui	suus	_	Sing	_	_	Gen	MascNeut	_	PROpos.ref
recessus	recessus	_	Sing	_	_	Gen	_	1	VER
saccum	saccus	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
pauimento	pauimentum	_	Sing	_	_	Abl	_	_	NOMcom
cubiculi	cubiculum	_	Sing	_	_	Gen	_	_	NOMcom
sui	suus	_	Sing	_	_	Gen	Neut	_	PROpos.ref
strauit	sterno	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ubi	ubi	_	_	_	_	_	_	3	CONsub
euigilans	euigilo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
lamentabiles	lamentabilis	Pos	Plur	_	_	Acc	Masc	_	ADJqua
uoces	uox	_	Plur	_	_	Acc	_	_	NOMcom
dabat	do	_	Sing	3	Ind|Impa|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER

Hic	hic	Pos	_	_	_	_	_	2	ADV
semper	semper	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
luctu	luctus	_	Sing	_	_	Abl	_	_	NOMcom
manebo	maneo	_	Sing	1	Ind|Fut|Act	_	_	_	VER
donec	donec	_	_	_	_	_	_	_	CONsub
filium	filius	_	Sing	_	_	Acc	_	_	NOMcom
meum	meus	_	Sing	_	_	Acc	MascNeut	_	PROpos
recuperauero	recupero	_	Sing	1	Ind|FutAnt|Act	_	_	_	VER

Sponsa	sponsa	_	Sing	_	_	Nom	_	_	NOMcom
uero	uero	_	_	_	_	_	_	4	CONcoo
ad	ad	_	_	_	_	_	_	2	PRE
socrum	socrus	_	Sing	_	_	Acc	_	_	NOMcom
dixit	dico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Donec	donec	_	_	_	_	_	_	_	CONsub
audiam	audio	_	Sing	1	Ind|Fut|Act	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
sponso	sponsus	_	Sing	_	_	Abl	_	1	NOMcom
meo	meus	_	Sing	_	_	Abl	MascNeut	_	PROpos
dulcissimo	dulcis	Sup	Sing	_	_	Abl	MascNeut	_	ADJqua
instar	instar	_	_	_	_	Ind	_	_	NOMcom
turturis	turtur	_	Plur	_	_	Gen	_	_	NOMcom
solitaria	solitarius	Pos	Sing	_	_	Nom	Fem	_	ADJqua
tecum	tu界cum	_	Sing	_	_	Abl	_	_	PROper
manebo	maneo	_	Sing	1	Ind|Fut|Act	_	_	_	VER

Cum	cum	_	_	_	_	_	_	3	CONsub
igitur	igitur	_	_	_	_	_	_	_	CONcoo
in	in	_	_	_	_	_	_	_	PRE
praedicto	praedico	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	2	VER
atrio	atrium	_	Sing	_	_	Abl	_	_	NOMcom
3	3	_	_	_	_	_	_	_	ADJcar
anno	annus	_	Sing	_	_	Abl	_	_	NOMcom
maneret	maneo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
seruitio	seruitium	_	Sing	_	_	Abl	_	_	NOMcom
imago	imago	_	Sing	_	_	Nom	_	_	NOMcom
tandem	tandem	Pos	_	_	_	_	_	_	ADV
beatae	beatus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
uirginis	uirgo	_	Sing	_	_	Gen	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
ibidem	ibidem	Pos	_	_	_	_	_	_	ADV
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
custodi	custos	_	Sing	_	_	Dat	_	_	NOMcom
ecclesiae	ecclesia	_	Sing	_	_	Dat	_	_	NOMcom
dixit	dico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Fac	facio	_	Sing	2	Imp|Pres|Act	_	_	_	VER
introire	introeo	_	_	_	Inf|Pres|Act	_	_	1	VER
hominem	homo	_	Sing	_	_	Acc	_	_	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
quia	quia	_	_	_	_	_	_	_	CONsub
dignus	dignus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
regno	regnum	_	Sing	_	_	Abl	_	_	NOMcom
coelorum	caelum	_	Plur	_	_	Gen	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
spiritus	spiritus	_	Sing	_	_	Nom	_	_	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
requiescit	requiesco	_	Sing	3	Ind|Pres|Act	_	_	_	VER
super	super	_	_	_	_	_	_	2	PRE
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem

Nam	nam	_	_	_	_	_	_	_	CONcoo
oratio	oratio	_	Sing	_	_	Nom	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
sicut	sicut	_	_	_	_	_	_	1	ADVrel
incensum	incensum	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
conspectum	conspectus	_	Sing	_	_	Acc	_	1	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
adscendit	ascendo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Cum	cum	_	_	_	_	_	_	3	CONsub
autem	autem	_	_	_	_	_	_	_	CONcoo
custos	custos	_	Sing	_	_	Nom	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
quonam	quisnam	_	Sing	_	_	Abl	Neut	_	PROrel
diceret	dico	_	Sing	3	Sub|Impa|Act	_	_	2	VER
ignoraret	ignoro	_	Sing	3	Sub|Impa|Act	_	_	_	VER
iterum	iterum	Pos	_	_	_	_	_	_	ADV
dixit	dico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
foris	foris	Pos	_	_	_	_	_	2	ADV
sedet	sedeo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
atrio	atrium	_	Sing	_	_	Abl	_	_	NOMcom
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Tunc	tunc	Pos	_	_	_	_	_	_	ADV
custos	custos	_	Sing	_	_	Nom	_	_	NOMcom
festinus	festinus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
exiit	exeo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
ipsum	ipse	_	Sing	_	_	Acc	MascNeut	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
ecclesiam	ecclesia	_	Sing	_	_	Acc	_	_	NOMcom
introduxit	introduco	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
factum	facio	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
dum	dum	_	_	_	_	_	_	2	CONsub
cunctis	cunctus	Pos	Plur	_	_	Abl	Com	_	ADJqua
innotesceret	innotesco	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
ab	ab	_	_	_	_	_	_	_	PRE
omnibus	omnis	_	Plur	_	_	Abl	Com	_	PROind
uenerari	ueneror	_	_	_	Inf|Pres|Dep	_	_	_	VER
coepisset	coepio	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
humanam	humanus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
gloriam	gloria	_	Sing	_	_	Acc	_	_	NOMcom
fugiens	fugio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
