token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
solio	solium	_	Sing	_	_	Abl	_	_	NOMcom
resideret	resido	_	Sing	3	Sub|Impa|Act	_	_	_	VER
ac	ac	_	_	_	_	_	_	1	CONcoo
speciem	species	_	Sing	_	_	Acc	_	_	NOMcom
dominantis	dominans	_	Sing	_	_	Gen	_	1	NOMcom
effingeret	effingo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
legatos	legatus	_	Plur	_	_	Acc	_	_	NOMcom
undecumque	undecumque	_	_	_	_	_	_	2	ADV
uenientes	uenio	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
audiret	audio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
eisque	is界que	_	Plur	_	_	Abl	Com	_	PROdem
abeuntibus	abeo	_	Plur	_	Par|Pres|Act	Abl	Com	1	VER
responsa	responsum	_	Plur	_	_	Acc	_	_	NOMcom
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
edoctus	edoceo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
uel	uel	Pos	_	_	_	_	_	2	CONcoo
etiam	etiam	Pos	_	_	_	_	_	_	ADV
iussus	iubeo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
ex	ex	_	_	_	_	_	_	_	PRE
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
uelut	uelut	_	_	_	_	_	_	1	ADVrel
potestate	potestas	_	Sing	_	_	Abl	_	_	NOMcom
redderet	reddo	_	Sing	3	Sub|Impa|Act	_	_	_	VER

cum	cum	_	_	_	_	_	_	3	CONsub
praeter	praeter	_	_	_	_	_	_	2	PRE
inutile	inutilis	Pos	Sing	_	_	Acc	Neut	_	ADJqua
regis	rex	_	Sing	_	_	Gen	_	_	NOMcom
nomen	nomen	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
precarium	precarius	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
uitae	uita	_	Sing	_	_	Gen	_	_	NOMcom
stipendium	stipendium	_	Sing	_	_	Acc	_	_	NOMcom
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
praefectus	praefectus	_	Sing	_	_	Nom	_	_	NOMcom
aulae	aula	_	Sing	_	_	Gen	_	1	NOMcom
prout	prout	_	_	_	_	_	_	_	ADVrel
uidebatur	uideo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
exhibebat	exhibeo	_	Sing	3	Ind|Impa|Act	_	_	_	VER
nihil	nihil	_	_	_	_	Ind	_	_	PROind
aliud	alius	_	Sing	_	_	Acc	Neut	_	PROind
proprii	proprium	_	Sing	_	_	Gen	_	_	NOMcom
possideret	possideo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
quam	quam	_	_	_	_	_	_	1	ADVrel
unam	unus	_	Sing	_	_	Acc	Fem	_	ADJcar
et	et	_	_	_	_	_	_	2	CONcoo
eam	is	_	Sing	_	_	Acc	Fem	_	PROdem
praeparui	praeparuus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
reditus	reditus	_	Sing	_	_	Gen	_	_	NOMcom
uillam	uilla	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
domum	domus	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ex	ex	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
famulos	famulus	_	Plur	_	_	Acc	_	1	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
necessaria	necessarius	Pos	Plur	_	_	Acc	Neut	2	ADJqua
ministrantes	ministro	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
obsequium	obsequium	_	Sing	_	_	Acc	_	_	NOMcom
exhibentes	exhibeo	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
paucae	paucus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
numerositatis	numerositas	_	Sing	_	_	Gen	_	_	NOMcom
habebat	habeo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Quocumque	quocumque	_	_	_	_	_	_	1	ADVrel
eundum	eo	_	Sing	_	Adj|_|Pass	Nom	Neut	1	VER
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
carpento	carpentum	_	Sing	_	_	Abl	_	_	NOMcom
ibat	eo	_	Sing	3	Ind|Impa|Act	_	_	1	VER
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
bubus	bos	_	Plur	_	_	Abl	_	_	NOMcom
iunctis	iungo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
bubulco	bubulcus	_	Sing	_	_	Abl	_	_	NOMcom
rustico	rusticus	Pos	Sing	_	_	Abl	MascNeut	2	ADJqua
more	mos	_	Sing	_	_	Abl	_	_	NOMcom
agente	ago	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
trahebatur	traho	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

Sic	sic	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
palatium	Palatium	_	Sing	_	_	Acc	_	_	NOMcom
sic	sic	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
publicum	publicus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
populi	populus	_	Sing	_	_	Gen	_	1	NOMcom
sui	suus	_	Sing	_	_	Gen	MascNeut	_	PROpos.ref
conuentum	conuentus	_	Sing	_	_	Acc	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
annuatim	annuatim	Pos	_	_	_	_	_	_	ADV
ob	ob	_	_	_	_	_	_	_	PRE
regni	regnum	_	Sing	_	_	Gen	_	_	NOMcom
utilitatem	utilitas	_	Sing	_	_	Acc	_	_	NOMcom
celebrabatur	celebro	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
ire	eo	_	_	_	Inf|Pres|Act	_	_	1	VER
sic	sic	Pos	_	_	_	_	_	_	ADV
domum	domus	_	Sing	_	_	Acc	_	_	NOMcom
redire	redeo	_	_	_	Inf|Pres|Act	_	_	1	VER
solebat	soleo	_	Sing	3	Ind|Impa|SemDep	_	_	_	VER

At	at	_	_	_	_	_	_	2	CONcoo
regni	regnum	_	Sing	_	_	Gen	_	_	NOMcom
administrationem	administratio	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
uel	uel	_	_	_	_	_	_	1	ADV
domi	domus	_	Sing	_	_	Loc	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
foris	foris	Pos	_	_	_	_	_	2	ADV
agenda	ago	_	Plur	_	Adj|_|Pass	Acc	Neut	_	VER
ac	ac	_	_	_	_	_	_	1	CONcoo
disponenda	dispono	_	Plur	_	Adj|_|Pass	Acc	Neut	_	VER
erant	sum	_	Plur	3	Ind|Impa|Act	_	_	1	VER
praefectus	praefectus	_	Sing	_	_	Nom	_	_	NOMcom
aulae	aula	_	Sing	_	_	Gen	_	1	NOMcom
procurabat	procuro	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
officio	officium	_	Sing	_	_	Abl	_	_	NOMcom
tum	tum	Pos	_	_	_	_	_	_	ADV
cum	cum	_	_	_	_	_	_	3	CONsub
Hildricus	Hildricus	_	Sing	_	_	Nom	_	_	NOMpro
deponebatur	depono	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
Pippinus	Pippinus	_	Sing	_	_	Nom	_	_	NOMpro
pater	pater	_	Sing	_	_	Nom	_	_	NOMcom
Karoli	Karolus	_	Sing	_	_	Gen	_	_	NOMpro
regis	rex	_	Sing	_	_	Gen	_	_	NOMcom
iam	iam	Pos	_	_	_	_	_	_	ADV
uelut	uelut	_	_	_	_	_	_	1	ADVrel
hereditario	hereditarius	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
fungebatur	fungor	_	Sing	3	Ind|Impa|Dep	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
pater	pater	_	Sing	_	_	Nom	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
Karolus	Karolus	_	Sing	_	_	Nom	_	_	NOMpro
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
tyrannos	tyrannus	_	Plur	_	_	Acc	_	_	NOMcom
per	per	_	_	_	_	_	_	_	PRE
totam	totus	_	Sing	_	_	Acc	Fem	_	PROind
Franciam	Francia	_	Sing	_	_	Acc	_	_	NOMpro
dominatum	dominatus	_	Sing	_	_	Acc	_	_	NOMcom
sibi	sui	_	Plur	_	_	Dat	_	1	PROref
uindicantes	uindico	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
oppressit	opprimo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
Sarracenos	Saracenus	Pos	Plur	_	_	Acc	Masc	_	ADJqua
Galliam	Gallia	_	Sing	_	_	Acc	_	_	NOMpro
occupare	occupo	_	_	_	Inf|Pres|Act	_	_	2	VER
temptantes	tento	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
duobus	duo	_	Plur	_	_	Abl	MascNeut	_	ADJcar
magnis	magnus	Pos	Plur	_	_	Abl	Com	_	ADJqua
proeliis	proelium	_	Plur	_	_	Abl	_	_	NOMcom
uno	unus	_	Sing	_	_	Abl	MascNeut	_	ADJcar
in	in	_	_	_	_	_	_	_	PRE
Aquitania	Aquitania	_	Sing	_	_	Abl	_	_	NOMpro
apud	apud	_	_	_	_	_	_	_	PRE
Pictauium	Pictauium	_	Sing	_	_	Acc	_	_	NOMpro
ciuitatem	ciuitas	_	Sing	_	_	Acc	_	_	NOMcom
altero	alter	_	Sing	_	_	Abl	MascNeut	_	PROind
iuxta	iuxta	_	_	_	_	_	_	2	PRE
Narbonam	Narbona	_	Sing	_	_	Acc	_	_	NOMpro
apud	apud	_	_	_	_	_	_	_	PRE
Birram	Birra	_	Sing	_	_	Acc	_	_	NOMpro
fluuium	fluuius	_	Sing	_	_	Acc	_	_	NOMcom
ita	ita	Pos	_	_	_	_	_	_	ADV
deuicit	deuinco	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
in	in	_	_	_	_	_	_	_	PRE
Hispaniam	Hispania	_	Sing	_	_	Acc	_	_	NOMpro
eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
redire	redeo	_	_	_	Inf|Pres|Act	_	_	1	VER
conpelleret	compello	_	Sing	3	Sub|Impa|Act	_	_	2	VER
eundem	idem	_	Sing	_	_	Acc	Masc	_	PROdem
magistratum	magistratus	_	Sing	_	_	Acc	_	_	NOMcom
a	ab	_	_	_	_	_	_	_	PRE
patre	pater	_	Sing	_	_	Abl	_	_	NOMcom
Pippino	Pippinus	_	Sing	_	_	Abl	_	_	NOMpro
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
dimissum	dimitto	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
egregie	egregie	Pos	_	_	_	_	_	_	ADV
administrauit	administro	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
honor	honor	_	Sing	_	_	Nom	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
aliis	alius	_	Plur	_	_	Dat	Com	_	PROind
a	ab	_	_	_	_	_	_	_	PRE
populo	populus	_	Sing	_	_	Abl	_	1	NOMcom
dari	do	_	_	_	Inf|Pres|Pass	_	_	_	VER
consueuerat	consuesco	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
quam	quam	_	_	_	_	_	_	1	ADVrel
his	hic	_	Plur	_	_	Dat	Com	1	PROdem
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
et	et	_	_	_	_	_	_	2	CONcoo
claritate	claritas	_	Sing	_	_	Abl	_	_	NOMcom
generis	genus	_	Sing	_	_	Gen	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
opum	ops	_	Plur	_	_	Gen	_	_	NOMcom
amplitudine	amplitudo	_	Sing	_	_	Abl	_	_	NOMcom
ceteris	ceterus	Pos	Plur	_	_	Abl	Com	_	ADJqua
eminebant	emineo	_	Plur	3	Ind|Impa|Act	_	_	_	VER

Hunc	hic	_	Sing	_	_	Acc	Masc	1	PROdem
cum	cum	_	_	_	_	_	_	3	CONsub
Pippinus	Pippinus	_	Sing	_	_	Nom	_	_	NOMpro
pater	pater	_	Sing	_	_	Nom	_	_	NOMcom
Karoli	Karolus	_	Sing	_	_	Gen	_	_	NOMpro
regis	rex	_	Sing	_	_	Gen	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
auo	auus	_	Sing	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
patre	pater	_	Sing	_	_	Abl	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
et	et	_	_	_	_	_	_	2	CONcoo
fratri	frater	_	Sing	_	_	Dat	_	_	NOMcom
Karlomanno	Karlomannus	_	Sing	_	_	Dat	_	_	NOMpro
relictum	relinquo	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
summa	superus	Sup	Sing	_	_	Abl	Fem	_	ADJqua
cum	cum	_	_	_	_	_	_	3	CONsub
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
concordia	concordia	_	Sing	_	_	Abl	_	_	NOMcom
diuisum	diuido	_	Sing	_	Par|Perf|Pass	Acc	MascFem	_	VER
aliquot	aliquot	_	_	_	_	Ind	_	_	PROind
annis	annus	_	Plur	_	_	Abl	_	_	NOMcom
uelut	uelut	_	_	_	_	_	_	1	ADVrel
sub	sub	_	_	_	_	_	_	_	PRE
rege	rex	_	Sing	_	_	Abl	_	_	NOMcom
memorato	memoro	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
tenuisset	teneo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
frater	frater	_	Sing	_	_	Nom	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
Karlomannus	Karlomannus	_	Sing	_	_	Nom	_	_	NOMpro
incertum	incertus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
de	de	_	_	_	_	_	_	_	PRE
causis	causa	_	Plur	_	_	Abl	_	_	NOMcom
tamen	tamen	Pos	_	_	_	_	_	_	ADV
uidetur	uideo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
quod	quod	_	_	_	_	_	_	2	CONsub
amore	amor	_	Sing	_	_	Abl	_	_	NOMcom
conuersationis	conuersatio	_	Sing	_	_	Gen	_	_	NOMcom
contemplatiuae	contemplatiuus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
succensus	succendo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
operosa	operosus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
temporalis	temporalis	Pos	Sing	_	_	Gen	Com	_	ADJqua
regni	regnum	_	Sing	_	_	Gen	_	_	NOMcom
administratione	administratio	_	Sing	_	_	Abl	_	_	NOMcom
relicta	relinquo	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMpro
se	sui	_	Sing	_	_	Acc	_	1	PROref
in	in	_	_	_	_	_	_	_	PRE
otium	otium	_	Sing	_	_	Acc	_	_	NOMcom
contulit	confero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ibique	ibi界que	Pos	_	_	_	_	_	_	ADV
habitu	habitus	_	Sing	_	_	Abl	_	1	NOMcom
permutato	permuto	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	2	VER
monachus	monachus	_	Sing	_	_	Nom	_	_	NOMcom
factus	facio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
in	in	_	_	_	_	_	_	_	PRE
monte	mons	_	Sing	_	_	Abl	_	_	NOMcom
Soracte	Soracte	_	Sing	_	_	Abl	_	_	NOMpro
apud	apud	_	_	_	_	_	_	_	PRE
ecclesiam	ecclesia	_	Sing	_	_	Acc	_	_	NOMcom
beati	beatus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
Siluestri	Siluester	_	Sing	_	_	Gen	_	_	NOMpro
constructo	construo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
monasterio	monasterium	_	Sing	_	_	Abl	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
fratribus	frater	_	Plur	_	_	Abl	_	_	NOMcom
secum	sui界cum	_	Sing	_	_	Abl	_	1	PROref
ad	ad	_	_	_	_	_	_	2	PRE
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
uenientibus	uenio	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
per	per	_	_	_	_	_	_	_	PRE
aliquot	aliquot	_	_	_	_	Ind	_	_	PROind
annos	annus	_	Plur	_	_	Acc	_	_	NOMcom
optata	opto	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
quiete	quies	_	Sing	_	_	Abl	_	_	NOMcom
perfruitur	perfruor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER

Sed	sed	_	_	_	_	_	_	_	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
ex	ex	_	_	_	_	_	_	_	PRE
Francia	Francia	_	Sing	_	_	Abl	_	_	NOMpro
multi	multi	_	Plur	_	_	Nom	_	_	NOMcom
nobilium	nobilis	_	Plur	_	_	Gen	_	1	NOMcom
ob	ob	_	_	_	_	_	_	_	PRE
uota	uotum	_	Plur	_	_	Acc	_	_	NOMcom
soluenda	soluo	_	Plur	_	Adj|_|Pass	Acc	Neut	_	VER
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMpro
sollemniter	sollemniter	Pos	_	_	_	_	_	_	ADV
commearent	commeo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
uelut	uelut	_	_	_	_	_	_	1	ADVrel
dominum	dominus	_	Sing	_	_	Acc	_	_	NOMcom
quondam	quondam	Pos	_	_	_	_	_	_	ADV
suum	suus	_	Sing	_	_	Acc	MascNeut	_	PROpos.ref
praeterire	praetereo	_	_	_	Inf|Pres|Act	_	_	1	VER
nollent	nolo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
otium	otium	_	Sing	_	_	Acc	_	_	NOMcom
quo	qui	_	Sing	_	_	Abl	MascNeut	2	ADVrel
maxime	magis	Sup	_	_	_	_	_	2	ADV
delectabatur	delecto	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
crebra	creber	Pos	Sing	_	_	Abl	Fem	_	ADJqua
salutatione	salutatio	_	Sing	_	_	Abl	_	_	NOMcom
interrumpentes	interrumpo	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
mutare	muto	_	_	_	Inf|Pres|Act	_	_	2	VER
conpellunt	compello	_	Plur	3	Ind|Pres|Act	_	_	2	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
huiuscemodi	huiusmodi	Pos	_	_	_	_	_	_	ADV
frequentiam	frequentia	_	Sing	_	_	Acc	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
suo	suus	_	Sing	_	_	Abl	MascNeut	_	PROpos.ref
proposito	propositum	_	Sing	_	_	Abl	_	_	NOMcom
officere	officio	_	_	_	Inf|Pres|Act	_	_	_	VER
uidisset	uideo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
relicto	relinquo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
monte	mons	_	Sing	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
Samnium	Samnium	_	Sing	_	_	Acc	_	_	NOMpro
prouinciam	prouincia	_	Sing	_	_	Acc	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
monasterium	monasterium	_	Sing	_	_	Acc	_	_	NOMcom
sancti	sanctus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua

Benedicti	Benedictus	_	Sing	_	_	Gen	_	_	NOMpro
situm	situs	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
in	in	_	_	_	_	_	_	_	PRE
castro	castra	_	Sing	_	_	Abl	_	2	NOMcom
Casino	Casinum	_	Sing	_	_	Abl	_	_	NOMpro
secessit	secedo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
ibi	ibi	Pos	_	_	_	_	_	_	ADV
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
reliquum	reliquus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
temporalis	temporalis	Pos	Sing	_	_	Gen	Com	_	ADJqua
uitae	uita	_	Sing	_	_	Gen	_	_	NOMcom
religiose	religiose	Pos	_	_	_	_	_	_	ADV
conuersando	conuersor	_	Sing	_	Ger|_|Act	Abl	_	_	VER
conpleuit	compleo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Pippinus	Pippinus	_	Sing	_	_	Nom	_	_	NOMpro
autem	autem	_	_	_	_	_	_	_	CONcoo
per	per	_	_	_	_	_	_	_	PRE
auctoritatem	auctoritas	_	Sing	_	_	Acc	_	_	NOMcom
Romani	Romanus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
pontificis	pontifex	_	Sing	_	_	Gen	_	_	NOMcom
ex	ex	_	_	_	_	_	_	_	PRE
praefecto	praefectus	_	Sing	_	_	Abl	_	_	NOMcom
palatii	Palatium	_	Sing	_	_	Gen	_	_	NOMcom
