token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
aliquibus	aliquis	_	Plur	_	_	Abl	Com	_	PROind
hodieque	hodie界que	Pos	_	_	_	_	_	_	ADV
perduret	perduro	_	Sing	3	Sub|Pres|Act	_	_	_	VER
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
memoria	memoria	_	Sing	_	_	Nom	_	_	NOMcom
cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
cognomen	cognomen	_	Sing	_	_	Nom	_	_	NOMcom
huic	hic	_	Sing	_	_	Dat	Com	1	PROdem
poetae	poeta	_	Sing	_	_	Dat	_	_	NOMcom
inditum	indo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
apparet	appareo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Natus	nascor	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
3	3	_	_	_	_	_	_	_	ADJcar
Nonas	nonae	_	Plur	_	_	Acc	_	_	NOMcom
Nouembris	Nouember	Pos	Plur	_	_	Acc	MascFem	_	ADJqua
C.	Caius	_	Sing	_	_	Abl	_	_	NOMpro
Caesare	Caesar	_	Sing	_	_	Abl	_	_	NOMpro
Germanico	Germanicus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
2	2	_	_	_	_	_	_	_	ADJord
L.	Lucius	_	Sing	_	_	Abl	_	_	NOMpro
Apronio	Apronius	_	Sing	_	_	Abl	_	_	NOMpro
Caesiano	Caesianus	_	Sing	_	_	Abl	_	_	NOMpro
coss	consul	_	Plur	_	_	Abl	_	_	NOMcom

Sed	sed	_	_	_	_	_	_	_	CONcoo
in	in	_	_	_	_	_	_	_	PRE
patria	patria	_	Sing	_	_	Abl	_	_	NOMcom
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
non	non	_	_	_	_	_	_	_	ADVneg
ualuit	ualeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
educari	educo	_	_	_	Inf|Pres|Pass	_	_	2	VER
fatorum	fatum	_	Plur	_	_	Gen	_	_	NOMcom
credo	credo	_	Sing	1	Ind|Pres|Act	_	_	_	VER
decretis	decretum	_	Plur	_	_	Abl	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
ingenium	ingenium	_	Sing	_	_	Nom	_	_	NOMcom
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
orbem	orbis	_	Sing	_	_	Acc	_	_	NOMcom
fama	fama	_	Sing	_	_	Abl	_	_	NOMcom
sui	sui	_	Sing	_	_	Gen	MascNeut	1	PROref
impleturum	impleo	_	Sing	_	Par|Fut|Act	Acc	MascNeut	_	VER
cresceret	cresco	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
domina	domina	_	Sing	_	_	Abl	_	_	NOMcom
mundi	mundus	_	Sing	_	_	Gen	_	1	NOMcom
aleretur	alo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
urbe	urbs	_	Sing	_	_	Abl	_	_	NOMcom

Octauum	octauus	Pos	Sing	_	_	Acc	MascNeut	_	ADJord
enim	enim	_	_	_	_	_	_	2	CONcoo
mensem	mensis	_	Sing	_	_	Acc	_	_	NOMcom
agens	ago	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
Romam	Roma	_	Sing	_	_	Acc	_	_	NOMcom
translatus	transfero	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Ac	ac	_	_	_	_	_	_	1	CONcoo
ne	ne	_	_	_	_	_	_	4	CONsub
dispar	dispar	Pos	Sing	_	_	Nom	Com	_	ADJqua
euentus	euentus	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
narraretur	narro	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
Hesiodo	Hesiodus	_	Sing	_	_	Abl	_	_	NOMpro
refertur	refero	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
cum	cum	_	_	_	_	_	_	3	CONsub
opinio	opinio	_	Sing	_	_	Nom	_	_	NOMcom
tunc	tunc	Pos	_	_	_	_	_	_	ADV
non	non	_	_	_	_	_	_	_	ADVneg
dissimilis	dissimilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
maneret	maneo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
cunas	cunae	_	Plur	_	_	Acc	_	_	NOMcom
infantis	infans	_	Sing	_	_	Gen	_	1	NOMcom
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
ferebatur	fero	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
apes	apis	_	Plur	_	_	Nom	_	_	NOMcom
circumuolarunt	circumuolo	_	Plur	3	Ind|Perf|Act	_	_	2	VER
osque	os界que	_	Sing	_	_	Acc	_	1	NOMcom
insedere	insideo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
complures	complures	Pos	Plur	_	_	Nom	MascFem	2	ADJqua
aut	aut	_	_	_	_	_	_	_	CONcoo
dulcem	dulcis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
iam	iam	Pos	_	_	_	_	_	_	ADV
tum	tum	Pos	_	_	_	_	_	_	ADV
spiritum	spiritus	_	Sing	_	_	Acc	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
haurientes	haurio	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
aut	aut	_	_	_	_	_	_	_	CONcoo
facundum	facundus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
qualem	qualis	_	Sing	_	_	Acc	MascFem	1	PROrel
nunc	nunc	Pos	_	_	_	_	_	_	ADV
aestimamus	aestimo	_	Plur	1	Ind|Pres|Act	_	_	_	VER
futurum	sum	_	Sing	_	Par|Fut|Act	Acc	MascNeut	1	VER
significantes	significo	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER

A	ab	_	_	_	_	_	_	_	PRE
praeceptoribus	praeceptor	_	Plur	_	_	Abl	_	_	NOMcom
tunc	tunc	Pos	_	_	_	_	_	_	ADV
eminentissimis	eminens	Sup	Plur	_	_	Abl	Com	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
eruditus	erudio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
eosque	is界que	_	Plur	_	_	Acc	Masc	_	PROdem
intra	intra	_	_	_	_	_	_	2	PRE
breue	breuis	Pos	Sing	_	_	Acc	Neut	_	ADJqua
temporis	tempus	_	Sing	_	_	Gen	_	1	NOMcom
spatium	spatium	_	Sing	_	_	Acc	_	_	NOMcom
ingenio	ingenium	_	Sing	_	_	Abl	_	_	NOMcom
adaequauit	adaequo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
una	una	_	_	_	_	_	_	_	ADV
uero	uero	_	_	_	_	_	_	4	CONcoo
studentes	studeo	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
superauit	supero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
profectibus	profectus	_	Plur	_	_	Abl	_	_	VER

Declamauit	declamo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
graece	Graece	Pos	_	_	_	_	_	_	ADV
et	et	_	_	_	_	_	_	2	CONcoo
latine	latine	Pos	_	_	_	_	_	_	ADV
cum	cum	_	_	_	_	_	_	2	PRE
magna	magnus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
admiratione	admiratio	_	Sing	_	_	Abl	_	_	NOMcom
audientium	audio	_	Plur	_	Par|Pres|Act	Gen	Com	_	VER

Ob	ob	_	_	_	_	_	_	_	PRE
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
puerili	puerilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
mutato	muto	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	2	VER
in	in	_	_	_	_	_	_	_	PRE
senatorium	senatorius	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
cultum	cultus	_	Sing	_	_	Acc	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
notitiam	notitia	_	Sing	_	_	Acc	_	_	NOMcom
Caesaris	Caesar	_	Sing	_	_	Gen	_	_	NOMpro
Neronis	Nero	_	Sing	_	_	Gen	_	_	NOMpro
facile	facile	Pos	_	_	_	_	_	_	ADV
peruenit	peruenio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
honore	honor	_	Sing	_	_	Abl	_	_	NOMcom
uixdum	uixdum	Pos	_	_	_	_	_	_	ADV
aetati	aetas	_	Sing	_	_	Dat	_	_	NOMcom
debito	debitum	_	Sing	_	_	Abl	_	_	NOMcom
dignus	dignus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
iudicatus	iudico	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Gessit	gero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
quaesturam	quaestura	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
cum	cum	_	_	_	_	_	_	2	PRE
collegis	collega	_	Plur	_	_	Abl	_	_	NOMcom
more	mos	_	Sing	_	_	Abl	_	_	NOMcom
tunc	tunc	Pos	_	_	_	_	_	_	ADV
usitato	usitatus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
munus	munus	_	Sing	_	_	Acc	_	_	NOMcom
gladiatorium	gladiatorius	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
edidit	edo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
secundo	secundus	Pos	Sing	_	_	Abl	MascNeut	2	ADJord
populi	populus	_	Sing	_	_	Gen	_	1	NOMcom
fauore	fauor	_	Sing	_	_	Abl	_	_	NOMcom

sacerdotium	sacerdotium	_	Sing	_	_	Acc	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
accepit	accipio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
auguratus	auguratus	_	Sing	_	_	Gen	_	_	NOMcom

Equidem	equidem	Pos	_	_	_	_	_	_	ADV
hactenus	hactenus	Pos	_	_	_	_	_	_	ADV
tempora	tempus	_	Plur	_	_	Acc	_	1	NOMcom
habuit	habeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
secunda	secundus	Pos	Plur	_	_	Acc	Neut	2	ADJord

Quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
sequuntur	sequor	_	Plur	3	Ind|Pres|Dep	_	_	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
mutata	muto	_	Sing	_	Par|Perf|Pass	Abl	Fem	2	VER
inuidia	inuidia	_	Sing	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
odio	odium	_	Sing	_	_	Abl	_	_	NOMcom
Neronis	Nero	_	Sing	_	_	Gen	_	_	NOMpro
ipsi	ipse	_	Plur	_	_	Nom	Masc	_	PROdem
exitium	exitium	_	Sing	_	_	Acc	_	_	NOMcom
domesticis	domesticus	Pos	Plur	_	_	Dat	Com	2	ADJqua
luctum	luctus	_	Sing	_	_	Acc	_	_	NOMcom
miserabilem	miserabilis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
adtulerunt	affero	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Cum	cum	_	_	_	_	_	_	3	CONsub
inter	inter	_	_	_	_	_	_	_	PRE
amicos	amicus	_	Plur	_	_	Acc	_	1	NOMcom
enim	enim	_	_	_	_	_	_	2	CONcoo
Caesaris	Caesar	_	Sing	_	_	Gen	_	_	NOMpro
tam	tam	Pos	_	_	_	_	_	_	ADV
conspicuus	conspicuus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
fieret	fio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
profectus	profectus	_	Sing	_	_	Nom	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
poetica	poetica	_	Sing	_	_	Abl	_	_	NOMcom
frequenter	frequenter	Pos	_	_	_	_	_	_	ADV
ostendebatur	ostendo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

quippe	quippe	_	_	_	_	_	_	1	ADV
et	et	_	_	_	_	_	_	2	CONcoo
certamine	certamen	_	Sing	_	_	Abl	_	_	NOMcom
pentaeterico	pentaetericus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
acto	ago	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
in	in	_	_	_	_	_	_	_	PRE
Pompeii	Pompeius	_	Sing	_	_	Gen	_	_	NOMpro
theatro	theatrum	_	Sing	_	_	Abl	_	_	NOMcom
laudibus	laus	_	Plur	_	_	Abl	_	_	NOMcom
recitatis	recito	_	Plur	_	Par|Perf|Pass	Abl	Com	1	VER
in	in	_	_	_	_	_	_	_	PRE
Neronem	Nero	_	Sing	_	_	Acc	_	_	NOMpro
fuerat	sum	_	Sing	3	Ind|Pqp|Act	_	_	1	VER
coronatus	corono	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
ex	ex	_	_	_	_	_	_	_	PRE
tempore	tempus	_	Sing	_	_	Abl	_	1	NOMcom
Orphea	Orpheus	_	Sing	_	_	Acc	_	_	NOMpro
scriptum	scriptum	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
experimentum	experimentum	_	Sing	_	_	Acc	_	_	NOMcom
aduersum	aduersus	_	_	_	_	_	_	3	PRE
conplures	complures	Pos	Plur	_	_	Acc	MascFem	2	ADJqua
ediderat	edo	_	Sing	3	Ind|Pqp|Act	_	_	2	VER
poetas	poeta	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
tres	tres	_	Plur	_	_	Acc	MascFem	_	ADJcar
libros	liber	_	Plur	_	_	Acc	_	1	NOMcom
quales	qualis	_	Plur	_	_	Acc	MascFem	1	PROrel
uidemus	uideo	_	Plur	1	Ind|Pres|Act	_	_	_	VER

Quare	quare	_	_	_	_	_	_	1	ADVrel
inimicum	inimicus	_	Sing	_	_	Acc	_	1	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
fecit	facio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
imperatorem	imperator	_	Sing	_	_	Acc	_	_	NOMcom

Quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
ambitiosa	ambitiosus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
uanitate	uanitas	_	Sing	_	_	Abl	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
hominum	homo	_	Plur	_	_	Gen	_	_	NOMcom
tantum	tantum	Pos	_	_	_	_	_	2	ADV
sed	sed	_	_	_	_	_	_	_	CONcoo
et	et	_	_	_	_	_	_	2	CONcoo
artium	ars	_	Plur	_	_	Gen	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
principatum	principatus	_	Sing	_	_	Acc	_	_	NOMcom
uindicante	uindico	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
interdictum	interdico	_	Sing	_	Par|Perf|Pass	Nom	Neut	2	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
poetica	poetica	_	Sing	_	_	Abl	_	_	NOMcom
interdictum	interdico	_	Sing	_	Par|Perf|Pass	Nom	Neut	2	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
etiam	etiam	Pos	_	_	_	_	_	_	ADV
causarum	causa	_	Plur	_	_	Gen	_	_	NOMcom
actionibus	actio	_	Plur	_	_	Abl	_	_	NOMcom

Hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
factum	factum	_	Sing	_	_	Acc	_	_	NOMcom
Caesaris	Caesar	_	Sing	_	_	Gen	_	_	NOMpro
iuuenili	iuuenilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
aestimans	aestimo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
animi	animus	_	Sing	_	_	Gen	_	_	NOMcom
calore	calor	_	Sing	_	_	Abl	_	_	NOMcom
speransque	spero界que	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
ultionem	ultio	_	Sing	_	_	Acc	_	_	NOMcom
a	ab	_	_	_	_	_	_	_	PRE
coniuratis	coniurati	_	Plur	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
caedem	caedes	_	Sing	_	_	Acc	_	_	NOMcom
Neronis	Nero	_	Sing	_	_	Gen	_	_	NOMpro
socius	socius	_	Sing	_	_	Nom	_	1	NOMcom
adsumptus	assumo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
parum	parum	Pos	_	_	_	_	_	2	ADV
fauste	fauste	Pos	_	_	_	_	_	_	ADV

Deceptus	decipio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
enim	enim	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
Pisone	Piso	_	Sing	_	_	Abl	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
consularibus	consularis	_	Plur	_	_	Abl	_	1	NOMcom
aliisque	alius界que	_	Plur	_	_	Abl	Masc	_	PROind
praetura	praetura	_	Sing	_	_	Abl	_	_	NOMcom
perfunctis	perfungor	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
inlustribus	illustris	Pos	Plur	_	_	Abl	Com	_	ADJqua
uiris	uir	_	Plur	_	_	Abl	_	_	NOMcom
dum	dum	_	_	_	_	_	_	2	CONsub
uindictam	uindicta	_	Sing	_	_	Acc	_	_	NOMcom
expetit	expeto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
mortem	mors	_	Sing	_	_	Acc	_	_	NOMcom
inruit	irruo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
sponte	spons	_	Sing	_	_	Abl	_	_	NOMcom
coactus	cogo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
uita	uita	_	Sing	_	_	Abl	_	_	NOMcom
excedere	excedo	_	_	_	Inf|Pres|Act	_	_	1	VER
uenas	uena	_	Plur	_	_	Acc	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
praecidit	praecido	_	Sing	3	Ind|Perf|Act	_	_	2	VER
periitque	pereo界que	_	Sing	3	Ind|Perf|Act	_	_	1	VER
pridie	pridie	Pos	_	_	_	_	_	_	ADV
Kal.	kalendae	_	Plur	_	_	Acc	_	_	NOMcom
Maias	Maius	Pos	Plur	_	_	Acc	Fem	_	ADJqua
Attico	Atticus	_	Sing	_	_	Abl	_	_	NOMpro
Uestino	Uestinus	_	Sing	_	_	Abl	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
Nerua	Nerua	_	Sing	_	_	Abl	_	_	NOMpro
Siliano	Silianus	_	Sing	_	_	Abl	_	_	NOMpro
consulibus	consul	_	Plur	_	_	Abl	_	_	NOMcom
3	3	_	_	_	_	_	_	_	ADJcar
aetatis	aetas	_	Sing	_	_	Gen	_	_	NOMcom
annum	annus	_	Sing	_	_	Acc	_	_	NOMcom
agens	ago	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
sine	sine	_	_	_	_	_	_	_	PRE
iactura	iactura	_	Sing	_	_	Abl	_	_	NOMcom
utilitatis	utilitas	_	Sing	_	_	Gen	_	_	NOMcom
cum	cum	_	_	_	_	_	_	1	ADV
patriae	patria	_	Sing	_	_	Gen	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
tantam	tantus	_	Sing	_	_	Acc	Fem	_	PROdem
inmature	immature	_	_	_	_	_	_	_	ADV
amisit	amitto	_	Sing	3	Ind|Perf|Act	_	_	_	VER
indolem	indoles	_	Sing	_	_	Acc	_	_	NOMcom
tum	tum	Pos	_	_	_	_	_	_	ADV
studiorum	studium	_	Plur	_	_	Gen	_	_	NOMcom
quoque	quoque	Pos	_	_	_	_	_	_	ADV

Reliqui	reliquus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
enim	enim	_	_	_	_	_	_	2	CONcoo
3	3	_	_	_	_	_	_	_	ADJcar
belli	bellum	_	Sing	_	_	Gen	_	_	NOMcom
ciuilis	ciuilis	Pos	Sing	_	_	Gen	MascFem	_	ADJqua
libri	liber	_	Plur	_	_	Nom	_	1	NOMcom
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
calumniantibus	calumnio	_	Plur	_	Par|Pres|Act	Dat	Com	_	VER
tamquam	tamquam	_	_	_	_	_	_	1	ADVrel
mendosi	mendosus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
non	non	_	_	_	_	_	_	_	ADVneg
darent	do	_	Plur	3	Sub|Impa|Act	_	_	_	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
tametsi	tametsi	_	_	_	_	_	_	1	CONcoo
sub	sub	_	_	_	_	_	_	_	PRE
uero	uerus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
crimine	crimen	_	Sing	_	_	Abl	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
egent	egeo	_	Plur	3	Ind|Pres|Act	_	_	_	VER
patrocinio	patrocinium	_	Sing	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
isdem	idem	_	Plur	_	_	Abl	Com	_	PROdem
dici	dico	_	_	_	Inf|Pres|Pass	_	_	2	VER
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
Ouidii	Ouidius	_	Sing	_	_	Gen	_	_	NOMpro
libris	liber	_	Plur	_	_	Abl	_	1	NOMcom
praescribitur	praescribo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
potest	possum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
emendaturus	emendo	_	Sing	_	Par|Fut|Act	Nom	Masc	_	VER
si	si	_	_	_	_	_	_	2	CONsub
licuisset	licet	_	Sing	3	Sub|Pqp|Act	_	_	1	VER
