token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
detectis	detego	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
pectoribus	pectus	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
capitibus	caput	_	Plur	_	_	Abl	_	_	NOMcom
congressi	congredior	_	Plur	_	Par|Perf|Dep	Nom	Masc	_	VER
contra	contra	_	_	_	_	_	_	2	PRE
Gothos	Gothi	_	Plur	_	_	Acc	_	_	NOMpro
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
nostri	noster	_	Plur	_	_	Nom	Masc	_	PROpos
multitudine	multitudo	_	Sing	_	_	Abl	_	_	NOMcom
sagittariorum	sagittarius	_	Plur	_	_	Gen	_	1	NOMcom
saepe	saepe	Pos	_	_	_	_	_	_	ADV
deleti	deleo	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER

nec	nec	_	_	_	_	_	_	2	CONcoo
post	post	_	_	_	_	_	_	2	PRE
tot	tot	_	_	_	_	Ind	_	_	PROdem
clades	clades	_	Plur	_	_	Acc	_	_	NOMcom
quae	qui	_	Plur	_	_	Nom	Fem	1	PROrel
usque	usque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
tantarum	tantus	_	Plur	_	_	Gen	Fem	_	PROdem
urbium	urbs	_	Plur	_	_	Gen	_	_	NOMcom
excidia	excidium	_	Plur	_	_	Acc	_	1	NOMcom
peruenerunt	peruenio	_	Plur	3	Ind|Perf|Act	_	_	_	VER
cuiquam	quisquam	_	Sing	_	_	Dat	Com	_	PROind
curae	cura	_	Sing	_	_	Dat	_	_	NOMcom
fuit	sum	_	Sing	3	Ind|Perf|Act	_	_	1	VER
uel	uel	_	_	_	_	_	_	2	CONcoo
catafractas	cataphracta	_	Plur	_	_	Acc	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
galeas	galea	_	Plur	_	_	Acc	_	_	NOMcom
pedestribus	pedester	Pos	Plur	_	_	Dat	Com	_	ADJqua
reddere	reddo	_	_	_	Inf|Pres|Act	_	_	_	VER

Ita	ita	Pos	_	_	_	_	_	_	ADV
fit	fio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
non	non	_	_	_	_	_	_	_	ADVneg
de	de	_	_	_	_	_	_	_	PRE
pugna	pugna	_	Sing	_	_	Abl	_	_	NOMcom
sed	sed	_	_	_	_	_	_	_	CONcoo
de	de	_	_	_	_	_	_	_	PRE
fuga	fuga	_	Sing	_	_	Abl	_	_	NOMcom
cogitent	cogito	_	Plur	3	Sub|Pres|Act	_	_	_	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
acie	acies	_	Sing	_	_	Abl	_	_	NOMcom
nudi	nudus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
exponuntur	expono	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
uulnera	uulnus	_	Plur	_	_	Acc	_	_	NOMcom

Quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
enim	enim	_	_	_	_	_	_	2	CONcoo
pedes	pedes	_	Sing	_	_	Nom	_	_	NOMcom
sagittarius	sagittarius	_	Sing	_	_	Nom	_	1	NOMcom
sine	sine	_	_	_	_	_	_	_	PRE
catafracta	cataphracta	_	Sing	_	_	Abl	_	_	NOMcom
sine	sine	_	_	_	_	_	_	_	PRE
galea	galea	_	Sing	_	_	Abl	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
cum	cum	_	_	_	_	_	_	2	PRE
arcu	arcus	_	Sing	_	_	Abl	_	_	NOMcom
scutum	scutum	_	Sing	_	_	Acc	_	_	NOMcom
tenere	teneo	_	_	_	Inf|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
potest	possum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
faciat	facio	_	Sing	3	Sub|Pres|Act	_	_	_	VER

Quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
ipsi	ipse	_	Plur	_	_	Nom	Masc	_	PROdem
draconarii	draconarius	_	Plur	_	_	Nom	_	_	NOMcom
atque	atque	_	_	_	_	_	_	1	CONcoo
signiferi	signifer	_	Plur	_	_	Nom	Masc	1	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
sinistra	sinister	Pos	Sing	_	_	Abl	Fem	_	ADJqua
manu	manus	_	Sing	_	_	Abl	_	1	NOMcom
hastas	hasta	_	Plur	_	_	Acc	_	_	NOMcom
gubernant	guberno	_	Plur	3	Ind|Pres|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
proelio	proelium	_	Sing	_	_	Abl	_	_	NOMcom
facient	facio	_	Plur	3	Ind|Fut|Act	_	_	_	VER
quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
et	et	_	_	_	_	_	_	2	CONcoo
capita	caput	_	Plur	_	_	Acc	_	_	NOMcom
nuda	nudus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
constat	consto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
pectora	pectus	_	Plur	_	_	Acc	_	_	NOMcom

Sed	sed	_	_	_	_	_	_	_	CONcoo
grauis	grauis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
pediti	pedes	_	Sing	_	_	Dat	_	_	NOMcom
lorica	lorica	_	Sing	_	_	Nom	_	_	NOMcom
uidetur	uideo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
galea	galea	_	Sing	_	_	Nom	_	_	NOMcom
fortasse	fortasse	Pos	_	_	_	_	_	_	ADV
raro	raro	Pos	_	_	_	_	_	_	ADV
meditanti	meditor	_	Sing	_	Par|Pres|Dep	Dat	Com	_	VER
fortasse	fortasse	Pos	_	_	_	_	_	_	ADV
raro	raro	Pos	_	_	_	_	_	_	ADV
arma	arma	_	Plur	_	_	Acc	_	_	NOMcom
tractanti	tracto	_	Sing	_	Par|Pres|Act	Dat	Com	_	VER

ceterum	ceterum	Pos	_	_	_	_	_	2	ADV
cotidianus	cotidianus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
usus	usus	_	Sing	_	_	Nom	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
laborat	laboro	_	Sing	3	Ind|Pres|Act	_	_	_	VER
etiam	etiam	Pos	_	_	_	_	_	_	ADV
si	si	_	_	_	_	_	_	2	CONsub
onerosa	onerosus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
gestauerit	gesto	_	Sing	3	Sub|Perf|Act	_	_	_	VER

Sed	sed	_	_	_	_	_	_	_	CONcoo
illi	ille	_	Plur	_	_	Nom	Masc	_	PROdem
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
laborem	labor	_	Sing	_	_	Acc	_	1	NOMcom
in	in	_	_	_	_	_	_	_	PRE
portandis	porto	_	Plur	_	Adj|_|Pass	Abl	Com	_	VER
ueteribus	uetus	Pos	Plur	_	_	Abl	Com	_	ADJqua
munimentis	munimentum	_	Plur	_	_	Abl	_	_	NOMcom
armorum	arma	_	Plur	_	_	Gen	_	_	NOMcom
ferre	fero	_	_	_	Inf|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
possunt	possum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
detectis	detego	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
corporibus	corpus	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
uulnera	uulnus	_	Plur	_	_	Acc	_	_	NOMcom
sustinere	sustineo	_	_	_	Inf|Pres|Act	_	_	_	VER
coguntur	cogo	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
mortes	mors	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
grauius	grauis	Comp	Sing	_	_	Nom	Neut	_	ADJqua
aut	aut	_	_	_	_	_	_	_	CONcoo
capi	capio	_	_	_	Inf|Pres|Pass	_	_	2	VER
aut	aut	_	_	_	_	_	_	_	CONcoo
certe	certe	Pos	_	_	_	_	_	_	ADV
fuga	fuga	_	Sing	_	_	Abl	_	_	NOMcom
rem	res	_	Sing	_	_	Acc	_	_	NOMcom
publicam	publicus	Pos	Sing	_	_	Acc	Fem	2	ADJqua
prodere	prodo	_	_	_	Inf|Pres|Act	_	_	_	VER

Sic	sic	Pos	_	_	_	_	_	_	ADV
dum	dum	_	_	_	_	_	_	2	CONsub
exercitia	exercitium	_	Plur	_	_	Acc	_	_	NOMcom
laboremque	labor界que	_	Sing	_	_	Acc	_	1	NOMcom
declinant	declino	_	Plur	3	Ind|Pres|Act	_	_	_	VER
cum	cum	_	_	_	_	_	_	2	PRE
maximo	magnus	Sup	Sing	_	_	Abl	MascNeut	_	ADJqua
dedecore	dedecus	_	Sing	_	_	Abl	_	_	NOMcom
trucidantur	trucido	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
ut	ut	_	_	_	_	_	_	1	ADVrel
pecudes	pecus	_	Plur	_	_	Nom	_	2	NOMcom

Unde	unde	_	_	_	_	_	_	1	ADVrel
enim	enim	_	_	_	_	_	_	2	CONcoo
apud	apud	_	_	_	_	_	_	_	PRE
antiquos	antiquus	_	Plur	_	_	Acc	Masc	_	ADJqua
murus	murus	_	Sing	_	_	Nom	_	_	NOMcom
dicebatur	dico	_	Sing	3	Ind|Impa|Pass	_	_	2	VER
pedestris	pedester	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
exercitus	exercitus	_	Sing	_	_	Nom	_	1	NOMcom
nisi	nisi	_	_	_	_	_	_	_	CONsub
quod	quod	_	_	_	_	_	_	2	CONsub
pilatae	pilatus	Pos	Plur	_	_	Nom	Fem	_	ADJqua
legiones	legio	_	Plur	_	_	Nom	_	_	NOMcom
praeter	praeter	_	_	_	_	_	_	2	PRE
scuta	scutum	_	Plur	_	_	Acc	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
catafractis	cataphracta	_	Plur	_	_	Abl	_	_	NOMcom
galeisque	galea界que	_	Plur	_	_	Abl	_	_	NOMcom
fulgebant	fulgeo	_	Plur	3	Ind|Impa|Act	_	_	_	VER
usque	usque	Pos	_	_	_	_	_	_	ADV
eo	eo	Pos	_	_	_	_	_	3	ADV
ut	ut	_	_	_	_	_	_	4	CONsub
sagittarii	sagittarius	_	Plur	_	_	Nom	_	1	NOMcom
sinistra	sinister	Pos	Plur	_	_	Acc	Neut	_	ADJqua
brachia	brachium	_	Plur	_	_	Acc	_	_	NOMcom
manicis	manica	_	Plur	_	_	Abl	_	_	NOMcom
munirentur	munio	_	Plur	3	Sub|Impa|Pass	_	_	2	VER
pedites	pedes	_	Plur	_	_	Nom	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
scutati	scutatus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
praeter	praeter	_	_	_	_	_	_	2	PRE
catafractas	cataphracta	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
galeas	galea	_	Plur	_	_	Acc	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
ferreas	ferreus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
ocreas	ocrea	_	Plur	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
dextris	dexter	Pos	Plur	_	_	Abl	Com	_	ADJqua
cruribus	crus	_	Plur	_	_	Abl	_	_	NOMcom
cogerentur	cogo	_	Plur	3	Sub|Impa|Pass	_	_	_	VER
accipere	accipio	_	_	_	Inf|Pres|Act	_	_	_	VER

Sic	sic	Pos	_	_	_	_	_	_	ADV
erant	sum	_	Plur	3	Ind|Impa|Act	_	_	1	VER
muniti	munio	_	Plur	_	Par|Perf|Pass	Nom	Masc	2	VER
illi	ille	_	Plur	_	_	Nom	Masc	_	PROdem
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
prima	primus	Sup	Sing	_	_	Abl	Fem	_	ADJord
acie	acies	_	Sing	_	_	Abl	_	_	NOMcom
pugnantes	pugno	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
principes	princeps	_	Plur	_	_	Nom	_	1	NOMcom
in	in	_	_	_	_	_	_	_	PRE
secunda	secundus	Pos	Sing	_	_	Abl	Fem	2	ADJord
hastati	hastatus	_	Plur	_	_	Nom	Masc	1	NOMcom
in	in	_	_	_	_	_	_	_	PRE
tertia	tertius	Pos	Sing	_	_	Abl	Fem	_	ADJord
triarii	triarius	_	Plur	_	_	Nom	_	1	NOMcom
uocabantur	uoco	_	Plur	3	Ind|Impa|Pass	_	_	_	VER

Sed	sed	_	_	_	_	_	_	_	CONcoo
triarii	triarius	_	Plur	_	_	Nom	_	1	NOMcom
genibus	genu	_	Plur	_	_	Abl	_	_	NOMcom
positis	pono	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
solebant	soleo	_	Plur	3	Ind|Impa|SemDep	_	_	_	VER
intra	intra	_	_	_	_	_	_	2	PRE
scuta	scutum	_	Plur	_	_	Acc	_	_	NOMcom
subsidere	subsido	_	_	_	Inf|Pres|Act	_	_	_	VER
ne	ne	_	_	_	_	_	_	4	CONsub
stantes	sto	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
uulnerarentur	uulnero	_	Plur	3	Sub|Impa|Pass	_	_	_	VER
uenientibus	uenio	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
telis	telum	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
necessitas	necessitas	_	Sing	_	_	Nom	_	_	NOMcom
postulasset	postulo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
tamquam	tamquam	_	_	_	_	_	_	2	CONsub
requieti	requiesco	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
uehementius	uehementer	Comp	_	_	_	_	_	_	ADV
inuaderent	inuado	_	Plur	3	Sub|Impa|Act	_	_	2	VER
hostes	hostis	_	Plur	_	_	Acc	_	_	NOMcom

a	ab	_	_	_	_	_	_	_	PRE
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
constat	consto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
saepe	saepe	Pos	_	_	_	_	_	_	ADV
factam	facio	_	Sing	_	Par|Perf|Pass	Acc	Fem	_	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
uictoriam	uictoria	_	Sing	_	_	Acc	_	_	NOMcom
cum	cum	_	_	_	_	_	_	3	CONsub
hastati	hastatus	_	Plur	_	_	Nom	Masc	1	NOMcom
illi	ille	_	Plur	_	_	Nom	Masc	_	PROdem
et	et	_	_	_	_	_	_	2	CONcoo
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
priores	prior	Comp	Plur	_	_	Nom	MascFem	_	ADJord
steterant	sto	_	Plur	3	Ind|Pqp|Act	_	_	_	VER
interissent	intereo	_	Plur	3	Sub|Pqp|Act	_	_	1	VER

Erant	sum	_	Plur	3	Ind|Impa|Act	_	_	1	VER
tamen	tamen	Pos	_	_	_	_	_	_	ADV
apud	apud	_	_	_	_	_	_	_	PRE
ueteres	uetus	Pos	Plur	_	_	Acc	MascFem	_	ADJqua
inter	inter	_	_	_	_	_	_	_	PRE
pedites	pedes	_	Plur	_	_	Acc	_	_	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
dicebantur	dico	_	Plur	3	Ind|Impa|Pass	_	_	2	VER
leuis	leuis	Pos	Sing	_	_	Nom	MascFem	1	ADJqua
armatura	armatura	_	Sing	_	_	Nom	_	_	NOMcom
funditores	funditor	_	Plur	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ferentarii	ferentarius	_	Plur	_	_	Nom	Masc	_	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
praecipue	praecipue	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
cornibus	cornu	_	Plur	_	_	Abl	_	_	NOMcom
locabantur	loco	_	Plur	3	Ind|Impa|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
pugnandi	pugno	_	Sing	_	Ger|_|Act	Gen	_	_	VER
sumebatur	sumo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
exordium	exordium	_	Sing	_	_	Nom	_	_	NOMcom

sed	sed	_	_	_	_	_	_	_	CONcoo
hi	hic	_	Plur	_	_	Nom	Masc	1	PROdem
et	et	_	_	_	_	_	_	2	CONcoo
uelocissimi	uelox	Sup	Plur	_	_	Nom	Masc	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
exercitatissimi	exercitatus	Sup	Plur	_	_	Nom	Masc	_	ADJqua
legebantur	lego	_	Plur	3	Ind|Impa|Pass	_	_	2	VER
nec	nec	_	_	_	_	_	_	2	CONcoo
erant	sum	_	Plur	3	Ind|Impa|Act	_	_	1	VER
admodum	admodum	Pos	_	_	_	_	_	_	ADV
multi	multus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
cedentes	cedo	_	Plur	_	Par|Pres|Act	Nom	MascFem	1	VER
si	si	_	_	_	_	_	_	2	CONsub
proelii	proelium	_	Sing	_	_	Gen	_	_	NOMcom
necessitas	necessitas	_	Sing	_	_	Nom	_	_	NOMcom
compulisset	compello	_	Sing	3	Sub|Pqp|Act	_	_	2	VER
inter	inter	_	_	_	_	_	_	_	PRE
principia	principium	_	Plur	_	_	Acc	_	_	NOMcom
legionum	legio	_	Plur	_	_	Gen	_	_	NOMcom
recipi	recipio	_	_	_	Inf|Pres|Pass	_	_	_	VER
solebant	soleo	_	Plur	3	Ind|Impa|SemDep	_	_	_	VER
ita	ita	Pos	_	_	_	_	_	_	ADV
ut	ut	_	_	_	_	_	_	4	CONsub
acies	acies	_	Sing	_	_	Nom	_	_	NOMcom
immota	immotus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
consisteret	consisto	_	Sing	3	Sub|Impa|Act	_	_	_	VER

Usque	usque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
praesentem	praesens	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
prope	prope	Pos	_	_	_	_	_	1	ADV
aetatem	aetas	_	Sing	_	_	Acc	_	_	NOMcom
consuetudo	consuetudo	_	Sing	_	_	Nom	_	_	NOMcom
permansit	permaneo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
omnes	omnis	_	Plur	_	_	Nom	MascFem	_	PROind
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
pilleis	pileus	_	Plur	_	_	Abl	_	_	NOMcom
quos	qui	_	Plur	_	_	Acc	Masc	1	PROrel
Pannonicos	Pannonicus	Pos	Plur	_	_	Acc	Masc	_	ADJqua
uocant	uoco	_	Plur	3	Ind|Pres|Act	_	_	_	VER
ex	ex	_	_	_	_	_	_	_	PRE
pellibus	pellis	_	Plur	_	_	Abl	_	_	NOMcom
uterentur	utor	_	Plur	3	Sub|Impa|Dep	_	_	_	VER

quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
propterea	propterea	Pos	_	_	_	_	_	_	ADV
seruabatur	seruo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
ne	ne	_	_	_	_	_	_	4	CONsub
grauis	grauis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
galea	galea	_	Sing	_	_	Nom	_	_	NOMcom
uideretur	uideo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
proelio	proelium	_	Sing	_	_	Abl	_	_	NOMcom
homini	homo	_	Sing	_	_	Dat	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
gestabat	gesto	_	Sing	3	Ind|Impa|Act	_	_	_	VER
aliquid	aliquis	_	Sing	_	_	Acc	Neut	_	PROind
semper	semper	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
capite	caput	_	Sing	_	_	Abl	_	_	NOMcom

Missilibus	missile	_	Plur	_	_	Abl	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
utebatur	utor	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
pedestris	pedester	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
exercitus	exercitus	_	Sing	_	_	Nom	_	1	NOMcom
pila	pilum	_	Plur	_	_	Nom	_	_	NOMcom
uocabantur	uoco	_	Plur	3	Ind|Impa|Pass	_	_	_	VER
ferro	ferrum	_	Sing	_	_	Abl	_	_	NOMcom
subtili	subtilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
trigono	trigonum	_	Sing	_	_	Abl	_	_	NOMcom
praefixa	praefigo	_	Plur	_	Par|Perf|Pass	Nom	Fem	_	VER
unciarum	uncia	_	Plur	_	_	Gen	_	_	NOMpro
nouem	nouem	_	_	_	_	Ind	_	_	ADJcar
siue	siue	_	_	_	_	_	_	1	CONcoo
pedali	pedale	_	Sing	_	_	Abl	_	_	NOMcom
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
scuto	scutum	_	Sing	_	_	Abl	_	_	NOMcom
fixum	figo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
possit	possum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
abscidi	abscindo	_	_	_	Inf|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
loricam	lorica	_	Sing	_	_	Acc	_	_	NOMcom
scienter	scienter	Pos	_	_	_	_	_	_	ADV
ac	ac	_	_	_	_	_	_	1	CONcoo
fortiter	fortiter	Pos	_	_	_	_	_	_	ADV
