token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
litterae	littera	_	Plur	_	_	Nom	_	_	NOMcom
hieme	hiems	_	Sing	_	_	Abl	_	_	NOMcom
iam	iam	Pos	_	_	_	_	_	_	ADV
extrema	exter	Sup	Sing	_	_	Abl	Fem	_	ADJqua
perlatae	perfero	_	Plur	_	Par|Perf|Pass	Nom	Fem	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
uana	uanus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
causantis	causor	_	Sing	_	Par|Pres|Act	Gen	Com	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
tumida	tumidus	Pos	Plur	_	_	Acc	Neut	_	ADJqua

Asseuerarat	asseuero	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
enim	enim	_	_	_	_	_	_	2	CONcoo
non	non	_	_	_	_	_	_	_	ADVneg
posse	possum	_	_	_	Inf|Pres|Act	_	_	1	VER
semina	semen	_	Plur	_	_	Acc	_	1	NOMcom
radicitus	radicitus	Pos	_	_	_	_	_	_	ADV
amputari	amputo	_	_	_	Inf|Pres|Pass	_	_	_	VER
discordiarum	discordia	_	Plur	_	_	Gen	_	_	NOMcom
nisi	nisi	_	_	_	_	_	_	_	CONsub
interuenissent	interuenio	_	Plur	3	Sub|Pqp|Act	_	_	_	VER
conscii	conscius	Pos	Plur	_	_	Nom	Masc	_	ADJqua
pacis	pax	_	Sing	_	_	Gen	_	_	NOMcom
foederatae	foederatus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
cum	cum	_	_	_	_	_	_	2	PRE
Iouiano	Iouianus	_	Sing	_	_	Abl	_	_	NOMpro
quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
aliquos	aliquis	_	Plur	_	_	Acc	Masc	_	PROind
uita	uita	_	Sing	_	_	Abl	_	_	NOMcom
didicerat	disco	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
abscessisse	abscedo	_	_	_	Inf|Perf|Act	_	_	1	VER

Ingrauescente	ingrauesco	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
post	post	_	_	_	_	_	_	2	PRE
haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
altius	alte	Comp	_	_	_	_	_	_	ADV
cura	cura	_	Sing	_	_	Abl	_	_	NOMcom
imperator	imperator	_	Sing	_	_	Nom	_	_	NOMcom
eligere	eligo	_	_	_	Inf|Pres|Act	_	_	3	VER
consilia	consilium	_	Plur	_	_	Acc	_	_	NOMcom
quam	quam	_	_	_	_	_	_	1	ADVrel
inuenire	inuenio	_	_	_	Inf|Pres|Act	_	_	_	VER
sufficiens	sufficio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
id	is	_	Sing	_	_	Acc	Neut	_	PROdem
conducere	conduco	_	_	_	Inf|Pres|Act	_	_	_	VER
rebus	res	_	Plur	_	_	Dat	_	_	NOMcom
existimans	existimo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
Uictorem	Uictor	_	Sing	_	_	Acc	_	_	NOMpro
magistrum	magister	_	Sing	_	_	Acc	_	_	NOMcom
equitum	eques	_	Plur	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
Urbicium	Urbicius	_	Sing	_	_	Acc	_	_	NOMpro
Mesopotamiae	Mesopotamia	_	Sing	_	_	Gen	_	_	NOMpro
ducem	dux	_	Sing	_	_	Acc	_	_	NOMcom
ire	eo	_	_	_	Inf|Pres|Act	_	_	1	VER
propere	propere	Pos	_	_	_	_	_	_	ADV
iussit	iubeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
Persas	Persae	_	Plur	_	_	Acc	_	_	NOMpro
responsum	responsum	_	Sing	_	_	Acc	_	_	NOMcom
absolutum	absoluo	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
uniusmodi	uniusmodi	Pos	_	_	_	_	_	_	ADV
perferentes	perfero	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
quod	quod	_	_	_	_	_	_	2	CONsub
rex	rex	_	Sing	_	_	Nom	_	_	NOMcom
iustus	iustus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
suo	suus	_	Sing	_	_	Abl	MascNeut	_	PROpos.ref
contentus	contentus	Pos	Sing	_	_	Nom	Masc	1	ADJqua
ut	ut	_	_	_	_	_	_	4	CONsub
iactitabat	iactito	_	Sing	3	Ind|Impa|Act	_	_	_	VER
sceleste	sceleste	_	_	_	_	_	_	_	ADV
concupiscat	concupisco	_	Sing	3	Sub|Pres|Act	_	_	_	VER
Armeniam	Armenia	_	Sing	_	_	Acc	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
arbitrium	arbitrium	_	Sing	_	_	Acc	_	_	NOMcom
suum	suus	_	Sing	_	_	Acc	MascNeut	_	PROpos.ref
uiuere	uiuo	_	_	_	Inf|Pres|Act	_	_	_	VER
cultoribus	cultor	_	Plur	_	_	Abl	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
permissis	permitto	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
ni	ni	_	_	_	_	_	_	2	CONsub
Sauromaci	Sauromaces	_	Sing	_	_	Dat	_	_	NOMpro
praesidia	praesidium	_	Plur	_	_	Nom	_	_	NOMcom
militum	miles	_	Plur	_	_	Gen	_	_	NOMcom
impertita	impertio	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
principio	principium	_	Sing	_	_	Abl	_	_	NOMcom
sequentis	sequor	_	Sing	_	Par|Pres|Dep	Gen	Com	_	ADJqua
anni	annus	_	Sing	_	_	Gen	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
dispositum	dispono	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
impraepedita	impraepeditus	Pos	Plur	_	_	Nom	Neut	_	ADJqua
reuerterint	reuerto	_	Plur	3	Sub|Perf|Act	_	_	_	VER
inuitus	inuitus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
complebit	compleo	_	Sing	3	Ind|Fut|Act	_	_	_	VER
quae	qui	_	Sing	_	_	Acc	Neut	1	PROrel
sponte	spons	_	Sing	_	_	Abl	_	_	NOMcom
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
facere	facio	_	_	_	Inf|Pres|Act	_	_	_	VER
supersedit	supersedeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
legatio	legatio	_	Sing	_	_	Nom	_	_	NOMcom
recta	rectus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
quidem	quidem	Pos	_	_	_	_	_	_	ADV
et	et	_	_	_	_	_	_	2	CONcoo
libera	liber	Pos	Sing	_	_	Nom	Fem	2	ADJqua
ni	ni	_	_	_	_	_	_	2	CONsub
deuiasset	deuio	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
quod	quod	_	_	_	_	_	_	2	CONsub
absque	absque	_	_	_	_	_	_	2	PRE
mandatis	mandatum	_	Plur	_	_	Abl	_	_	NOMcom
oblatas	offero	_	Plur	_	Par|Perf|Pass	Acc	Fem	_	VER
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
regiones	regio	_	Plur	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
eadem	idem	_	Sing	_	_	Abl	Fem	_	PROdem
Armenia	Armenia	_	Sing	_	_	Abl	_	_	NOMpro
suscepit	suscipio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
exiguas	exiguus	Pos	Plur	_	_	Acc	Fem	_	ADJqua

Qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
regressa	regredior	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
aduenit	aduenio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
Surena	Surena	_	Sing	_	_	Nom	_	_	NOMpro
potestatis	potestas	_	Sing	_	_	Gen	_	_	NOMcom
secundae	secundus	Pos	Sing	_	_	Gen	Fem	2	ADJord
post	post	_	_	_	_	_	_	2	PRE
regem	rex	_	Sing	_	_	Acc	_	_	NOMcom
has	hic	_	Plur	_	_	Acc	Fem	1	PROdem
easdem	idem	_	Plur	_	_	Acc	Fem	_	PROdem
imperatori	imperator	_	Sing	_	_	Dat	_	_	NOMcom
offerens	offero	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
partes	pars	_	Plur	_	_	Acc	_	_	NOMcom
quas	qui	_	Plur	_	_	Acc	Fem	1	PROrel
audacter	audaciter	Pos	_	_	_	_	_	_	ADV
nostri	noster	_	Plur	_	_	Nom	Masc	_	PROpos
sumpsere	sumo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
legati	legatus	_	Plur	_	_	Nom	_	_	NOMcom

Quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
suscepto	suscipio	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
liberaliter	liberaliter	Pos	_	_	_	_	_	_	ADV
et	et	_	_	_	_	_	_	2	CONcoo
magnifice	magnifice	Pos	_	_	_	_	_	_	ADV
sed	sed	_	_	_	_	_	_	_	CONcoo
parum	parum	Pos	_	_	_	_	_	2	ADV
impetrato	impetro	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
poscebat	posco	_	Sing	3	Ind|Impa|Act	_	_	_	VER
remisso	remitto	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
parabantur	paro	_	Plur	3	Ind|Impa|Pass	_	_	2	VER
magna	magnus	Pos	Plur	_	_	Nom	Neut	_	ADJqua
instrumenta	instrumentum	_	Plur	_	_	Nom	_	_	NOMcom
bellorum	bellum	_	Plur	_	_	Gen	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
mollita	mollio	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
hieme	hiems	_	Sing	_	_	Abl	_	_	NOMcom
imperatore	imperator	_	Sing	_	_	Abl	_	_	NOMcom
tribus	tres	_	Plur	_	_	Abl	Com	_	ADJcar
agminibus	agmen	_	Plur	_	_	Abl	_	_	NOMcom
perrupturo	perrumpo	_	Sing	_	Par|Fut|Act	Abl	MascNeut	_	VER
Persidem	Persis	_	Sing	_	_	Acc	_	_	NOMpro
ideoque	ideo界que	Pos	_	_	_	_	_	_	ADV
Scytharum	Scythae	_	Plur	_	_	Gen	_	_	NOMpro
auxilia	auxilium	_	Plur	_	_	Acc	_	_	NOMcom
festina	festinus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
celeritate	celeritas	_	Sing	_	_	Abl	_	_	NOMcom
mercante	mercor	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER

Proinde	proinde	Pos	_	_	_	_	_	_	ADV
parum	parum	Pos	_	_	_	_	_	2	ADV
adeptus	adipiscor	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
spe	spes	_	Sing	_	_	Abl	_	_	NOMcom
uana	uanus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
conceperat	concipio	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
Sapor	Sapor	_	Sing	_	_	Nom	_	_	NOMpro
ultraque	ultra界que	_	_	_	_	_	_	2	PRE
solitum	solitus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
asperatus	aspero	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
quod	quod	_	_	_	_	_	_	2	CONsub
ad	ad	_	_	_	_	_	_	2	PRE
expeditionem	expeditio	_	Sing	_	_	Acc	_	_	NOMcom
accingi	accingo	_	_	_	Inf|Pres|Pass	_	_	_	VER
rectorem	rector	_	Sing	_	_	Acc	_	_	NOMcom
compererat	comperio	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
nostrum	noster	_	Sing	_	_	Acc	MascNeut	_	PROpos
iram	ira	_	Sing	_	_	Acc	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
conculcans	conculco	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
Surenae	Surena	_	Sing	_	_	Dat	_	_	NOMpro
dedit	do	_	Sing	3	Ind|Perf|Act	_	_	_	VER
negotium	negotium	_	Sing	_	_	Acc	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
Uictor	Uictor	_	Sing	_	_	Nom	_	_	NOMpro
comes	comes	_	Sing	_	_	Nom	_	_	NOMcom
susceperat	suscipio	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
Urbicius	Urbicius	_	Sing	_	_	Nom	_	_	NOMpro
armis	arma	_	Plur	_	_	Abl	_	_	NOMcom
repeteret	repeto	_	Sing	3	Sub|Impa|Act	_	_	_	VER
si	si	_	_	_	_	_	_	2	CONsub
quisquam	quisquam	_	Sing	_	_	Nom	Masc	_	PROind
repugnaret	repugno	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
milites	miles	_	Plur	_	_	Nom	_	_	NOMcom
Sauromacis	Sauromaces	_	Sing	_	_	Gen	_	_	NOMpro
praesidio	praesidium	_	Sing	_	_	Dat	_	_	NOMcom
destinati	destino	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
malis	malum	_	Plur	_	_	Abl	_	1	NOMcom
affligerentur	affligo	_	Plur	3	Sub|Impa|Pass	_	_	_	VER
extremis	exter	Sup	Plur	_	_	Abl	Com	_	ADJqua

Haecque	hic界que	_	Plur	_	_	Nom	Neut	1	PROdem
ut	ut	_	_	_	_	_	_	4	CONsub
statuerat	statuo	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
maturata	maturo	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
confestim	confestim	Pos	_	_	_	_	_	_	ADV
nec	nec	_	_	_	_	_	_	2	CONcoo
emendari	emendo	_	_	_	Inf|Pres|Pass	_	_	_	VER
potuerunt	possum	_	Plur	3	Ind|Perf|Act	_	_	1	VER
nec	nec	_	_	_	_	_	_	2	CONcoo
uindicari	uindico	_	_	_	Inf|Pres|Pass	_	_	_	VER
quia	quia	_	_	_	_	_	_	_	CONsub
rem	res	_	Sing	_	_	Acc	_	_	NOMcom
Romanam	Romanus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
alius	alius	_	Sing	_	_	Nom	Masc	_	PROind
circumsteterat	circumsto	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
metus	metus	_	Sing	_	_	Nom	_	_	NOMcom
totius	totus	_	Sing	_	_	Gen	Com	_	PROind
Gothiae	Gothia	_	Sing	_	_	Gen	_	_	NOMpro
Thracias	Thracia	_	Plur	_	_	Acc	_	_	NOMpro
licentius	licenter	Comp	_	_	_	_	_	_	ADV
perrumpentis	perrumpo	_	Sing	_	Par|Pres|Act	Gen	Com	_	VER

Quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
funera	funus	_	Plur	_	_	Nom	_	_	NOMcom
tunc	tunc	Pos	_	_	_	_	_	_	ADV
explicari	explico	_	_	_	Inf|Pres|Pass	_	_	_	VER
poterunt	possum	_	Plur	3	Ind|Fut|Act	_	_	1	VER
carptim	carptim	Pos	_	_	_	_	_	_	ADV
si	si	_	_	_	_	_	_	2	CONsub
ad	ad	_	_	_	_	_	_	2	PRE
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quoque	quoque	Pos	_	_	_	_	_	_	ADV
uenerimus	uenio	_	Plur	1	Ind|FutAnt|Act	_	_	_	VER

Haec	hic	_	Plur	_	_	Nom	Neut	1	PROdem
per	per	_	_	_	_	_	_	_	PRE
eoos	Eous	Pos	Plur	_	_	Acc	Masc	_	ADJqua
agitata	agito	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
tractus	tractus	_	Plur	_	_	Nom	_	_	NOMcom

Quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
inter	inter	_	_	_	_	_	_	_	PRE
seriem	series	_	Sing	_	_	Acc	_	_	NOMcom
Africanas	Africanus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
clades	clades	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
legatorum	legatus	_	Plur	_	_	Gen	_	_	NOMcom
Tripoleos	Tripolis	_	Sing	_	_	Gen	_	_	NOMpro
manes	manes	_	Plur	_	_	Acc	_	_	NOMcom
inultos	inultus	Pos	Plur	_	_	Acc	Masc	_	ADJqua
etiam	etiam	Pos	_	_	_	_	_	_	ADV
tum	tum	Pos	_	_	_	_	_	_	ADV
et	et	_	_	_	_	_	_	2	CONcoo
errantes	erro	_	Plur	_	Par|Pres|Act	Acc	MascFem	2	VER
sempiternus	sempiternus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
uindicauit	uindico	_	Sing	3	Ind|Perf|Act	_	_	_	VER
Iustitiae	iustitia	_	Sing	_	_	Gen	_	_	NOMcom
uigor	uigor	_	Sing	_	_	Nom	_	_	NOMcom
aliquotiens	aliquotiens	Pos	_	_	_	_	_	_	ADV
serus	serus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
sed	sed	_	_	_	_	_	_	_	CONcoo
scrupulosus	scrupulosus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
quaesitor	quaesitor	_	Sing	_	_	Nom	_	_	NOMcom
gestorum	gero	_	Plur	_	Par|Perf|Pass	Gen	MascNeut	_	VER
recte	recte	Pos	_	_	_	_	_	_	ADV
uel	uel	_	_	_	_	_	_	2	CONcoo
secus	secus	Pos	_	_	_	_	_	2	ADV
hoc	hic	_	Sing	_	_	Abl	MascNeut	1	PROdem
modo	modus	_	Sing	_	_	Abl	_	_	NOMcom

Remigius	Remigius	_	Sing	_	_	Nom	_	_	NOMpro
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
populanti	populor	_	Sing	_	Par|Pres|Act	Dat	Com	_	VER
prouincias	prouincia	_	Plur	_	_	Acc	_	_	NOMcom
rettulimus	refero	_	Plur	1	Ind|Perf|Act	_	_	_	VER
comiti	comes	_	Sing	_	_	Dat	_	_	NOMcom
fauisse	faueo	_	_	_	Inf|Perf|Act	_	_	_	VER
Romano	Romanus	_	Sing	_	_	Dat	_	_	NOMpro
postquam	postquam	_	_	_	_	_	_	_	CONsub
Leo	Leo	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
magister	magister	_	Sing	_	_	Nom	_	_	NOMcom
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
coepit	coepio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
officiorum	officium	_	Plur	_	_	Gen	_	_	NOMcom
a	ab	_	_	_	_	_	_	_	PRE
muneribus	munus	_	Plur	_	_	Abl	_	_	NOMcom
rei	res	_	Sing	_	_	Gen	_	_	NOMcom
publicae	publicus	Pos	Sing	_	_	Gen	Fem	2	ADJqua
iam	iam	Pos	_	_	_	_	_	_	ADV
quiescens	quiesco	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
negotiis	negotium	_	Plur	_	_	Abl	_	_	NOMcom
se	sui	_	Sing	_	_	Acc	_	1	PROref
ruralibus	ruralis	Pos	Plur	_	_	Abl	Com	_	ADJqua
dedit	do	_	Sing	3	Ind|Perf|Act	_	_	_	VER
prope	prope	Pos	_	_	_	_	_	2	PRE
Mogontiacum	Mogontiacum	_	Plur	_	_	Acc	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
genitalibus	genitalis	Pos	Plur	_	_	Abl	Com	_	ADJqua
locis	locus	_	Plur	_	_	Abl	_	_	NOMcom

Quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
ibi	ibi	Pos	_	_	_	_	_	_	ADV
morantem	moror	_	Sing	_	Par|Pres|Dep	Acc	MascFem	1	VER
securius	secure	Comp	_	_	_	_	_	_	ADV
praefectus	praefectus	_	Sing	_	_	Nom	_	_	NOMcom
praetorio	praetorium	_	Sing	_	_	Abl	_	_	NOMcom
Maximinus	Maximinus	_	Sing	_	_	Nom	_	_	NOMpro
reuersum	reuertor	_	Sing	_	Par|Perf|Dep	Acc	MascNeut	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
otium	otium	_	Sing	_	_	Acc	_	_	NOMcom
spernens	sperno	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
solebat	soleo	_	Sing	3	Ind|Impa|SemDep	_	_	_	VER
dirae	dirus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
luis	lues	_	Sing	_	_	Gen	_	_	NOMcom
ritu	ritus	_	Sing	_	_	Abl	_	_	NOMcom
grassari	grassor	_	_	_	Inf|Pres|Pass	_	_	_	VER
per	per	_	_	_	_	_	_	_	PRE
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
laedere	laedo	_	_	_	Inf|Pres|Act	_	_	_	VER
modis	modus	_	Plur	_	_	Abl	_	_	NOMcom
