token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
hirco	hircus	_	Sing	_	_	Abl	_	_	NOMcom
hoste	hostis	_	Sing	_	_	Abl	_	_	NOMcom
uinearum	uinea	_	Plur	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
cantilena	cantilena	_	Sing	_	_	Abl	_	_	NOMcom
cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
ipsius	ipse	_	Sing	_	_	Gen	Com	_	PROdem
rei	res	_	Sing	_	_	Gen	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
apud	apud	_	_	_	_	_	_	_	PRE
Uergilium	Uergilius	_	Sing	_	_	Acc	_	_	NOMpro
plena	plenus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
fit	fio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
mentio	mentio	_	Sing	_	_	Nom	_	1	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
quod	quod	_	_	_	_	_	_	2	CONsub
hirco	hircus	_	Sing	_	_	Abl	_	_	NOMcom
donabatur	dono	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
carminis	carmen	_	Sing	_	_	Gen	_	1	NOMcom
poeta	poeta	_	Sing	_	_	Nom	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
quod	quod	_	_	_	_	_	_	2	CONsub
uter	uter	_	Sing	_	_	Nom	Masc	4	PROind
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
musti	mustum	_	Sing	_	_	Gen	_	_	NOMcom
plenus	plenus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
sollemne	sollemnis	Pos	Sing	_	_	Nom	Neut	_	ADJqua
praemium	praemium	_	Sing	_	_	Nom	_	_	NOMcom
cantatoribus	cantator	_	Plur	_	_	Dat	_	_	NOMcom
fuerat	sum	_	Sing	3	Ind|Pqp|Act	_	_	1	VER
uel	uel	_	_	_	_	_	_	2	CONcoo
quod	quod	_	_	_	_	_	_	2	CONsub
ora	os	_	Plur	_	_	Acc	_	1	NOMcom
sua	suus	_	Plur	_	_	Acc	Neut	_	PROpos.ref
faecibus	faex	_	Plur	_	_	Abl	_	_	NOMcom
perlinebant	perlino	_	Plur	3	Ind|Impa|Act	_	_	_	VER
scaenici	scenicus	_	Plur	_	_	Nom	_	1	NOMcom
ante	ante	_	_	_	_	_	_	2	PRE
usum	usus	_	Sing	_	_	Acc	_	_	NOMcom
personarum	persona	_	Plur	_	_	Gen	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
Aeschylo	Aeschylus	_	Sing	_	_	Abl	_	_	NOMpro
repertum	reperio	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
faeces	faex	_	Plur	_	_	Nom	_	_	NOMcom
enim	enim	_	_	_	_	_	_	2	CONcoo
Graece	graece	Pos	_	_	_	_	_	_	ADV
dicuntur	dico	_	Plur	3	Ind|Pres|Pass	_	_	2	VER

Et	et	_	_	_	_	_	_	2	CONcoo
his	hic	_	Plur	_	_	Dat	Com	1	PROdem
quidem	quidem	Pos	_	_	_	_	_	_	ADV
causis	causa	_	Plur	_	_	Abl	_	_	NOMcom
tragoediae	tragoedia	_	Sing	_	_	Gen	_	_	NOMcom
nomen	nomen	_	Sing	_	_	Nom	_	_	NOMcom
inuentum	inuenio	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

At	at	_	_	_	_	_	_	2	CONcoo
uero	uero	Pos	_	_	_	_	_	4	CONcoo
nondum	nondum	_	_	_	_	_	_	_	ADVneg
coactis	cogo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
in	in	_	_	_	_	_	_	_	PRE
urbem	urbs	_	Sing	_	_	Acc	_	_	NOMcom
Atheniensibus	Athenienses	_	Plur	_	_	Abl	_	_	NOMpro
cum	cum	_	_	_	_	_	_	3	CONsub
Apollini	Apollo	_	Sing	_	_	Dat	_	_	NOMpro
uel	uel	_	_	_	_	_	_	2	CONcoo
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
pastorum	pastor	_	Plur	_	_	Gen	_	_	NOMcom
uicorumue	uicus界ue	_	Plur	_	_	Gen	_	_	NOMcom
praesidi	praeses	_	Sing	_	_	Dat	_	_	NOMcom
deo	deus	_	Sing	_	_	Dat	_	_	NOMcom
instructis	instruo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
aris	ara	_	Plur	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
honorem	honor	_	Sing	_	_	Acc	_	_	NOMcom
diuinae	diuinus	Pos	Sing	_	_	Gen	Fem	2	ADJqua
rei	res	_	Sing	_	_	Gen	_	_	NOMcom
circum	circum	_	_	_	_	_	_	2	PRE
Atticae	Attica	_	Sing	_	_	Gen	_	_	NOMpro
uicos	uicus	_	Plur	_	_	Acc	_	_	NOMcom
uillas	uilla	_	Plur	_	_	Acc	_	_	NOMcom
pagos	pagus	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
compita	compitum	_	Plur	_	_	Acc	_	_	NOMcom
festiuum	festiuus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
carmen	carmen	_	Sing	_	_	Nom	_	1	NOMcom
sollemniter	sollemniter	Pos	_	_	_	_	_	_	ADV
cantaretur	canto	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
comoedia	comoedia	_	Sing	_	_	Nom	_	_	NOMcom
uocitata	uocito	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ut	ut	_	_	_	_	_	_	4	CONcoo
opinor	opinor	_	Sing	1	Ind|Pres|Dep	_	_	_	VER
a	ab	_	_	_	_	_	_	_	PRE
pagis	pagus	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
cantilena	cantilena	_	Sing	_	_	Abl	_	_	NOMcom
composito	compono	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
nomine	nomen	_	Sing	_	_	Abl	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
comessatum	comissor	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
ire	eo	_	_	_	Inf|Pres|Act	_	_	1	VER
cantantes	canto	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER

quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
appotis	appotus	Pos	Plur	_	_	Abl	Com	_	ADJqua
sollemni	sollemnis	Pos	Sing	_	_	Abl	Com	_	ADJqua
die	dies	_	Sing	_	_	Abl	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
amatorie	amatorie	Pos	_	_	_	_	_	_	ADV
lasciuientibus	lasciuio	_	Plur	_	Par|Pres|Act	Dat	Com	_	VER

choris	chorus	_	Plur	_	_	Abl	_	_	NOMcom
comicis	comicus	Pos	Plur	_	_	Abl	Com	2	ADJqua

non	non	_	_	_	_	_	_	_	ADVneg
absurdum	absurdus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Itaque	itaque	_	_	_	_	_	_	_	CONcoo
ut	ut	_	_	_	_	_	_	1	ADVrel
rerum	res	_	Plur	_	_	Gen	_	_	NOMcom
ita	ita	Pos	_	_	_	_	_	_	ADV
etiam	etiam	Pos	_	_	_	_	_	_	ADV
temporum	tempus	_	Plur	_	_	Gen	_	1	NOMcom
reperto	reperio	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
ordine	ordo	_	Sing	_	_	Abl	_	_	NOMcom
tragoedia	tragoedia	_	Sing	_	_	Nom	_	_	NOMcom
prior	prior	Comp	Sing	_	_	Nom	MascFem	_	ADJord
prolata	profero	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
cognoscitur	cognosco	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
ut	ut	_	_	_	_	_	_	4	CONsub
ab	ab	_	_	_	_	_	_	_	PRE
incultu	incultus	_	Sing	_	_	Abl	_	1	NOMcom
ac	ac	_	_	_	_	_	_	1	CONcoo
feris	ferus	Pos	Plur	_	_	Abl	Com	1	NOMcom
moribus	mos	_	Plur	_	_	Abl	_	_	NOMcom
paulatim	paulatim	Pos	_	_	_	_	_	_	ADV
peruentum	peruenio	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ad	ad	_	_	_	_	_	_	2	PRE
mansuetudinem	mansuetudo	_	Sing	_	_	Acc	_	_	NOMcom
urbesque	urbs界que	_	Plur	_	_	Nom	_	_	NOMcom
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
conditae	condo	_	Plur	_	Par|Perf|Pass	Nom	Fem	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
uita	uita	_	Sing	_	_	Nom	_	_	NOMcom
mitior	mitis	Comp	Sing	_	_	Nom	MascFem	_	ADJqua
atque	atque	_	_	_	_	_	_	1	CONcoo
otiosa	otiosus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
processit	procedo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
ita	ita	Pos	_	_	_	_	_	_	ADV
res	res	_	Plur	_	_	Nom	_	_	NOMcom
tragicae	tragicus	Pos	Plur	_	_	Nom	Fem	2	ADJqua
longe	longe	Pos	_	_	_	_	_	_	ADV
ante	ante	Pos	_	_	_	_	_	2	PRE
comicas	comicus	Pos	Plur	_	_	Acc	Fem	2	ADJqua
inuentae	inuenio	_	Plur	_	Par|Perf|Pass	Nom	Fem	_	VER

Quamuis	quamuis	_	_	_	_	_	_	2	CONsub
igitur	igitur	_	_	_	_	_	_	_	CONcoo
retro	retro	Pos	_	_	_	_	_	1	ADV
prisca	priscus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
uoluentibus	uoluo	_	Plur	_	Par|Pres|Act	Dat	Com	_	VER
reperiatur	reperio	_	Sing	3	Sub|Pres|Pass	_	_	_	VER
Thespis	Thespis	_	Sing	_	_	Nom	_	_	NOMpro
tragoediae	tragoedia	_	Sing	_	_	Gen	_	_	NOMcom
primus	primus	Sup	Sing	_	_	Nom	Masc	_	ADJord
inuentor	inuentor	_	Sing	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
comoediae	comoedia	_	Sing	_	_	Gen	_	_	NOMcom
ueteris	uetus	Pos	Sing	_	_	Gen	Com	_	ADJqua
pater	pater	_	Sing	_	_	Nom	_	_	NOMcom
Eupolis	Eupolis	_	Sing	_	_	Nom	_	_	NOMpro
cum	cum	_	_	_	_	_	_	2	PRE
Cratino	Cratinus	_	Sing	_	_	Abl	_	_	NOMpro
Aristophaneque	Aristophanes界que	_	Sing	_	_	Abl	_	_	NOMpro
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
credatur	credo	_	Sing	3	Sub|Pres|Pass	_	_	_	VER
Homerus	Homerus	_	Sing	_	_	Nom	_	_	NOMpro
tamen	tamen	Pos	_	_	_	_	_	_	ADV
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
fere	fere	Pos	_	_	_	_	_	_	ADV
omnis	omnis	_	Sing	_	_	Nom	MascFem	_	PROind
poeticae	poetica	Pos	Sing	_	_	Gen	Fem	2	ADJqua
largissimus	largus	Sup	Sing	_	_	Nom	Masc	_	ADJqua
fons	fons	_	Sing	_	_	Nom	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
etiam	etiam	Pos	_	_	_	_	_	_	ADV
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
carminibus	carmen	_	Plur	_	_	Abl	_	1	NOMcom
exempla	exemplum	_	Plur	_	_	Acc	_	_	NOMcom
praebuit	praebeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
uelut	uelut	_	_	_	_	_	_	1	ADVrel
quandam	quidam	_	Sing	_	_	Acc	Fem	_	PROind
suorum	suus	_	Plur	_	_	Gen	MascNeut	_	PROpos.ref
operum	opus	_	Plur	_	_	Gen	_	1	NOMcom
legem	lex	_	Sing	_	_	Acc	_	_	NOMcom
praescripsit	praescribo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
Iliadem	Ilias	_	Plur	_	_	Acc	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
instar	instar	_	_	_	_	Ind	_	_	NOMcom
tragoediae	tragoedia	_	Sing	_	_	Gen	_	_	NOMcom
Odyssiam	Odyssea	_	Sing	_	_	Acc	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
imaginem	imago	_	Sing	_	_	Acc	_	_	NOMcom
comoediae	comoedia	_	Sing	_	_	Gen	_	_	NOMcom
fecisse	facio	_	_	_	Inf|Perf|Act	_	_	_	VER
monstratur	monstro	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
post	post	_	_	_	_	_	_	2	PRE
illius	ille	_	Sing	_	_	Gen	Com	_	PROdem
tale	talis	_	Sing	_	_	Acc	Neut	_	PROdem
tantumque	tantus界que	Pos	Sing	_	_	Acc	MascNeut	_	PROdem
documentum	documentum	_	Sing	_	_	Acc	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
ingeniosissimis	ingeniosus	Sup	Plur	_	_	Abl	Com	_	ADJqua
imitatoribus	imitator	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
digesta	digero	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
ordinem	ordo	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
diuisa	diuido	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
ea	is	_	Plur	_	_	Nom	Neut	_	PROdem
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
etiam	etiam	Pos	_	_	_	_	_	_	ADV
tum	tum	Pos	_	_	_	_	_	_	ADV
temere	temere	Pos	_	_	_	_	_	_	ADV
scribebantur	scribo	_	Plur	3	Ind|Impa|Pass	_	_	_	VER
adhuc	adhuc	Pos	_	_	_	_	_	_	ADV
impolita	impolitus	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
in	in	_	_	_	_	_	_	_	PRE
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
rudimentis	rudimentum	_	Plur	_	_	Abl	_	_	NOMcom
haud	haud	_	_	_	_	_	_	_	ADVneg
quaquam	haudquaquam	_	_	_	_	_	_	_	ADVneg
ut	ut	_	_	_	_	_	_	4	CONsub
postea	postea	Pos	_	_	_	_	_	_	ADV
facta	facio	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
decora	decorus	Pos	Plur	_	_	Nom	Neut	_	ADJqua
atque	atque	_	_	_	_	_	_	1	CONcoo
leuia	leuis	Pos	Plur	_	_	Nom	Neut	1	ADJqua

Postquam	postquam	_	_	_	_	_	_	_	CONsub
demonstrandae	demonstro	_	Sing	_	Adj|_|Pass	Gen	Fem	_	VER
originis	origo	_	Sing	_	_	Gen	_	_	NOMcom
causa	causa	_	Sing	_	_	Abl	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
utriusque	uterque	_	Sing	_	_	Gen	Com	_	PROind
generis	genus	_	Sing	_	_	Gen	_	1	NOMcom
initio	initium	_	Sing	_	_	Abl	_	_	NOMcom
diximus	dico	_	Plur	1	Ind|Perf|Act	_	_	2	VER
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
necesse	necesse	Pos	_	_	_	Ind	_	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
iam	iam	Pos	_	_	_	_	_	_	ADV
dicamus	dico	_	Plur	1	Sub|Pres|Act	_	_	2	VER
adeo	adeo	Pos	_	_	_	_	_	2	ADV
ut	ut	_	_	_	_	_	_	4	CONsub
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
proprie	proprie	Pos	_	_	_	_	_	_	ADV
de	de	_	_	_	_	_	_	_	PRE
tragoedia	tragoedia	_	Sing	_	_	Abl	_	_	NOMcom
dicenda	dico	_	Plur	_	Adj|_|Pass	Nom	Neut	2	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
titulo	titulus	_	Sing	_	_	Abl	_	_	NOMcom
propositi	propono	_	Sing	_	Par|Perf|Pass	Gen	MascNeut	_	VER
nunc	nunc	Pos	_	_	_	_	_	_	ADV
operis	opus	_	Sing	_	_	Gen	_	1	NOMcom
instantes	insto	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
in	in	_	_	_	_	_	_	_	PRE
alia	alius	_	Plur	_	_	Acc	Neut	_	PROind
tempora	tempus	_	Plur	_	_	Acc	_	1	NOMcom
differamus	differo	_	Plur	1	Sub|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
de	de	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
fabulis	fabula	_	Plur	_	_	Abl	_	1	NOMcom
iam	iam	Pos	_	_	_	_	_	_	ADV
loquamur	loquor	_	Plur	1	Sub|Pres|Dep	_	_	_	VER
quas	qui	_	Plur	_	_	Acc	Fem	1	PROrel
Terentius	Terentius	_	Sing	_	_	Nom	_	_	NOMpro
imitatus	imitor	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Comoedia	comoedia	_	Sing	_	_	Nom	_	_	NOMcom
fere	fere	Pos	_	_	_	_	_	_	ADV
uetus	uetus	Pos	Sing	_	_	Nom	Com	_	ADJqua
ut	ut	_	_	_	_	_	_	4	CONsub
ipsa	ipse	_	Sing	_	_	Nom	Fem	_	PROdem
quoque	quoque	Pos	_	_	_	_	_	_	ADV
olim	olim	Pos	_	_	_	_	_	_	ADV
tragoedia	tragoedia	_	Sing	_	_	Nom	_	_	NOMcom
simplex	simplex	Pos	Sing	_	_	Nom	Com	_	ADJmul
carmen	carmen	_	Sing	_	_	Nom	_	1	NOMcom
quemadmodum	quemadmodum	_	_	_	_	_	_	1	ADVrel
iam	iam	Pos	_	_	_	_	_	_	ADV
diximus	dico	_	Plur	1	Ind|Perf|Act	_	_	2	VER
fuit	sum	_	Sing	3	Ind|Perf|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
chorus	chorus	_	Sing	_	_	Nom	_	_	NOMcom
circa	circa	_	_	_	_	_	_	2	PRE
aras	ara	_	Plur	_	_	Acc	_	_	NOMcom
fumantes	fumo	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
nunc	nunc	Pos	_	_	_	_	_	_	ADV
spatiatus	spatior	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
nunc	nunc	Pos	_	_	_	_	_	_	ADV
consistens	consisto	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
nunc	nunc	Pos	_	_	_	_	_	_	ADV
reuoluens	reuoluo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
gyros	gyrus	_	Plur	_	_	Acc	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
tibicine	tibicen	_	Sing	_	_	Abl	_	_	NOMcom
concinebat	concino	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Sed	sed	_	_	_	_	_	_	_	CONcoo
primo	primo	_	_	_	_	_	_	2	ADJadv.ord
una	unus	_	Sing	_	_	Nom	Fem	_	ADJcar
persona	persona	_	Sing	_	_	Nom	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
subducta	subduco	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
cantatoribus	cantator	_	Plur	_	_	Dat	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
respondens	respondeo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
alternis	alternis	_	_	_	_	_	_	_	ADV
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
choro	chorus	_	Sing	_	_	Abl	_	_	NOMcom
locupletauit	locupleto	_	Sing	3	Ind|Perf|Act	_	_	_	VER
uariauitque	uario界que	_	Sing	3	Ind|Perf|Act	_	_	_	VER
rem	res	_	Sing	_	_	Acc	_	_	NOMcom
musicam	musicus	Pos	Sing	_	_	Acc	Fem	2	ADJqua

tum	tum	Pos	_	_	_	_	_	_	ADV
altera	alter	_	Sing	_	_	Nom	Fem	_	PROind
tum	tum	Pos	_	_	_	_	_	_	ADV
tertia	tertius	Pos	Sing	_	_	Abl	Fem	_	ADJord
et	et	_	_	_	_	_	_	2	CONcoo
ad	ad	_	_	_	_	_	_	2	PRE
postremum	posterus	Sup	Sing	_	_	Acc	MascNeut	_	ADJqua
crescente	cresco	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
numero	numerus	_	Sing	_	_	Abl	_	_	NOMcom
per	per	_	_	_	_	_	_	_	PRE
auctores	auctor	_	Plur	_	_	Acc	_	_	NOMcom
diuersos	diuersus	Pos	Plur	_	_	Acc	Masc	_	ADJqua
personae	persona	_	Plur	_	_	Nom	_	_	NOMcom
pallae	palla	_	Plur	_	_	Nom	_	_	NOMcom
cothurni	cothurnus	_	Plur	_	_	Nom	_	_	NOMcom
socci	soccus	_	Plur	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ceteri	ceterus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
ornatus	ornatus	_	Plur	_	_	Nom	_	1	NOMcom
atque	atque	_	_	_	_	_	_	1	CONcoo
insignia	insignis	Pos	Plur	_	_	Nom	Neut	_	ADJqua
scaenicorum	scenicus	_	Plur	_	_	Gen	_	1	NOMcom
reperta	reperio	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
ad	ad	_	_	_	_	_	_	2	PRE
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
unicuique	unusquisque	_	Sing	_	_	Dat	Com	_	PROind
suus	suus	_	Sing	_	_	Nom	Masc	_	PROpos.ref
habitus	habitus	_	Sing	_	_	Nom	_	1	NOMcom

et	et	_	_	_	_	_	_	2	CONcoo
ad	ad	_	_	_	_	_	_	2	PRE
ultimum	ultimum	_	Sing	_	_	Acc	_	1	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
primarum	primus	Sup	Plur	_	_	Gen	Fem	_	ADJord
partium	pars	_	Plur	_	_	Gen	_	_	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
secundarum	secundus	Pos	Plur	_	_	Gen	Fem	1	ADJqua
partium	pars	_	Plur	_	_	Gen	_	_	NOMcom
tertiarumque	tertius界que	Pos	Plur	_	_	Gen	Fem	_	ADJdis
quarti	quartus	Pos	Sing	_	_	Gen	MascNeut	_	ADJord
loci	locus	_	Sing	_	_	Gen	_	_	NOMcom
atque	atque	_	_	_	_	_	_	1	CONcoo
quinti	quintus	Pos	Sing	_	_	Nom	MascNeut	_	ADJord
actores	actor	_	Plur	_	_	Nom	_	_	NOMcom
essent	sum	_	Plur	3	Sub|Impa|Act	_	_	1	VER
distributum	distribuo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
diuisa	diuido	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
quinquepartito	quinquepartitus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
actu	actus	_	Sing	_	_	Abl	_	1	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
tota	totus	_	Sing	_	_	Nom	Fem	_	PROind
fabula	fabula	_	Sing	_	_	Nom	_	1	NOMcom

Quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
tamen	tamen	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
ortus	ortus	_	Sing	_	_	Gen	_	_	NOMcom
sui	sui	_	Sing	_	_	Gen	MascNeut	1	PROref
uelut	uelut	_	_	_	_	_	_	1	ADVrel
quibusdam	quidam	_	Plur	_	_	Abl	Com	_	PROind
