token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
porta	porta	_	Sing	_	_	Nom	_	_	NOMcom
sancti	sanctus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
Stephani	Stephanus	_	Sing	_	_	Gen	_	_	NOMpro
quarta	quartus	Pos	Sing	_	_	Nom	Fem	_	ADJord
porta	porta	_	Sing	_	_	Nom	_	_	NOMcom
Beniamin	Beniamin	_	_	_	_	Ind	_	_	NOMpro
quinta	quintus	Pos	Sing	_	_	Nom	Fem	_	ADJord
portula	portula	_	Sing	_	_	Nom	_	_	NOMcom
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
paruula	paruulus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
porta	porta	_	Sing	_	_	Nom	_	_	NOMcom

ab	ab	_	_	_	_	_	_	_	PRE
hac	hic	_	Sing	_	_	Abl	Fem	1	PROdem
per	per	_	_	_	_	_	_	_	PRE
gradus	gradus	_	Plur	_	_	Acc	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
uallem	uallis	_	Sing	_	_	Acc	_	_	NOMcom
Iosaphat	Iosaphat	_	_	_	_	Ind	_	_	NOMpro
descenditur	descendo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

sexta	sextus	Pos	Sing	_	_	Nom	Fem	_	ADJord
porta	porta	_	Sing	_	_	Nom	_	_	NOMcom
Thecuitis	Thecuitis	_	Sing	_	_	Nom	_	_	NOMcom

Celebriores	celeber	Comp	Plur	_	_	Nom	MascFem	_	ADJqua
tamen	tamen	Pos	_	_	_	_	_	_	ADV
ex	ex	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
tres	tres	_	Plur	_	_	Nom	MascFem	_	ADJcar
exitus	exitus	_	Plur	_	_	Nom	_	_	NOMcom
portarum	porta	_	Plur	_	_	Gen	_	_	NOMcom
unus	unus	_	Sing	_	_	Nom	Masc	_	ADJcar
quidem	quidem	Pos	_	_	_	_	_	_	ADV
ab	ab	_	_	_	_	_	_	_	PRE
occasu	occasus	_	Sing	_	_	Abl	_	_	NOMcom
alius	alius	_	Sing	_	_	Nom	Masc	_	PROind
a	ab	_	_	_	_	_	_	_	PRE
septemtrione	septentrio	_	Sing	_	_	Abl	_	_	NOMcom
tertius	tertius	Pos	Sing	_	_	Nom	Masc	_	ADJord
ab	ab	_	_	_	_	_	_	_	PRE
oriente	oriens	_	Sing	_	_	Abl	_	_	NOMcom

A	ab	_	_	_	_	_	_	_	PRE
meridie	meridies	_	Sing	_	_	Abl	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
aquilonale	aquilonalis	Pos	Sing	_	_	Nom	Neut	_	ADJqua
montis	mons	_	Sing	_	_	Gen	_	_	NOMcom
Sion	Sion	_	_	_	_	Ind	_	_	NOMpro
supercilium	supercilium	_	Sing	_	_	Acc	_	_	NOMcom
supereminet	superemineo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ciuitati	ciuitas	_	Sing	_	_	Dat	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ea	is	_	Sing	_	_	Nom	Fem	_	PROdem
pars	pars	_	Sing	_	_	Nom	_	_	NOMcom
murorum	murus	_	Plur	_	_	Gen	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
interpositis	interpono	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
turribus	turris	_	Plur	_	_	Abl	_	_	NOMcom
nullas	nullus	_	Plur	_	_	Acc	Fem	_	PROind
habere	habeo	_	_	_	Inf|Pres|Act	_	_	_	VER
portas	porta	_	Plur	_	_	Acc	_	_	NOMcom
comprobatur	comprobo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
a	ab	_	_	_	_	_	_	_	PRE
supra	supra	Pos	_	_	_	_	_	1	ADV
scripta	scribo	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
Dauid	Dauid	_	_	_	_	Ind	_	_	NOMpro
porta	porta	_	Sing	_	_	Abl	_	_	NOMcom
usque	usque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
eam	is	_	Sing	_	_	Acc	Fem	_	PROdem
eiusdem	idem	_	Sing	_	_	Gen	Com	_	PROdem
montis	mons	_	Sing	_	_	Gen	_	_	NOMcom
Sion	Sion	_	_	_	_	Ind	_	_	NOMpro
frontem	frons	_	Sing	_	_	Acc	_	1	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
praerupta	praeruptus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
rupe	rupes	_	Sing	_	_	Abl	_	_	NOMcom
orientalem	orientalis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
respicit	respicio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
plagam	plaga	_	Sing	_	_	Acc	_	2	NOMcom

Situs	situs	_	Sing	_	_	Nom	_	1	NOMcom
quippe	quippe	_	_	_	_	_	_	2	CONcoo
ipsius	ipse	_	Sing	_	_	Gen	Com	_	PROdem
urbis	urbs	_	Sing	_	_	Gen	_	_	NOMcom
a	ab	_	_	_	_	_	_	_	PRE
supercilio	supercilium	_	Sing	_	_	Abl	_	_	NOMcom
aquilonali	aquilonalis	Pos	Sing	_	_	Abl	Com	_	ADJqua
montis	mons	_	Sing	_	_	Gen	_	_	NOMcom
Sion	Sion	_	_	_	_	Ind	_	_	NOMpro
incipiens	incipio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
ita	ita	Pos	_	_	_	_	_	_	ADV
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
molli	mollis	Pos	Sing	_	_	Abl	Com	_	ADJqua
cliuo	cliuus	_	Sing	_	_	Abl	_	_	NOMcom
dispositus	dispono	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
usque	usque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
humiliora	humilis	Comp	Plur	_	_	Acc	Neut	_	ADJqua
aquilonalium	aquilonalis	Pos	Plur	_	_	Gen	Com	_	ADJqua
orientaliumque	orientalis界que	Pos	Plur	_	_	Gen	Com	_	ADJqua
loca	locus	_	Plur	_	_	Acc	_	_	NOMcom
murorum	murus	_	Plur	_	_	Gen	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
pluuia	pluuia	_	Sing	_	_	Nom	_	_	NOMcom
ibidem	ibidem	Pos	_	_	_	_	_	_	ADV
decidens	decido	_	Sing	_	Par|Pres|Act	Nom	Com	1	VER
nequaquam	nequaquam	_	_	_	_	_	_	_	ADVneg
stet	sto	_	Sing	3	Sub|Pres|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
instar	instar	_	_	_	_	Ind	_	_	NOMcom
fluuiorum	fluuius	_	Plur	_	_	Gen	_	_	NOMcom
per	per	_	_	_	_	_	_	_	PRE
orientales	orientalis	Pos	Plur	_	_	Acc	MascFem	_	ADJqua
defluens	defluo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
portas	porta	_	Plur	_	_	Acc	_	_	NOMcom
cunctis	cunctus	Pos	Plur	_	_	Abl	Com	_	ADJqua
secum	sui界cum	_	Sing	_	_	Abl	_	1	PROref
platearum	platea	_	Plur	_	_	Gen	_	1	NOMcom
sordibus	sordes	_	Plur	_	_	Abl	_	_	NOMcom
raptis	rapio	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
in	in	_	_	_	_	_	_	_	PRE
ualle	uallis	_	Sing	_	_	Abl	_	_	NOMcom
Iosaphat	Iosaphat	_	Sing	3	Sub|Pres|Act	_	_	_	NOMpro
torrentem	torrens	_	Sing	_	_	Acc	_	1	NOMcom
Cedron	Cedron	_	_	_	_	Ind	_	_	NOMpro
augeat	augeo	_	Sing	3	Sub|Pres|Act	_	_	_	VER

Ingressis	ingredior	_	Plur	_	Par|Perf|Dep	Abl	Com	_	VER
ergo	ergo	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
septemtrionali	septentrionalis	Pos	Sing	_	_	Abl	Com	_	ADJqua
parte	pars	_	Sing	_	_	Abl	_	_	NOMcom
urbem	urbs	_	Sing	_	_	Acc	_	_	NOMcom
primum	primum	Sup	_	_	_	_	_	_	ADJadv.ord
de	de	_	_	_	_	_	_	_	PRE
locis	locus	_	Plur	_	_	Abl	_	_	NOMcom
sanctis	sanctus	Pos	Plur	_	_	Abl	Com	_	ADJqua
pro	pro	_	_	_	_	_	_	1	PRE
conditione	conditio	_	Sing	_	_	Abl	_	_	NOMcom
platearum	platea	_	Plur	_	_	Gen	_	1	NOMcom
diuertendum	diuerto	_	Sing	_	Adj|_|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ad	ad	_	_	_	_	_	_	2	PRE
ecclesiam	ecclesia	_	Sing	_	_	Acc	_	_	NOMcom
Constantinianam	Constantinianus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
Martyrium	martyrium	_	Sing	_	_	Nom	_	_	NOMcom
appellatur	appello	_	Sing	3	Ind|Pres|Pass	_	_	1	VER

Hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
Constantinus	Constantinus	_	Sing	_	_	Nom	_	_	NOMpro
imperator	imperator	_	Sing	_	_	Nom	_	_	NOMcom
eo	eo	Pos	_	_	_	_	_	3	ADV
quod	quod	_	_	_	_	_	_	2	CONsub
ibi	ibi	Pos	_	_	_	_	_	_	ADV
crux	crux	_	Sing	_	_	Nom	_	_	NOMcom
Domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
Helena	Helena	_	Sing	_	_	Abl	_	_	NOMpro
matre	mater	_	Sing	_	_	Abl	_	_	NOMcom
reperta	reperio	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
magnifico	magnificus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
regio	regius	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
cultu	cultus	_	Sing	_	_	Abl	_	1	NOMcom
construxit	construo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Dehinc	dehinc	Pos	_	_	_	_	_	_	ADV
ab	ab	_	_	_	_	_	_	_	PRE
occasu	occasus	_	Sing	_	_	Abl	_	_	NOMcom
Golgothana	Golgothanus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
uidetur	uideo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
ecclesia	ecclesia	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
etiam	etiam	Pos	_	_	_	_	_	_	ADV
rupis	rupes	_	Sing	_	_	Nom	_	_	NOMcom
apparet	appareo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
illa	ille	_	Sing	_	_	Nom	Fem	_	PROdem
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
quondam	quondam	Pos	_	_	_	_	_	_	ADV
ipsam	ipse	_	Sing	_	_	Acc	Fem	_	PROdem
adfixo	affigo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
Domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
corpore	corpus	_	Sing	_	_	Abl	_	_	NOMcom
crucem	crux	_	Sing	_	_	Acc	_	_	NOMcom
pertulit	perfero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
argenteam	argenteus	Pos	Sing	_	_	Acc	Fem	2	ADJqua
modo	modo	Pos	_	_	_	_	_	1	ADV
pergrandem	pergrandis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
sustinens	sustineo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
crucem	crux	_	Sing	_	_	Acc	_	_	NOMcom
pendente	pendeo	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
magna	magnus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
desuper	desuper	Pos	_	_	_	_	_	_	ADV
aerea	aereus	Pos	Sing	_	_	Abl	Fem	2	ADJqua
rota	rota	_	Sing	_	_	Nom	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
lampadibus	lampas	_	Plur	_	_	Abl	_	_	NOMcom

Infra	infra	Pos	_	_	_	_	_	2	PRE
ipsum	ipse	_	Sing	_	_	Acc	MascNeut	_	PROdem
uero	uero	_	_	_	_	_	_	4	CONcoo
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
dominicae	dominicus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
crucis	crux	_	Sing	_	_	Gen	_	_	NOMcom
excisa	excido	_	Sing	_	Par|Perf|Pass	Nom	Fem	2	VER
in	in	_	_	_	_	_	_	_	PRE
petra	petra	_	Sing	_	_	Abl	_	_	NOMcom
crypta	crypta	_	Sing	_	_	Nom	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
super	super	_	_	_	_	_	_	1	ADV
altare	altare	_	Sing	_	_	Acc	_	_	NOMcom
pro	pro	_	_	_	_	_	_	1	PRE
defunctis	defunctus	_	Plur	_	Par|Perf|Dep	Abl	Com	_	ADJqua
honoratis	honoratus	Pos	Plur	_	_	Abl	Com	_	ADJqua
sacrificium	sacrificium	_	Sing	_	_	Nom	_	_	NOMcom
solet	soleo	_	Sing	3	Ind|Pres|SemDep	_	_	_	VER
offerri	offero	_	_	_	Inf|Pres|Pass	_	_	_	VER
positis	pono	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
interim	interim	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
platea	platea	_	Sing	_	_	Abl	_	1	NOMcom
corporibus	corpus	_	Plur	_	_	Abl	_	_	NOMcom

Huius	hic	_	Sing	_	_	Gen	Com	1	PROdem
quoque	quoque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
occasum	occasus	_	Sing	_	_	Acc	_	_	NOMcom
ecclesiae	ecclesia	_	Sing	_	_	Gen	_	_	NOMcom
Anastasis	anastasis	_	Sing	_	_	Gen	_	_	NOMcom
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
resurrectionis	resurrectio	_	Sing	_	_	Gen	_	_	NOMcom
dominicae	dominicus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
rotunda	rotundus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
ecclesia	ecclesia	_	Sing	_	_	Nom	_	_	NOMcom
tribus	tres	_	Plur	_	_	Abl	Com	_	ADJcar
cincta	cingo	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
parietibus	paries	_	Plur	_	_	Abl	_	_	NOMcom
duodecim	duodecim	_	_	_	_	Ind	_	_	ADJcar
columnis	columna	_	Plur	_	_	Abl	_	_	NOMcom
sustentatur	sustento	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
inter	inter	_	_	_	_	_	_	_	PRE
parietes	paries	_	Plur	_	_	Acc	_	_	NOMcom
singulos	singulus	_	Plur	_	_	Acc	Masc	_	ADJdis
latum	latus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
habens	habeo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
spatium	spatium	_	Sing	_	_	Acc	_	_	NOMcom
uiae	uia	_	Sing	_	_	Gen	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
tria	tres	_	Plur	_	_	Acc	Neut	_	ADJcar
altaria	altar	_	Plur	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
tribus	tres	_	Plur	_	_	Abl	Com	_	ADJcar
locis	locus	_	Plur	_	_	Abl	_	_	NOMcom
parietis	paries	_	Sing	_	_	Gen	_	_	NOMcom
medii	medius	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
continet	contineo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
australi	australis	Pos	Sing	_	_	Abl	Com	_	ADJqua
aquilonali	aquilonalis	Pos	Sing	_	_	Abl	Com	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
occidentali	occidentalis	Pos	Sing	_	_	Abl	Com	_	ADJqua

Haec	hic	_	Plur	_	_	Nom	Fem	1	PROdem
bis	bis	_	_	_	_	_	_	_	ADJadv.mul
quaternas	quaternus	_	Plur	_	_	Acc	Fem	_	ADJdis
portas	porta	_	Plur	_	_	Acc	_	_	NOMcom
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
introitus	introitus	_	Sing	_	_	Nom	_	_	NOMcom
per	per	_	_	_	_	_	_	_	PRE
tres	tres	_	Plur	_	_	Acc	MascFem	_	ADJcar
e	ex	_	_	_	_	_	_	_	PRE
regione	regio	_	Sing	_	_	Abl	_	_	NOMcom
parietes	paries	_	Plur	_	_	Acc	_	_	NOMcom
habet	habeo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
e	ex	_	_	_	_	_	_	_	PRE
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
quattuor	quatuor	_	_	_	_	Ind	_	_	ADJcar
ad	ad	_	_	_	_	_	_	2	PRE
uulturnum	Uulturnus	_	Sing	_	_	Acc	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
quattuor	quatuor	_	_	_	_	Ind	_	_	ADJcar
ad	ad	_	_	_	_	_	_	2	PRE
eurum	eurus	_	Sing	_	_	Acc	_	_	NOMcom
spectant	specto	_	Plur	3	Ind|Pres|Act	_	_	_	VER

Huius	hic	_	Sing	_	_	Gen	Com	1	PROdem
in	in	_	_	_	_	_	_	_	PRE
medio	medium	_	Sing	_	_	Abl	_	_	NOMcom
monumentum	monumentum	_	Sing	_	_	Nom	_	_	NOMcom
Domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
rotundum	rotundus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
petra	petra	_	Sing	_	_	Abl	_	_	NOMcom
excisum	excido	_	Sing	_	Par|Perf|Pass	Nom	Neut	2	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
culmen	culmen	_	Sing	_	_	Acc	_	_	NOMcom
intrinsecus	intrinsecus	Pos	_	_	_	_	_	_	ADV
stans	sto	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
homo	homo	_	Sing	_	_	Nom	_	_	NOMcom
manu	manus	_	Sing	_	_	Abl	_	1	NOMcom
contingere	contingo	_	_	_	Inf|Pres|Act	_	_	1	VER
potest	possum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ab	ab	_	_	_	_	_	_	_	PRE
oriente	orior	_	Sing	_	_	Abl	_	_	VER
habens	habeo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
introitum	introitus	_	Sing	_	_	Acc	_	_	NOMcom
cui	qui	_	Sing	_	_	Dat	Com	1	PROrel
lapis	lapis	_	Sing	_	_	Nom	_	_	NOMcom
ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem
magnus	magnus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
adpositus	appono	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
intrinsecus	intrinsecus	Pos	_	_	_	_	_	_	ADV
ferramentorum	ferramentum	_	Plur	_	_	Gen	_	_	NOMcom
uestigia	uestigium	_	Plur	_	_	Acc	_	_	NOMcom
usque	usque	Pos	_	_	_	_	_	_	ADV
in	in	_	_	_	_	_	_	_	PRE
praesens	praesens	Pos	Sing	_	_	Acc	Neut	_	ADJqua
ostendit	ostendo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
extrinsecus	extrinsecus	Pos	_	_	_	_	_	_	ADV
usque	usque	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
culminis	culmen	_	Sing	_	_	Gen	_	_	NOMcom
summitatem	summitas	_	Sing	_	_	Acc	_	_	NOMcom
