token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
cisterna	cisterna	_	Sing	_	_	Abl	_	_	NOMcom
Bethlehem	Bethleem	_	_	_	_	Ind	_	_	NOMpro
concupisset	concupisco	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
eamque	is界que	_	Sing	_	_	Acc	Fem	_	PROdem
a	ab	_	_	_	_	_	_	_	PRE
uiris	uir	_	Plur	_	_	Abl	_	_	NOMcom
fortibus	fortis	Pos	Plur	_	_	Abl	Com	_	ADJqua
per	per	_	_	_	_	_	_	_	PRE
medias	medius	Pos	Plur	_	_	Acc	Fem	_	ADJqua
hostium	hostis	_	Plur	_	_	Gen	_	_	NOMcom
cateruas	caterua	_	Plur	_	_	Acc	_	_	NOMcom
suscepisset	suscipio	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
adlatam	affero	_	Sing	_	Par|Perf|Pass	Acc	Fem	_	VER
protinus	protinus	Pos	_	_	_	_	_	_	ADV
effudit	effundo	_	Sing	3	Ind|Perf|Act	_	_	2	VER
in	in	_	_	_	_	_	_	_	PRE
terram	terra	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ita	ita	Pos	_	_	_	_	_	_	ADV
uoluptuosam	uoluptuosus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
concupiscentiae	concupiscentia	_	Sing	_	_	Gen	_	_	NOMcom
passionem	passio	_	Sing	_	_	Acc	_	_	NOMcom
iratus	iratus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
extinguens	exstinguo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
libauit	libo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
eam	is	_	Sing	_	_	Acc	Fem	_	PROdem
domino	dominus	_	Sing	_	_	Dat	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
cupiditatis	cupiditas	_	Sing	_	_	Gen	_	_	NOMcom
suae	suus	_	Sing	_	_	Gen	Fem	_	PROpos.ref
desideria	desiderium	_	Plur	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
expleuit	expleo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
propitius	propitius	Pos	Sing	_	_	Nom	Masc	_	ADJqua
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
ne	ne	_	_	_	_	_	_	4	CONsub
faciam	facio	_	Sing	1	Sub|Pres|Act	_	_	_	VER
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
num	num	_	_	_	_	_	_	_	ADVint
sanguinem	sanguis	_	Sing	_	_	Acc	_	_	NOMcom
hominum	homo	_	Plur	_	_	Gen	_	_	NOMcom
istorum	iste	_	Plur	_	_	Gen	MascNeut	_	PROdem
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
profecti	proficiscor	_	Plur	_	Par|Perf|Dep	Nom	Masc	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
animarum	anima	_	Plur	_	_	Gen	_	_	NOMcom
periculum	periculum	_	Sing	_	_	Acc	_	_	NOMcom
bibam	bibo	_	Sing	1	Ind|Fut|Act	_	_	2	VER

uel	uel	Pos	_	_	_	_	_	2	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
Semei	Semei	_	_	_	_	Ind	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
regem	rex	_	Sing	_	_	Acc	_	_	NOMcom
Dauid	Dauid	_	_	_	_	Ind	_	_	NOMpro
audiente	audio	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
lapides	lapis	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
maledicta	maledictum	_	Plur	_	_	Acc	_	_	NOMcom
coram	coram	_	_	_	_	_	_	2	PRE
omnibus	omnis	_	Plur	_	_	Abl	Com	_	PROind
inrogaret	irrogo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
uelletque	uolo界que	_	Sing	3	Sub|Impa|Act	_	_	3	VER
Abisai	Abisai	_	_	_	_	Ind	_	_	NOMpro
filius	filius	_	Sing	_	_	Nom	_	_	NOMcom
Saruiae	Saruia	_	Sing	_	_	Gen	_	_	NOMpro
princeps	princeps	_	Sing	_	_	Nom	_	1	NOMcom
militum	miles	_	Plur	_	_	Gen	_	_	NOMcom
conuicii	conuicium	_	Sing	_	_	Gen	_	_	NOMcom
regalis	regalis	Pos	Sing	_	_	Gen	Com	_	ADJqua
ultionem	ultio	_	Sing	_	_	Acc	_	_	NOMcom
truncatione	truncatio	_	Sing	_	_	Abl	_	_	NOMcom
capitis	caput	_	Sing	_	_	Gen	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
explere	expleo	_	_	_	Inf|Pres|Act	_	_	_	VER
beatus	beatus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Dauid	Dauid	_	_	_	_	Ind	_	_	NOMpro
aduersus	aduersus	_	_	_	_	_	_	3	PRE
diram	dirus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
suggestionem	suggestio	_	Sing	_	_	Acc	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
indignatione	indignatio	_	Sing	_	_	Abl	_	_	NOMcom
pia	pius	Pos	Sing	_	_	Abl	Fem	_	ADJqua
commotus	commoueo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
humilitatis	humilitas	_	Sing	_	_	Gen	_	_	NOMcom
modum	modus	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
patientiae	patientia	_	Sing	_	_	Gen	_	_	NOMcom
rigorem	rigor	_	Sing	_	_	Acc	_	_	NOMcom
inconcussa	inconcussus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
lenitate	lenitas	_	Sing	_	_	Abl	_	_	NOMcom
seruauit	seruo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
quid	quis	_	Sing	_	_	Nom	Neut	1	PROint
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
et	et	_	_	_	_	_	_	2	CONcoo
uobis	uos	_	Plur	_	_	Dat	_	_	PROper
filii	filius	_	Plur	_	_	Voc	_	_	NOMcom
Saruiae	Saruia	_	Sing	_	_	Gen	_	_	NOMpro

dimittite	dimitto	_	Plur	2	Imp|Pres|Act	_	_	_	VER
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
ut	ut	_	_	_	_	_	_	4	CONsub
maledicat	maledico	_	Sing	3	Sub|Pres|Act	_	_	2	VER
dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
enim	enim	_	_	_	_	_	_	2	CONcoo
praecepit	praecipio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
ut	ut	_	_	_	_	_	_	4	CONsub
malediceret	maledico	_	Sing	3	Sub|Impa|Act	_	_	2	VER
Dauid	Dauid	_	_	_	_	Ind	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
quis	quis	_	Sing	_	_	Nom	Masc	1	PROint
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
audeat	audeo	_	Sing	3	Sub|Pres|SemDep	_	_	_	VER
dicere	dico	_	_	_	Inf|Pres|Act	_	_	2	VER
quare	quare	_	_	_	_	_	_	2	ADVint
sic	sic	Pos	_	_	_	_	_	_	ADV
fecerit	facio	_	Sing	3	Sub|Perf|Act	_	_	_	VER

ecce	ecce	_	_	_	_	_	_	_	INJ
filius	filius	_	Sing	_	_	Nom	_	_	NOMcom
meus	meus	_	Sing	_	_	Nom	Masc	_	PROpos
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
egressus	egressus	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
de	de	_	_	_	_	_	_	_	PRE
utero	uterus	_	Sing	_	_	Abl	_	_	NOMcom
meo	meus	_	Sing	_	_	Abl	MascNeut	_	PROpos
quaerit	quaero	_	Sing	3	Ind|Pres|Act	_	_	_	VER
animam	anima	_	Sing	_	_	Acc	_	_	NOMcom
meam	meus	_	Sing	_	_	Acc	Fem	_	PROpos
quanto	quanto	_	_	_	_	_	_	2	ADVint
magis	magis	Comp	_	_	_	_	_	2	ADV
nunc	nunc	Pos	_	_	_	_	_	_	ADV
filius	filius	_	Sing	_	_	Nom	_	_	NOMcom
Iemini	Iemini	_	_	_	_	Ind	_	_	NOMpro

dimittite	dimitto	_	Plur	2	Imp|Pres|Act	_	_	_	VER
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
ut	ut	_	_	_	_	_	_	4	CONsub
maledicat	maledico	_	Sing	3	Sub|Pres|Act	_	_	2	VER
iuxta	iuxta	_	_	_	_	_	_	1	ADV
praeceptum	praeceptum	_	Sing	_	_	Acc	_	_	NOMcom
domini	dominus	_	Sing	_	_	Gen	_	_	NOMcom
si	si	_	_	_	_	_	_	2	CONsub
forte	forte	Pos	_	_	_	_	_	_	ADV
respiciat	respicio	_	Sing	3	Sub|Pres|Act	_	_	_	VER
dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
adflictionem	afflictio	_	Sing	_	_	Acc	_	_	NOMcom
meam	meus	_	Sing	_	_	Acc	Fem	_	PROpos
et	et	_	_	_	_	_	_	2	CONcoo
reddat	reddo	_	Sing	3	Sub|Pres|Act	_	_	_	VER
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
bonum	bonum	_	Sing	_	_	Acc	_	_	NOMcom
pro	pro	_	_	_	_	_	_	1	PRE
maledictione	maledictio	_	Sing	_	_	Abl	_	_	NOMcom
hac	hic	_	Sing	_	_	Abl	Fem	2	ADV
hodierna	hodiernus	Pos	Sing	_	_	Abl	Fem	_	ADJqua

Iubemur	iubeo	_	Plur	1	Ind|Pres|Pass	_	_	_	VER
itaque	itaque	_	_	_	_	_	_	_	CONcoo
irasci	irascor	_	_	_	Inf|Pres|Dep	_	_	_	VER
salubriter	salubriter	Pos	_	_	_	_	_	_	ADV
sed	sed	_	_	_	_	_	_	_	CONcoo
nobismet	nos	_	Plur	_	_	Abl	_	_	PROper
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
ac	ac	_	_	_	_	_	_	1	CONcoo
suggestionibus	suggestio	_	Plur	_	_	Abl	_	_	NOMcom
ascendentibus	ascendo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
prauis	prauus	Pos	Plur	_	_	Abl	Com	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
non	non	_	_	_	_	_	_	_	ADVneg
peccare	pecco	_	_	_	Inf|Pres|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
effectum	effectus	_	Sing	_	_	Acc	_	1	NOMcom
scilicet	scilicet	Pos	_	_	_	_	_	_	ADV
eas	is	_	Plur	_	_	Acc	Fem	_	PROdem
noxium	noxius	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
perducentes	perduco	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER

denique	denique	Pos	_	_	_	_	_	_	ADV
hunc	hic	_	Sing	_	_	Acc	Masc	1	PROdem
eundem	idem	_	Sing	_	_	Acc	Masc	_	PROdem
sensum	sensus	_	Sing	_	_	Acc	_	_	NOMcom
euidentius	euidenter	Comp	_	_	_	_	_	_	ADV
explanat	explano	_	Sing	3	Ind|Pres|Act	_	_	_	VER
uersiculus	uersiculus	_	Sing	_	_	Nom	_	_	NOMcom
sequens	sequens	Pos	Sing	_	_	Nom	Com	_	ADJqua
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
dicitis	dico	_	Plur	2	Ind|Pres|Act	_	_	2	VER
in	in	_	_	_	_	_	_	_	PRE
cordibus	cor	_	Plur	_	_	Abl	_	_	NOMcom
uestris	uester	_	Plur	_	_	Abl	Com	_	PROpos
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
cubilibus	cubile	_	Plur	_	_	Abl	_	_	NOMcom
uestris	uester	_	Plur	_	_	Abl	Com	_	PROpos
conpungimini	compungo	_	Plur	2	Ind|Pres|Act	_	_	_	VER
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
quaecumque	quicumque	_	Plur	_	_	Acc	Neut	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
cordibus	cor	_	Plur	_	_	Abl	_	_	NOMcom
uestris	uester	_	Plur	_	_	Abl	Com	_	PROpos
ingruentibus	ingruo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
repentinis	repentinus	Pos	Plur	_	_	Abl	Com	_	ADJqua
ac	ac	_	_	_	_	_	_	1	CONcoo
lubricis	lubricus	Pos	Plur	_	_	Abl	Com	_	ADJqua
instigationibus	instigatio	_	Plur	_	_	Abl	_	_	NOMcom
cogitatis	cogito	_	Plur	2	Ind|Pres|Act	_	_	_	VER
consilii	consilium	_	Sing	_	_	Gen	_	_	NOMcom
moderatione	moderatio	_	Sing	_	_	Abl	_	_	NOMcom
omnem	omnis	_	Sing	_	_	Acc	MascFem	_	PROind
strepitum	strepitus	_	Sing	_	_	Acc	_	_	NOMcom
ac	ac	_	_	_	_	_	_	1	CONcoo
perturbationem	perturbatio	_	Sing	_	_	Acc	_	_	NOMcom
furoris	furor	_	Sing	_	_	Gen	_	1	NOMcom
amouentes	amoueo	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
uelut	uelut	_	_	_	_	_	_	1	ADVrel
in	in	_	_	_	_	_	_	_	PRE
cubili	cubile	_	Sing	_	_	Abl	_	_	NOMcom
quietis	quies	_	Sing	_	_	Gen	_	_	NOMcom
positi	pono	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
conpunctione	compunctio	_	Sing	_	_	Abl	_	_	NOMcom
saluberrima	saluber	Sup	Sing	_	_	Abl	Fem	_	ADJqua
emendate	emendate	_	Plur	2	Imp|Pres|Act	_	_	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
corrigite	corrigo	_	Plur	2	Imp|Pres|Act	_	_	_	VER

denique	denique	Pos	_	_	_	_	_	_	ADV
beatus	beatus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
usus	utor	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
huius	hic	_	Sing	_	_	Gen	Com	1	PROdem
uersiculi	uersiculus	_	Sing	_	_	Gen	_	_	NOMcom
testimonio	testimonium	_	Sing	_	_	Dat	_	_	NOMcom
cum	cum	_	_	_	_	_	_	3	CONsub
dixisset	dico	_	Sing	3	Sub|Pqp|Act	_	_	2	VER
irascimini	irascor	_	Plur	2	Imp|Pres|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
nolite	nolo	_	Plur	2	Imp|Pres|Act	_	_	_	VER
peccare	pecco	_	_	_	Inf|Pres|Act	_	_	_	VER
subiunxit	subiungo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
sol	sol	_	Sing	_	_	Nom	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
occidat	occido	_	Sing	3	Sub|Pres|Act	_	_	1	VER
super	super	_	_	_	_	_	_	2	PRE
iracundiam	iracundia	_	Sing	_	_	Acc	_	_	NOMcom
uestram	uester	_	Sing	_	_	Acc	Fem	_	PROpos
neque	neque	_	_	_	_	_	_	_	CONcoo
detis	do	_	Plur	2	Sub|Pres|Act	_	_	_	VER
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
diabolo	diabolus	_	Sing	_	_	Dat	_	_	NOMcom

si	si	_	_	_	_	_	_	2	CONsub
noxium	noxius	Pos	Sing	_	_	Nom	Neut	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
super	super	_	_	_	_	_	_	2	PRE
iracundiam	iracundia	_	Sing	_	_	Acc	_	_	NOMcom
nostram	noster	_	Sing	_	_	Acc	Fem	_	PROpos
occidere	occido	_	_	_	Inf|Pres|Act	_	_	2	VER
solem	sol	_	Sing	_	_	Acc	_	_	NOMcom
iustitiae	iustitia	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
irati	iratus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
confestim	confestim	Pos	_	_	_	_	_	_	ADV
diabolo	diabolus	_	Sing	_	_	Dat	_	_	NOMcom
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
damus	do	_	Plur	1	Ind|Pres|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
corde	cor	_	Sing	_	_	Abl	_	_	NOMcom
nostro	noster	_	Sing	_	_	Abl	MascNeut	_	PROpos
quomodo	quomodo	_	_	_	_	_	_	2	ADVint
superius	superus	Comp	_	_	_	_	_	_	ADV
praecepit	praecipio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
irascamur	irascor	_	Plur	1	Sub|Pres|Dep	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
irascimini	irascor	_	Plur	2	Imp|Pres|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
nolite	nolo	_	Plur	2	Imp|Pres|Act	_	_	_	VER
peccare	pecco	_	_	_	Inf|Pres|Act	_	_	_	VER

nonne	nonne	_	_	_	_	_	_	_	ADVint.neg
euidenter	euidenter	Pos	_	_	_	_	_	_	ADV
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
dicit	dico	_	Sing	3	Ind|Pres|Act	_	_	2	VER
irascimini	irascor	_	Plur	2	Imp|Pres|Dep	_	_	_	VER
uitiis	uitium	_	Plur	_	_	Dat	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
furori	furor	_	Sing	_	_	Dat	_	1	NOMcom
uestro	uester	_	Sing	_	_	Dat	MascNeut	_	PROpos
ne	ne	_	_	_	_	_	_	4	CONsub
coniuentibus	conniueo	_	Plur	_	Par|Pres|Act	Dat	Com	_	VER
nobis	nos	_	Plur	_	_	Dat	_	_	PROper
sol	sol	_	Sing	_	_	Nom	_	_	NOMcom
iustitiae	iustitia	_	Sing	_	_	Gen	_	_	NOMcom
Christus	Christus	_	Sing	_	_	Nom	_	_	NOMpro
incipiat	incipio	_	Sing	3	Sub|Pres|Act	_	_	_	VER
propter	propter	_	_	_	_	_	_	2	PRE
iracundiam	iracundia	_	Sing	_	_	Acc	_	_	NOMcom
uestram	uester	_	Sing	_	_	Acc	Fem	_	PROpos
mentibus	mens	_	Plur	_	_	Abl	_	_	NOMcom
obscuratis	obscuro	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
occidere	occido	_	_	_	Inf|Pres|Act	_	_	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
discedente	discedo	_	Sing	_	Par|Pres|Act	Abl	Com	1	VER
illo	ille	_	Sing	_	_	Abl	MascNeut	_	PROdem
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
diabolo	diabolus	_	Sing	_	_	Dat	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
uestris	uester	_	Plur	_	_	Abl	Com	_	PROpos
cordibus	cor	_	Plur	_	_	Abl	_	_	NOMcom
praebeatis	praebeo	_	Plur	2	Sub|Pres|Act	_	_	_	VER

De	de	_	_	_	_	_	_	_	PRE
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
sole	sol	_	Sing	_	_	Abl	_	_	NOMcom
per	per	_	_	_	_	_	_	_	PRE
prophetam	propheta	_	Sing	_	_	Acc	_	_	NOMcom
deus	deus	_	Sing	_	_	Nom	_	_	NOMcom
euidenter	euidenter	Pos	_	_	_	_	_	_	ADV
commemorat	commemoro	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ita	ita	Pos	_	_	_	_	_	_	ADV
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
timentibus	timeo	_	Plur	_	Par|Pres|Act	Dat	Com	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
nomen	nomen	_	Sing	_	_	Nom	_	_	NOMcom
meum	meus	_	Sing	_	_	Nom	Neut	_	PROpos
orietur	orior	_	Sing	3	Ind|Fut|Dep	_	_	_	VER
sol	sol	_	Sing	_	_	Nom	_	_	NOMcom
iustitiae	iustitia	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
sanitas	sanitas	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
pinnis	pinna	_	Plur	_	_	Abl	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem

qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
rursum	rursus	Pos	_	_	_	_	_	_	ADV
peccatoribus	peccator	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
pseudoprophetis	pseudopropheta	_	Plur	_	_	Abl	_	_	NOMcom
illisque	ille界que	_	Plur	_	_	Abl	Com	_	PROdem
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
irascuntur	irascor	_	Plur	3	Ind|Pres|Dep	_	_	_	VER
occidere	occido	_	_	_	Inf|Pres|Act	_	_	2	VER
dicitur	dico	_	Sing	3	Ind|Pres|Pass	_	_	2	VER
in	in	_	_	_	_	_	_	_	PRE
medio	medius	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
die	dies	_	Sing	_	_	Abl	_	_	NOMcom
dicente	dico	_	Sing	_	Par|Pres|Act	Abl	Com	2	VER
propheta	propheta	_	Sing	_	_	Abl	_	_	NOMcom
occidet	occido	_	Sing	3	Ind|Fut|Act	_	_	1	VER
eis	is	_	Plur	_	_	Dat	Com	_	PROdem
sol	sol	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
meridie	meridies	_	Sing	_	_	Abl	_	_	NOMcom

uel	uel	_	_	_	_	_	_	2	CONcoo
certe	certe	Pos	_	_	_	_	_	_	ADV
secundum	secundum	Pos	_	_	_	_	_	2	PRE
tropicum	tropicus	_	Sing	_	_	Acc	MascNeut	_	ADJqua
sensum	sensus	_	Sing	_	_	Acc	_	_	NOMcom
mens	mens	_	Sing	_	_	Nom	_	_	NOMcom
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
siue	siue	_	_	_	_	_	_	1	CONcoo
ratio	ratio	_	Sing	_	_	Nom	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
pro	pro	_	_	_	_	_	_	1	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
quod	quod	_	_	_	_	_	_	2	CONsub
omnes	omnis	_	Plur	_	_	Acc	MascFem	_	PROind
cordis	cor	_	Sing	_	_	Gen	_	_	NOMcom
cogitationes	cogitatio	_	Plur	_	_	Acc	_	_	NOMcom
discretionesque	discretio界que	_	Plur	_	_	Acc	_	_	NOMcom
