token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
leges	lex	_	Plur	_	_	Acc	_	_	NOMcom
naturae	natura	_	Sing	_	_	Gen	_	_	NOMcom
negari	nego	_	_	_	Inf|Pres|Pass	_	_	_	VER
ius	ius	_	Sing	_	_	Acc	_	1	NOMcom
uiuentibus	uiuo	_	Plur	_	Par|Pres|Act	Dat	Com	_	VER
pacem	pax	_	Sing	_	_	Acc	_	_	NOMcom
ciuibus	ciuis	_	Plur	_	_	Dat	_	_	NOMcom
sepulturam	sepultura	_	Sing	_	_	Acc	_	_	NOMcom
defunctis	defunctus	Pos	Plur	_	_	Dat	Com	_	ADJqua
humana	humanus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
pariter	pariter	Pos	_	_	_	_	_	_	ADV
atque	atque	_	_	_	_	_	_	1	CONcoo
diuina	diuina	Pos	Plur	_	_	Acc	Neut	2	ADJqua
maculari	maculo	_	_	_	Inf|Pres|Pass	_	_	_	VER
ac	ac	_	_	_	_	_	_	1	CONcoo
pollui	polluo	_	_	_	Inf|Pres|Pass	_	_	_	NOMcom
permixta	permisceo	_	Plur	_	Par|Perf|Pass	Acc	Neut	_	VER
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
criminosam	criminosus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
misericordiam	misericordia	_	Sing	_	_	Acc	_	_	NOMcom
religionis	religio	_	Sing	_	_	Gen	_	_	NOMcom
loco	locus	_	Sing	_	_	Abl	_	_	NOMcom
haberi	habeo	_	_	_	Inf|Pres|Pass	_	_	_	VER
crudelitatem	crudelitas	_	Sing	_	_	Acc	_	_	NOMcom

Castrum	castra	_	Sing	_	_	Acc	_	2	NOMcom
in	in	_	_	_	_	_	_	_	PRE
templo	templum	_	Sing	_	_	Abl	_	_	NOMcom
bellum	bellum	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
limine	limen	_	Sing	_	_	Abl	_	_	NOMcom
funus	funus	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
altaribus	altar	_	Plur	_	_	Abl	_	_	NOMcom
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
se	sui	_	Plur	_	_	Acc	_	1	PROref
spectare	specto	_	_	_	Inf|Pres|Act	_	_	_	VER
oculis	oculus	_	Plur	_	_	Abl	_	_	NOMcom
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
prophetis	propheta	_	Plur	_	_	Abl	_	_	NOMcom
denuntiantibus	denuntio	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
credidissent	credo	_	Plur	3	Sub|Pqp|Act	_	_	_	VER
futura	sum	_	Plur	_	Par|Fut|Act	Acc	Neut	1	VER

Nonne	nonne	_	_	_	_	_	_	_	ADVint.neg
de	de	_	_	_	_	_	_	_	PRE
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
dixerat	dico	_	Sing	3	Ind|Pqp|Act	_	_	2	VER
Dauid	Dauid	_	_	_	_	Ind	_	_	NOMpro
polluerunt	polluo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
templum	templum	_	Sing	_	_	Acc	_	_	NOMcom
sanctum	sanctus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
tuum	tuus	_	Sing	_	_	Acc	MascNeut	_	PROpos
posuerunt	pono	_	Plur	3	Ind|Perf|Act	_	_	_	VER
mortalia	mortalia	Pos	Plur	_	_	Acc	Neut	_	ADJqua
seruorum	seruus	_	Plur	_	_	Gen	_	1	NOMcom
tuorum	tuus	_	Plur	_	_	Gen	MascNeut	_	PROpos
escas	esca	_	Plur	_	_	Acc	_	_	NOMcom
uolatilibus	uolatilis	Pos	Plur	_	_	Abl	Com	_	ADJqua
caeli	caelum	_	Sing	_	_	Gen	_	1	NOMcom
effuderunt	effundo	_	Plur	3	Ind|Perf|Act	_	_	2	VER
sanguinem	sanguis	_	Sing	_	_	Acc	_	_	NOMcom
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
uelut	uelut	_	_	_	_	_	_	1	ADVrel
aquam	aqua	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
circuitu	circuitus	_	Sing	_	_	Abl	_	_	NOMcom
Hierusalem	Ierusalem	_	_	_	_	Ind	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
non	non	_	_	_	_	_	_	_	ADVneg
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
sepeliret	sepelio	_	Sing	3	Sub|Impa|Act	_	_	_	VER

Simul	simul	Pos	_	_	_	_	_	1	ADV
enim	enim	_	_	_	_	_	_	2	CONcoo
tunc	tunc	Pos	_	_	_	_	_	_	ADV
et	et	_	_	_	_	_	_	2	CONcoo
gentes	gens	_	Plur	_	_	Nom	_	_	NOMcom
uenerunt	uenio	_	Plur	3	Ind|Perf|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
hereditatem	hereditas	_	Sing	_	_	Acc	_	_	NOMcom
dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
auferrent	aufero	_	Plur	3	Sub|Impa|Act	_	_	_	VER
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
et	et	_	_	_	_	_	_	2	CONcoo
templum	templum	_	Sing	_	_	Nom	_	_	NOMcom
pollutum	polluo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
suorum	sui	_	Plur	_	_	Gen	MascNeut	2	PROpos.ref
funeribus	funus	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
insepulta	insepultus	Pos	Plur	_	_	Nom	Neut	2	ADJqua
iacuerunt	iaceo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
cadauera	cadauer	_	Plur	_	_	Nom	_	_	NOMcom
interfectorum	interficio	_	Plur	_	Par|Perf|Pass	Gen	MascNeut	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
escam	esca	_	Sing	_	_	Acc	_	_	NOMcom
auium	auis	_	Plur	_	_	Gen	_	_	NOMcom
bestiarum	bestia	_	Plur	_	_	Gen	_	_	NOMcom
uoracitatem	uoracitas	_	Sing	_	_	Acc	_	_	NOMcom
effusus	effundo	_	Sing	_	Par|Perf|Pass	Nom	Masc	2	VER
sanguis	sanguis	_	Sing	_	_	Nom	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
stagnaret	stagno	_	Sing	3	Sub|Impa|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
templo	templum	_	Sing	_	_	Abl	_	_	NOMcom
deesset	desum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
sepeliret	sepelio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
quia	quia	_	_	_	_	_	_	_	CONsub
a	ab	_	_	_	_	_	_	_	PRE
uiuentibus	uiuo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
in	in	_	_	_	_	_	_	_	PRE
mortuos	mortuus	Pos	Plur	_	_	Acc	Masc	2	ADJqua
a	ab	_	_	_	_	_	_	_	PRE
mortuis	mortuus	Pos	Plur	_	_	Abl	Com	2	ADJqua
in	in	_	_	_	_	_	_	_	PRE
eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
adhuc	adhuc	Pos	_	_	_	_	_	_	ADV
uiuerent	uiuo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
furor	furor	_	Sing	_	_	Nom	_	1	NOMcom
transferebatur	transfero	_	Sing	3	Ind|Impa|Pass	_	_	_	VER

Uolebat	uolo	_	Sing	3	Ind|Impa|Act	_	_	3	VER
aliquis	aliquis	_	Sing	_	_	Nom	MascFem	_	PROind
defunctum	defunctus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
humare	humo	_	_	_	Inf|Pres|Act	_	_	_	VER
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
extinguebatur	exstinguo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
defunctum	defunctus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
occiderat	occido	_	Sing	3	Ind|Pqp|Act	_	_	2	VER
in	in	_	_	_	_	_	_	_	PRE
sepultorem	sepultor	_	Sing	_	_	Acc	_	_	NOMcom
transferebat	transfero	_	Sing	3	Ind|Impa|Act	_	_	_	VER
iracundiam	iracundia	_	Sing	_	_	Acc	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
illi	ille	_	Sing	_	_	Dat	Com	_	PROdem
sepulturam	sepultura	_	Sing	_	_	Acc	_	_	NOMcom
negaret	nego	_	Sing	3	Sub|Impa|Act	_	_	_	VER
hunc	hic	_	Sing	_	_	Acc	Masc	1	PROdem
extinguebat	exstinguo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Rursus	rursus	Pos	_	_	_	_	_	_	ADV
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
sepultorem	sepultor	_	Sing	_	_	Acc	_	_	NOMcom
occiderat	occido	_	Sing	3	Ind|Pqp|Act	_	_	2	VER
maiorem	magnus	Comp	Sing	_	_	Acc	MascFem	_	ADJqua
crudelitatem	crudelitas	_	Sing	_	_	Acc	_	_	NOMcom
circa	circa	_	_	_	_	_	_	2	PRE
defunctum	defunctus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
exercebat	exerceo	_	Sing	3	Ind|Impa|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
nihil	nihil	_	_	_	_	Ind	_	_	PROind
iam	iam	Pos	_	_	_	_	_	_	ADV
debentem	debeo	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
odio	odium	_	Sing	_	_	Dat	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
sentientem	sentio	_	Sing	_	Par|Pres|Act	Acc	MascFem	_	VER
supplicia	supplicium	_	Plur	_	_	Acc	_	_	NOMcom
spoliaret	spolio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
supremo	superus	Sup	Sing	_	_	Dat	MascNeut	_	ADJqua
naturae	natura	_	Sing	_	_	Gen	_	_	NOMcom
debito	debitum	_	Sing	_	_	Dat	MascNeut	_	VER

Quid	quis	_	Sing	_	_	Nom	Neut	1	PROint
illis	ille	_	Plur	_	_	Dat	Com	_	PROdem
aliud	alius	_	Sing	_	_	Nom	Neut	_	PROind
accidere	accido	_	_	_	Inf|Pres|Act	_	_	1	VER
poterat	possum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
diuina	diuinus	Pos	Plur	_	_	Acc	Neut	2	ADJqua
non	non	_	_	_	_	_	_	_	ADVneg
recipiebant	recipio	_	Plur	3	Ind|Impa|Act	_	_	_	VER
oracula	oraculum	_	Plur	_	_	Acc	_	_	NOMcom

Inridebant	irrideo	_	Plur	3	Ind|Impa|Act	_	_	_	VER
prophetarum	propheta	_	Plur	_	_	Gen	_	_	NOMcom
adnuntiationes	annuntiatio	_	Plur	_	_	Acc	_	_	NOMcom
fas	fas	_	_	_	_	Ind	_	_	NOMcom
omne	omnis	_	Sing	_	_	Acc	Neut	_	PROind
calcabant	calco	_	Plur	3	Ind|Impa|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
credebant	credo	_	Plur	3	Ind|Impa|Act	_	_	_	VER
futura	sum	_	Plur	_	Par|Fut|Act	Acc	Neut	1	VER
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
ut	ut	_	_	_	_	_	_	4	CONsub
fierent	fio	_	Plur	3	Sub|Impa|Act	_	_	_	VER
ipsi	ipse	_	Plur	_	_	Nom	Masc	_	PROdem
adcelerauerunt	accelero	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
enim	enim	_	_	_	_	_	_	2	CONcoo
sermo	sermo	_	Sing	_	_	Nom	_	_	NOMcom
uetus	uetus	Pos	Sing	_	_	Nom	Com	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
frequens	frequens	Pos	Sing	_	_	Nom	Com	_	ADJqua
tunc	tunc	Pos	_	_	_	_	_	_	ADV
perituram	pereo	_	Sing	_	Par|Fut|Act	Acc	Fem	1	VER
urbem	urbs	_	Sing	_	_	Acc	_	_	NOMcom
Hierusalem	Ierusalem	_	_	_	_	Ind	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
sancta	sanctus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
exurenda	exuro	_	Plur	_	Adj|_|Pass	Nom	Neut	_	VER
cum	cum	_	_	_	_	_	_	3	CONsub
seditio	seditio	_	Sing	_	_	Nom	_	_	NOMcom
belli	bellum	_	Sing	_	_	Gen	_	_	NOMcom
legem	lex	_	Sing	_	_	Acc	_	_	NOMcom
incesseret	incesso	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
domesticae	domesticus	Pos	Plur	_	_	Nom	Fem	2	ADJqua
manus	manus	_	Plur	_	_	Nom	_	1	NOMcom
templum	templum	_	Sing	_	_	Acc	_	_	NOMcom
dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
contaminarent	contamino	_	Plur	3	Sub|Impa|Act	_	_	_	VER

Ne	ne	_	_	_	_	_	_	3	ADVneg
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
quidem	quidem	Pos	_	_	_	_	_	_	ADV
intellexerunt	intelligo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

quotiens	quotiens	_	_	_	_	_	_	2	ADVint
enim	enim	_	_	_	_	_	_	2	CONcoo
excisa	excido	_	Sing	_	Par|Perf|Pass	Nom	Fem	2	VER
domus	domus	_	Sing	_	_	Nom	_	_	NOMcom
dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
quotiens	quotiens	_	_	_	_	_	_	2	ADVint
seditio	seditio	_	Sing	_	_	Nom	_	_	NOMcom
quotiens	quotiens	_	_	_	_	_	_	2	ADVint
obsidio	obsidio	_	Sing	_	_	Nom	_	_	NOMcom
quotiens	quotiens	_	_	_	_	_	_	2	ADVint
bellum	bellum	_	Sing	_	_	Nom	_	_	NOMcom

Numquam	numquam	_	_	_	_	_	_	_	ADVneg
illa	ille	_	Sing	_	_	Nom	Fem	_	PROdem
urbs	urbs	_	Sing	_	_	Nom	_	_	NOMcom
periit	pereo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
nisi	nisi	_	_	_	_	_	_	_	CONsub
quando	quando	_	_	_	_	_	_	3	CONsub
uere	uere	Pos	_	_	_	_	_	_	ADV
templum	templum	_	Sing	_	_	Nom	_	_	NOMcom
dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
domesticis	domesticus	Pos	Plur	_	_	Abl	Com	2	ADJqua
manibus	manus	_	Plur	_	_	Abl	_	1	NOMcom
crucifixerunt	crucifigo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Et	et	_	_	_	_	_	_	2	CONcoo
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
illud	ille	_	Sing	_	_	Nom	Neut	_	PROdem
templum	templum	_	Sing	_	_	Nom	_	_	NOMcom
audiant	audio	_	Plur	3	Sub|Pres|Act	_	_	_	VER
soluite	soluo	_	Plur	2	Imp|Pres|Act	_	_	_	VER
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
templum	templum	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
triduo	triduum	_	Sing	_	_	Abl	_	_	NOMcom
resuscitabo	resuscito	_	Sing	1	Ind|Fut|Act	_	_	_	VER
illud	ille	_	Sing	_	_	Acc	Neut	_	PROdem

Quid	quis	_	Sing	_	_	Nom	Neut	1	PROint
enim	enim	_	_	_	_	_	_	2	CONcoo
aliud	alius	_	Sing	_	_	Nom	Neut	_	PROind
nisi	nisi	_	_	_	_	_	_	_	CONsub
sacrilegium	sacrilegium	_	Sing	_	_	Nom	_	_	NOMcom
fuit	sum	_	Sing	3	Ind|Perf|Act	_	_	1	VER
cum	cum	_	_	_	_	_	_	3	CONsub
impias	impius	Pos	Plur	_	_	Acc	Fem	_	ADJqua
manus	manus	_	Plur	_	_	Acc	_	1	NOMcom
extenderent	extendo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
auctorem	auctor	_	Sing	_	_	Acc	_	_	NOMcom
salutis	salus	_	Sing	_	_	Gen	_	_	NOMcom
cum	cum	_	_	_	_	_	_	3	CONsub
lapidarent	lapido	_	Plur	3	Sub|Impa|Act	_	_	_	VER
cum	cum	_	_	_	_	_	_	3	CONsub
uerberarent	uerbero	_	Plur	3	Sub|Impa|Act	_	_	2	VER
cum	cum	_	_	_	_	_	_	3	CONsub
corriperent	corripio	_	Plur	3	Sub|Impa|Act	_	_	_	VER
cum	cum	_	_	_	_	_	_	3	CONsub
occiderent	occido	_	Plur	3	Sub|Impa|Act	_	_	2	VER

Tunc	tunc	Pos	_	_	_	_	_	_	ADV
uere	uere	Pos	_	_	_	_	_	_	ADV
sancta	sanctus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
absumsit	absumo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ignis	ignis	_	Sing	_	_	Nom	_	_	NOMcom
diuinus	diuinus	Pos	Sing	_	_	Nom	Masc	2	ADJqua

Nam	nam	_	_	_	_	_	_	_	CONcoo
et	et	_	_	_	_	_	_	2	CONcoo
exusta	exuro	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
a	ab	_	_	_	_	_	_	_	PRE
Babyloniis	Babylonii	_	Plur	_	_	Abl	_	_	NOMpro
reparata	reparo	_	Plur	_	Par|Perf|Pass	Nom	Neut	2	VER
postea	postea	Pos	_	_	_	_	_	_	ADV
destructa	destruo	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
a	ab	_	_	_	_	_	_	_	PRE
Pompeio	Pompeius	_	Sing	_	_	Abl	_	_	NOMpro
reformata	reformo	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
iterum	iterum	Pos	_	_	_	_	_	_	ADV
sed	sed	_	_	_	_	_	_	_	CONcoo
penitus	penitus	Pos	_	_	_	_	_	2	ADV
exusta	exuro	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
ubi	ubi	_	_	_	_	_	_	3	CONsub
Iesus	Iesus	_	Sing	_	_	Nom	_	_	NOMpro
uenit	uenio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
spiritus	spiritus	_	Sing	_	_	Gen	_	_	NOMcom
diuini	diuinus	Pos	Sing	_	_	Gen	MascNeut	2	ADJqua
calore	calor	_	Sing	_	_	Abl	_	_	NOMcom
resoluta	resoluo	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
uanuerunt	uaneo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Oportuit	oportet	_	Sing	3	Ind|Perf|Act	_	_	_	VER
uberiore	uber	Comp	Sing	_	_	Abl	Com	2	ADJqua
quadam	quidam	_	Sing	_	_	Abl	Fem	_	PROind
deploratione	deploratio	_	Sing	_	_	Abl	_	_	NOMcom
praeire	praeeo	_	_	_	Inf|Pres|Act	_	_	1	VER
nos	nos	_	Plur	_	_	Acc	_	_	PROper
funus	funus	_	Sing	_	_	Acc	_	_	NOMcom
quoddam	quidam	_	Sing	_	_	Acc	Neut	_	PROind
paternae	paternus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
sollemnitatis	sollemnitas	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
uelut	uelut	_	_	_	_	_	_	1	ADVrel
quasdam	quidam	_	Plur	_	_	Acc	Fem	_	PROind
exequias	exsequiae	_	Plur	_	_	Acc	_	_	NOMcom
prosequi	prosequor	_	_	_	Inf|Pres|Dep	_	_	_	VER
ac	ac	_	_	_	_	_	_	1	CONcoo
soluere	soluo	_	_	_	Inf|Pres|Act	_	_	_	VER
iusta	iusta	Pos	Plur	_	_	Acc	Neut	_	ADJqua
maiorum	maiores	_	Plur	_	_	Gen	_	_	NOMcom
institutis	institutum	_	Plur	_	_	Abl	_	_	NOMcom

Sed	sed	_	_	_	_	_	_	_	CONcoo
ueniamus	uenio	_	Plur	1	Sub|Pres|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
exordia	exordium	_	Plur	_	_	Acc	_	_	NOMcom
obsidionis	obsidio	_	Sing	_	_	Gen	_	_	NOMcom
Hierusalem	Ierusalem	_	_	_	_	Ind	_	_	NOMpro

