token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
fidei	fides	_	Sing	_	_	Gen	_	2	NOMcom
superasset	supero	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
diabolus	diabolus	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
specie	species	_	Sing	_	_	Abl	_	_	NOMcom
pueri	puer	_	Sing	_	_	Gen	_	_	NOMcom
nigri	niger	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
ante	ante	_	_	_	_	_	_	2	PRE
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
prostrans	prosterno	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
apparuit	appareo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
se	sui	_	Sing	_	_	Acc	_	1	PROref
ab	ab	_	_	_	_	_	_	_	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
uictum	uictus	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
confessus	confiteor	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
et	et	_	_	_	_	_	_	1	ADV
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
precibus	prex	_	Plur	_	_	Abl	_	_	NOMcom
impetrauit	impetro	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
uideret	uideo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
fornicationis	fornicatio	_	Sing	_	_	Gen	_	_	NOMcom
daemonem	daemon	_	Sing	_	_	Acc	_	_	NOMcom
iuuenibus	iuuenis	_	Plur	_	_	Dat	_	1	NOMcom
insidiantem	insidior	_	Sing	_	Par|Pres|Dep	Acc	MascFem	_	VER

Quem	qui	_	Sing	_	_	Acc	Masc	1	PROint
cum	cum	_	_	_	_	_	_	3	CONsub
in	in	_	_	_	_	_	_	_	PRE
praedicta	praedico	_	Sing	_	Par|Perf|Pass	Abl	Fem	2	VER
forma	forma	_	Sing	_	_	Abl	_	_	NOMcom
uidisset	uideo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
dixit	dico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Uilissima	uilis	Sup	Sing	_	_	Abl	Fem	_	ADJqua
mihi	ego	_	Sing	_	_	Dat	_	_	PROper
apparuisti	appareo	_	Sing	2	Ind|Perf|Act	_	_	_	VER
specie	species	_	Sing	_	_	Abl	_	_	NOMcom
te	tu	_	Sing	_	_	Acc	_	_	PROper
ultra	ultra	Pos	_	_	_	_	_	1	ADV
non	non	_	_	_	_	_	_	_	ADVneg
timebo	timeo	_	Sing	1	Ind|Fut|Act	_	_	_	VER

Alia	alius	_	Sing	_	_	Abl	Fem	_	PROind
uice	uicis	_	Sing	_	_	Abl	_	_	NOMcom
dum	dum	_	_	_	_	_	_	2	CONsub
in	in	_	_	_	_	_	_	_	PRE
quodam	quidam	_	Sing	_	_	Abl	MascNeut	_	PROind
tumulo	tumulus	_	Sing	_	_	Abl	_	_	NOMcom
latitaret	latito	_	Sing	3	Sub|Impa|Act	_	_	1	VER
multitudo	multitudo	_	Sing	_	_	Nom	_	_	NOMcom
daemonum	daemon	_	Plur	_	_	Gen	_	_	NOMcom
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
adeo	adeo	Pos	_	_	_	_	_	2	ADV
lacerauit	lacero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
quod	quod	_	_	_	_	_	_	2	CONsub
minister	minister	_	Sing	_	_	Nom	_	1	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
quasi	quasi	_	_	_	_	_	_	1	ADVrel
mortuum	mortuus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
propriis	proprius	Pos	Plur	_	_	Abl	Com	_	ADJqua
umeris	humerus	_	Plur	_	_	Abl	_	_	NOMcom
asportaret	asporto	_	Sing	3	Sub|Impa|Act	_	_	_	VER

Cumque	cum界que	_	_	_	_	_	_	3	CONsub
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
omnes	omnis	_	Plur	_	_	Nom	MascFem	_	PROind
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
conuenerant	conuenio	_	Plur	3	Ind|Pqp|Act	_	_	_	VER
quasi	quasi	_	_	_	_	_	_	2	CONsub
mortuum	mortuus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
plorassent	ploro	_	Plur	3	Sub|Pqp|Act	_	_	_	VER
dolentibus	doleo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
cunctis	cunctus	Pos	Plur	_	_	Abl	Com	_	ADJqua
subito	subito	Pos	_	_	_	_	_	_	ADV
Antonius	Antonius	_	Sing	_	_	Nom	_	_	NOMpro
reuiuiscit	reuiuisco	_	Sing	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
ministro	minister	_	Sing	_	_	Abl	_	1	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
praedictum	praedico	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	2	VER
tumulum	tumulus	_	Sing	_	_	Acc	_	_	NOMcom
se	sui	_	Sing	_	_	Acc	_	1	PROref
iterum	iterum	Pos	_	_	_	_	_	_	ADV
portari	porto	_	_	_	Inf|Pres|Pass	_	_	_	VER
fecit	facio	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
cum	cum	_	_	_	_	_	_	3	CONsub
ibi	ibi	Pos	_	_	_	_	_	_	ADV
ex	ex	_	_	_	_	_	_	_	PRE
dolore	dolor	_	Sing	_	_	Abl	_	_	NOMcom
uulnerum	uulnus	_	Plur	_	_	Gen	_	_	NOMcom
prostratus	prosterno	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
iaceret	iaceo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
ex	ex	_	_	_	_	_	_	_	PRE
uirtute	uirtus	_	Sing	_	_	Abl	_	_	NOMcom
animi	animus	_	Sing	_	_	Gen	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
conflictum	conflictus	_	Sing	_	_	Acc	_	_	NOMcom
daemones	daemon	_	Plur	_	_	Acc	_	_	NOMcom
excitabat	excito	_	Sing	3	Ind|Impa|Act	_	_	1	VER

Tunc	tunc	Pos	_	_	_	_	_	_	ADV
illi	ille	_	Plur	_	_	Nom	Masc	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
formis	forma	_	Plur	_	_	Abl	_	_	NOMcom
uariis	uarius	Pos	Plur	_	_	Abl	Com	_	ADJqua
ferarum	fera	_	Plur	_	_	Gen	_	_	NOMcom
apparuerunt	appareo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
eum	is	_	Sing	_	_	Acc	Masc	_	PROdem
iterum	iterum	Pos	_	_	_	_	_	_	ADV
dentibus	dens	_	Plur	_	_	Abl	_	_	NOMcom
cornibus	cornu	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
unguibus	unguis	_	Plur	_	_	Abl	_	_	NOMcom
crudelissime	crudeliter	Sup	_	_	_	_	_	_	ADV
lacerauerunt	lacero	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Tunc	tunc	Pos	_	_	_	_	_	_	ADV
subito	subito	Pos	_	_	_	_	_	_	ADV
splendor	splendor	_	Sing	_	_	Nom	_	_	NOMcom
mirabilis	mirabilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
ibi	ibi	Pos	_	_	_	_	_	_	ADV
apparuit	appareo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
daemones	daemon	_	Plur	_	_	Acc	_	_	NOMcom
cunctos	cunctus	Pos	Plur	_	_	Acc	Masc	_	ADJqua
fugauit	fugo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Antonius	Antonius	_	Sing	_	_	Nom	_	_	NOMpro
autem	autem	_	_	_	_	_	_	_	CONcoo
continuo	continuo	Pos	_	_	_	_	_	2	ADV
sanatus	sano	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Ibique	ibi界que	Pos	_	_	_	_	_	_	ADV
Christum	Christus	_	Sing	_	_	Acc	_	_	NOMpro
adesse	assum	_	_	_	Inf|Pres|Act	_	_	1	VER
intellegens	intelligo	_	Sing	_	Par|Pres|Act	Nom	MascFem	_	VER
ait	aio	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Ubi	ubi	_	_	_	_	_	_	2	ADVint
eras	sum	_	Sing	2	Ind|Impa|Act	_	_	1	VER
bone	bonus	Pos	Sing	_	_	Voc	Masc	_	ADJqua
Iesu	Iesus	_	Sing	_	_	Voc	_	_	NOMpro

Ubi	ubi	_	_	_	_	_	_	2	ADVint
eras	sum	_	Sing	2	Ind|Impa|Act	_	_	1	VER

Quare	quare	_	_	_	_	_	_	2	ADVint
non	non	_	_	_	_	_	_	_	ADVneg
a	ab	_	_	_	_	_	_	_	PRE
principio	principium	_	Sing	_	_	Abl	_	_	NOMcom
fuisti	sum	_	Sing	2	Ind|Perf|Act	_	_	1	VER
hic	hic	Pos	_	_	_	_	_	2	ADV
ut	ut	_	_	_	_	_	_	4	CONsub
me	ego	_	Sing	_	_	Acc	_	_	PROper
adiuuares	adiuuo	_	Sing	2	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
uulnera	uulnus	_	Plur	_	_	Acc	_	_	NOMcom
mea	meus	_	Plur	_	_	Acc	Neut	_	PROpos
sanares	sano	_	Sing	2	Sub|Impa|Act	_	_	_	VER

Cui	qui	_	Sing	_	_	Dat	Com	1	PROrel
Dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom

Antoni	Antonius	_	Sing	_	_	Voc	_	_	NOMpro
hic	hic	Pos	_	_	_	_	_	2	ADV
eram	sum	_	Sing	1	Ind|Impa|Act	_	_	1	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
exspectabam	exspecto	_	Sing	1	Ind|Impa|Act	_	_	_	VER
uidere	uideo	_	_	_	Inf|Pres|Act	_	_	_	VER
certamen	certamen	_	Sing	_	_	Acc	_	_	NOMcom
tuum	tuus	_	Sing	_	_	Acc	MascNeut	_	PROpos
Nunc	nunc	Pos	_	_	_	_	_	_	ADV
autem	autem	_	_	_	_	_	_	_	CONcoo
quia	quia	_	_	_	_	_	_	_	CONsub
uiriliter	uiriliter	Pos	_	_	_	_	_	_	ADV
dimicasti	dimico	_	Sing	2	Ind|Perf|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
toto	totus	_	Sing	_	_	Abl	MascNeut	_	PROind
orbe	orbis	_	Sing	_	_	Abl	_	_	NOMcom
te	tu	_	Sing	_	_	Acc	_	_	PROper
faciam	facio	_	Sing	1	Ind|Fut|Act	_	_	_	VER
nominare	nomino	_	_	_	Inf|Pres|Act	_	_	_	VER

Tanti	tantum	_	Sing	_	_	Gen	MascNeut	1	PROdem
autem	autem	_	_	_	_	_	_	_	CONcoo
feruoris	feruor	_	Sing	_	_	Gen	_	_	NOMcom
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
cum	cum	_	_	_	_	_	_	3	CONsub
Maximianus	Maximianus	_	Sing	_	_	Nom	_	_	NOMpro
imperator	imperator	_	Sing	_	_	Nom	_	_	NOMcom
Christianos	Christianus	_	Plur	_	_	Acc	_	_	NOMpro
occideret	occido	_	Sing	3	Sub|Impa|Act	_	_	2	VER
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
martyres	martyr	_	Plur	_	_	Acc	_	_	NOMcom
sequebatur	sequor	_	Sing	3	Ind|Impa|Dep	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
cum	cum	_	_	_	_	_	_	2	PRE
iis	is	_	Plur	_	_	Abl	Com	_	PROdem
martyr	martyr	_	Sing	_	_	Nom	_	_	NOMcom
fieri	fio	_	_	_	Inf|Pres|Act	_	_	_	VER
mereretur	mereor	_	Sing	3	Sub|Impa|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
uehementer	uehementer	Pos	_	_	_	_	_	_	ADV
tristabatur	tristor	_	Sing	3	Ind|Impa|Dep	_	_	_	VER
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
quod	quod	_	_	_	_	_	_	2	CONsub
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
martyrium	martyrium	_	Sing	_	_	Nom	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
daretur	do	_	Sing	3	Sub|Impa|Pass	_	_	_	VER

Cum	cum	_	_	_	_	_	_	3	CONsub
autem	autem	_	_	_	_	_	_	_	CONcoo
in	in	_	_	_	_	_	_	_	PRE
alteram	alter	_	Sing	_	_	Acc	Fem	_	PROind
eremum	eremus	_	Sing	_	_	Acc	_	_	ADJqua
pergeret	pergo	_	Sing	3	Sub|Impa|Act	_	_	_	VER
argenteum	argenteus	Pos	Sing	_	_	Acc	MascNeut	2	ADJqua
discum	discus	_	Sing	_	_	Acc	_	_	NOMcom
reperit	reperio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
intra	intra	_	_	_	_	_	_	2	PRE
se	sui	_	Sing	_	_	Acc	_	1	PROref
sic	sic	Pos	_	_	_	_	_	_	ADV
dicere	dico	_	_	_	Inf|Pres|Act	_	_	2	VER
coepit	coepio	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Unde	unde	_	_	_	_	_	_	2	ADVint
hic	hic	_	Sing	_	_	Nom	Masc	1	PROdem
argenteus	argenteus	Pos	Sing	_	_	Nom	Masc	2	ADJqua
discus	discus	_	Sing	_	_	Nom	_	_	NOMcom
ubi	ubi	_	_	_	_	_	_	3	CONsub
hominum	homo	_	Plur	_	_	Gen	_	_	NOMcom
uestigia	uestigium	_	Plur	_	_	Nom	_	_	NOMcom
nulla	nullus	_	Plur	_	_	Nom	Neut	_	PROind
uidentur	uideo	_	Plur	3	Ind|Pres|Pass	_	_	_	VER

Si	si	_	_	_	_	_	_	2	CONsub
enim	enim	_	_	_	_	_	_	2	CONcoo
uiatori	uiator	_	Sing	_	_	Dat	_	_	NOMcom
cecidisset	cado	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
utique	utique	Pos	_	_	_	_	_	_	ADV
prae	prae	_	_	_	_	_	_	2	PRE
sui	suus	_	Sing	_	_	Gen	_	_	PROref
magnitudine	magnitudo	_	Sing	_	_	Abl	_	_	NOMcom
latere	lateo	_	_	_	Inf|Pres|Act	_	_	_	VER
non	non	_	_	_	_	_	_	_	ADVneg
posset	possum	_	Sing	3	Sub|Impa|Act	_	_	1	VER

Hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
diabole	diabolus	_	Sing	_	_	Voc	_	_	NOMcom
artificium	artificium	_	Sing	_	_	Nom	_	_	NOMcom
tuum	tuus	_	Sing	_	_	Nom	Neut	_	PROpos
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
uoluntatem	uoluntas	_	Sing	_	_	Acc	_	_	NOMcom
tamen	tamen	Pos	_	_	_	_	_	_	ADV
meam	meus	_	Sing	_	_	Acc	Fem	_	PROpos
numquam	numquam	_	_	_	_	_	_	_	ADVneg
potens	potens	Pos	Sing	_	_	Nom	Com	_	ADJqua
immutare	immuto	_	_	_	Inf|Pres|Act	_	_	2	VER

Et	et	_	_	_	_	_	_	2	CONcoo
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
discus	discus	_	Sing	_	_	Nom	_	_	NOMcom
ut	ut	_	_	_	_	_	_	1	ADVrel
fumus	fumus	_	Sing	_	_	Nom	_	_	NOMcom
euanuit	euanesco	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Postmodum	postmodum	Pos	_	_	_	_	_	_	ADV
ingentem	ingens	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
massam	massa	_	Sing	_	_	Acc	_	_	NOMcom
ueri	uerum	Pos	Sing	_	_	Gen	MascNeut	1	ADJqua
auri	aurum	_	Sing	_	_	Gen	_	_	NOMcom
reperit	reperio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
ut	ut	_	_	_	_	_	_	1	ADVrel
incendium	incendium	_	Sing	_	_	Acc	_	_	NOMcom
aurum	aurum	_	Sing	_	_	Acc	_	_	NOMcom
fugit	fugio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
sicque	sic界que	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
montem	mons	_	Sing	_	_	Acc	_	_	NOMcom
fugiens	fugio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
3	3	_	_	_	_	_	_	_	ADJcar
annis	annus	_	Plur	_	_	Abl	_	_	NOMcom
ibi	ibi	Pos	_	_	_	_	_	_	ADV
permansit	permaneo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
innumeris	innumerus	Pos	Plur	_	_	Abl	Com	_	ADJqua
coruscans	corusco	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
miraculis	miraculum	_	Plur	_	_	Abl	_	_	NOMcom

Quadam	quidam	_	Sing	_	_	Abl	Fem	_	PROind
uice	uicis	_	Sing	_	_	Abl	_	_	NOMcom
dum	dum	_	_	_	_	_	_	2	CONsub
in	in	_	_	_	_	_	_	_	PRE
spiritu	spiritus	_	Sing	_	_	Abl	_	_	NOMcom
raptus	rapio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
esset	sum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
totum	totus	_	Sing	_	_	Acc	MascNeut	_	PROind
mundum	mundus	_	Sing	_	_	Acc	_	1	NOMcom
laqueis	laqueus	_	Plur	_	_	Abl	_	_	NOMcom
se	sui	_	Sing	_	_	Acc	_	1	PROref
inuicem	inuicem	Pos	_	_	_	_	_	_	ADV
connectentibus	connecto	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
plenum	plenus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
uidit	uideo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
exclamans	exclamo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
ait	aio	_	Sing	3	Ind|Pres|Act	_	_	_	VER

O	o	_	_	_	_	_	_	_	INJ
quis	quis	_	Sing	_	_	Nom	MascFem	1	PROint
istos	iste	_	Plur	_	_	Acc	Masc	_	PROdem
euadet	euado	_	Sing	3	Ind|Fut|Act	_	_	2	VER

Et	et	_	_	_	_	_	_	2	CONcoo
audiuit	audio	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Humilitas	humilitas	_	Sing	_	_	Nom	_	_	NOMcom

Aliquando	aliquando	Pos	_	_	_	_	_	_	ADV
dum	dum	_	_	_	_	_	_	2	CONsub
ab	ab	_	_	_	_	_	_	_	PRE
angelis	angelus	_	Plur	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
aere	aes	_	Sing	_	_	Abl	_	_	NOMcom
eleuaretur	eleuo	_	Sing	3	Sub|Impa|Pass	_	_	1	VER
adsunt	assum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
daemones	daemon	_	Plur	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
transitum	transitus	_	Sing	_	_	Acc	_	_	NOMcom
prohibent	prohibeo	_	Plur	3	Ind|Pres|Act	_	_	_	VER
peccata	peccatum	_	Plur	_	_	Acc	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
ab	ab	_	_	_	_	_	_	_	PRE
exordio	exordium	_	Sing	_	_	Abl	_	_	NOMcom
natiuitatis	natiuitas	_	Sing	_	_	Gen	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Fem	_	PROdem
obicientes	obicio	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER

Quibus	qui	_	Plur	_	_	Dat	Masc	1	PROint
angeli	angelus	_	Plur	_	_	Nom	_	_	NOMcom

Non	non	_	_	_	_	_	_	_	ADVneg
debetis	debeo	_	Plur	2	Ind|Pres|Act	_	_	_	VER
illa	ille	_	Plur	_	_	Acc	Neut	_	PROdem
narrare	narro	_	_	_	Inf|Pres|Act	_	_	_	VER
quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
pietate	pietas	_	Sing	_	_	Abl	_	_	NOMcom
iam	iam	Pos	_	_	_	_	_	_	ADV
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
deleta	deleo	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER

Si	si	_	_	_	_	_	_	2	CONsub
qua	quis	_	Plur	_	_	Acc	Neut	2	PROind
autem	autem	_	_	_	_	_	_	_	CONcoo
scitis	scio	_	Plur	2	Ind|Pres|Act	_	_	_	VER
ex	ex	_	_	_	_	_	_	_	PRE
quo	qui	_	Sing	_	_	Abl	MascNeut	1	PROrel
factus	facio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
monachus	monachus	_	Sing	_	_	Nom	_	_	NOMcom
illa	ille	_	Plur	_	_	Acc	Neut	_	PROdem
proferte	profero	_	Plur	2	Imp|Pres|Act	_	_	_	VER


Et	et	_	_	_	_	_	_	2	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
in	in	_	_	_	_	_	_	_	PRE
probatione	probatio	_	Sing	_	_	Abl	_	_	NOMcom
deficerent	deficio	_	Plur	3	Sub|Impa|Act	_	_	_	VER
liber	liber	Pos	Sing	_	_	Nom	Masc	2	ADJqua
Antonius	Antonius	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
sublime	sublime	_	Sing	_	_	Acc	_	1	NOMcom
tollitur	tollo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
liber	liber	Pos	Sing	_	_	Nom	Masc	2	ADJqua
deponitur	depono	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Narrat	narro	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Antonius	Antonius	_	Sing	_	_	Nom	_	_	NOMpro
de	de	_	_	_	_	_	_	_	PRE
se	sui	_	Sing	_	_	Abl	_	1	PROref
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER

Uidi	uideo	_	Sing	1	Ind|Perf|Act	_	_	_	VER
aliquando	aliquando	Pos	_	_	_	_	_	_	ADV
diabolum	diabolus	_	Sing	_	_	Acc	_	_	NOMcom
celsum	celsus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
corpore	corpus	_	Sing	_	_	Abl	_	_	NOMcom

Qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
se	sui	_	Sing	_	_	Acc	_	1	PROref
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
uirtutem	uirtus	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
prouidentiam	prouidentia	_	Sing	_	_	Acc	_	_	NOMcom
ausus	audeo	_	Sing	_	Par|Perf|SemDep	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
dicere	dico	_	_	_	Inf|Pres|Act	_	_	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
ait	aio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
uis	uolo	_	Sing	2	Ind|Pres|Act	_	_	3	VER
ut	ut	_	_	_	_	_	_	4	CONsub
a	ab	_	_	_	_	_	_	_	PRE
me	ego	_	Sing	_	_	Abl	_	_	PROper
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
detur	do	_	Sing	3	Sub|Pres|Pass	_	_	_	VER
Antoni	Antonius	_	Sing	_	_	Voc	_	_	NOMpro

At	at	_	_	_	_	_	_	2	CONcoo
ego	ego	_	Sing	_	_	Nom	_	_	PROper
sputa	sputum	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
