token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
proficiscens	proficiscor	_	Sing	_	Par|Pres|Dep	Nom	Com	_	VER
uestimenta	uestimentum	_	Plur	_	_	Acc	_	_	NOMcom
sua	suus	_	Plur	_	_	Acc	Neut	_	PROpos.ref
deposuit	depono	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
pauperis	pauper	Pos	Sing	_	_	Gen	Com	_	ADJqua
cuiusdam	quidam	_	Sing	_	_	Gen	Com	_	PROind
uestimenta	uestimentum	_	Plur	_	_	Acc	_	_	NOMcom
induens	induo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
ante	ante	_	_	_	_	_	_	2	PRE
ecclesiam	ecclesia	_	Sing	_	_	Acc	_	_	NOMcom
sancti	sanctus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
Petri	Petrus	_	Sing	_	_	Gen	_	_	NOMpro
inter	inter	_	_	_	_	_	_	_	PRE
pauperes	pauper	Pos	Plur	_	_	Acc	MascFem	_	ADJqua
sedit	sedeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
cum	cum	_	_	_	_	_	_	2	PRE
iis	is	_	Plur	_	_	Abl	Com	_	PROdem
uelut	uelut	_	_	_	_	_	_	1	ADVrel
unus	unus	_	Sing	_	_	Nom	Masc	_	ADJcar
ex	ex	_	_	_	_	_	_	_	PRE
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
auide	auide	Pos	_	_	_	_	_	_	ADV
mendicauit	mendico	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
saepius	saepe	Comp	_	_	_	_	_	_	ADV
simile	similis	Pos	Sing	_	_	Acc	Neut	_	ADJqua
fecisset	facio	_	Sing	3	Sub|Pqp|Act	_	_	_	VER
nisi	nisi	_	_	_	_	_	_	_	CONsub
notorum	notus	Pos	Plur	_	_	Gen	MascNeut	2	ADJqua
uerecundia	uerecundia	_	Sing	_	_	Nom	_	_	NOMcom
impediuisset	impedio	_	Sing	3	Sub|Pqp|Act	_	_	_	VER

Quadam	quidam	_	Sing	_	_	Abl	Fem	_	PROind
die	dies	_	Sing	_	_	Abl	_	_	NOMcom
dum	dum	_	_	_	_	_	_	2	CONsub
audiret	audio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
ea	is	_	Plur	_	_	Acc	Neut	_	PROdem
quae	qui	_	Plur	_	_	Acc	Neut	1	PROrel
dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
discipulis	discipulus	_	Plur	_	_	Dat	_	_	NOMcom
suis	suus	_	Plur	_	_	Dat	Com	_	PROpos.ref
ad	ad	_	_	_	_	_	_	2	PRE
praedicandum	praedico	_	Sing	_	Ger|_|Act	Acc	_	1	VER
missis	mitto	_	Plur	_	Par|Perf|Pass	Dat	Com	_	VER
locutus	loquor	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
statim	statim	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
uniuersa	uniuersus	Pos	Plur	_	_	Acc	Neut	_	NOMcom
seruanda	seruo	_	Plur	_	Adj|_|Pass	Acc	Neut	_	VER
tota	totus	_	Sing	_	_	Abl	Fem	_	PROind
uirtute	uirtus	_	Sing	_	_	Abl	_	_	NOMcom
consurgit	consurgo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
soluit	soluo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
calceamenta	calceamentum	_	Plur	_	_	Acc	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
pedibus	pes	_	Plur	_	_	Abl	_	_	NOMcom
tunica	tunica	_	Sing	_	_	Abl	_	_	NOMcom
una	unus	_	Sing	_	_	Abl	Fem	_	ADJcar
sed	sed	_	_	_	_	_	_	_	CONcoo
uili	uilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
induitur	induo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
pro	pro	_	_	_	_	_	_	1	PRE
corrigia	corrigia	_	Sing	_	_	Abl	_	_	NOMcom
mutauit	muto	_	Sing	3	Ind|Perf|Act	_	_	2	VER
funiculum	funiculus	_	Sing	_	_	Acc	_	_	NOMcom

Multi	multus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
nobiles	nobilis	Pos	Plur	_	_	Nom	MascFem	2	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
ignobiles	ignobilis	Pos	Plur	_	_	Nom	MascFem	_	ADJqua
clerici	clericus	_	Plur	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
laici	laicus	_	Plur	_	_	Nom	_	_	NOMcom
spreta	sperno	_	Sing	_	Par|Perf|Pass	Abl	Fem	_	VER
saeculari	saecularis	Pos	Sing	_	_	Abl	Com	_	ADJqua
pompa	pompa	_	Sing	_	_	Abl	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
uestigiis	uestigium	_	Plur	_	_	Dat	_	_	NOMcom
adhaeserunt	adhaeresco	_	Plur	3	Ind|Perf|Act	_	_	_	VER
quos	qui	_	Plur	_	_	Acc	Masc	1	PROrel
pater	pater	_	Sing	_	_	Nom	_	_	NOMcom
sanctus	sanctus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
docuit	doceo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
euangelicam	euangelicus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
perfectionem	perfectio	_	Sing	_	_	Acc	_	_	NOMcom
implere	impleo	_	_	_	Inf|Pres|Act	_	_	_	VER
paupertatem	paupertas	_	Sing	_	_	Acc	_	_	NOMcom
apprehendere	apprehendo	_	_	_	Inf|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
per	per	_	_	_	_	_	_	_	PRE
uiam	uia	_	Sing	_	_	Acc	_	_	NOMcom
sanctae	sanctus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
simplicitatis	simplicitas	_	Sing	_	_	Gen	_	_	NOMcom
incedere	incedo	_	_	_	Inf|Pres|Act	_	_	1	VER

Scripsit	scribo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
praeterea	praeterea	Pos	_	_	_	_	_	_	ADV
euangelicam	euangelicus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
regulam	regula	_	Sing	_	_	Acc	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
et	et	_	_	_	_	_	_	2	CONcoo
suis	suus	_	Plur	_	_	Dat	Com	_	PROpos.ref
fratribus	frater	_	Plur	_	_	Dat	_	_	NOMcom
habitis	habeo	_	Plur	_	Par|Perf|Pass	Dat	Com	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
habendis	habeo	_	Plur	_	Adj|_|Pass	Dat	Com	_	VER
quam	qui	_	Sing	_	_	Acc	Fem	1	PROrel
dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
papa	papa	_	Sing	_	_	Nom	_	_	NOMcom
Innocentius	Innocentius	_	Sing	_	_	Nom	_	_	NOMpro
confirmauit	confirmo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Coepit	coepio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
extunc	extunc	Pos	_	_	_	_	_	_	ADV
feruentius	feruenter	Comp	_	_	_	_	_	_	ADV
uerbi	uerbum	_	Sing	_	_	Gen	_	_	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
semina	semen	_	Plur	_	_	Acc	_	1	NOMcom
spargere	spargo	_	_	_	Inf|Pres|Act	_	_	2	VER
et	et	_	_	_	_	_	_	2	CONcoo
ciuitates	ciuitas	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
castella	castellum	_	Plur	_	_	Acc	_	_	NOMcom
feruore	feruor	_	Sing	_	_	Abl	_	_	NOMcom
mirabili	mirabilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
circuire	circumeo	_	_	_	Inf|Pres|Act	_	_	1	VER

In	in	_	_	_	_	_	_	_	PRE
uisione	uisio	_	Sing	_	_	Abl	_	2	NOMcom
seruus	seruus	_	Sing	_	_	Nom	_	1	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
supra	supra	_	_	_	_	_	_	2	PRE
se	sui	_	Sing	_	_	Acc	_	1	PROref
Seraphim	Seraphim	_	_	_	_	Ind	_	_	NOMcom
crucifixum	crucifigo	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER
adspexit	aspicio	_	Sing	3	Ind|Perf|Act	_	_	_	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
crucifixionis	crucifixio	_	Sing	_	_	Gen	_	_	NOMcom
suae	suus	_	Sing	_	_	Gen	Fem	_	PROpos.ref
signa	signum	_	Plur	_	_	Acc	_	_	NOMcom
sic	sic	Pos	_	_	_	_	_	_	ADV
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
euidenter	euidenter	Pos	_	_	_	_	_	_	ADV
impressit	imprimo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
crucifixus	crucifigo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
uideretur	uideo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem

Consignantur	consigno	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
manus	manus	_	Plur	_	_	Nom	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
pedes	pes	_	Plur	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
latus	latus	_	Sing	_	_	Nom	_	1	NOMcom
crucis	crux	_	Sing	_	_	Gen	_	_	NOMcom
charactere	character	_	Sing	_	_	Abl	_	_	NOMcom
sed	sed	_	_	_	_	_	_	_	CONcoo
diligenti	diligens	Pos	Sing	_	_	Abl	Com	_	ADJqua
studio	studium	_	Sing	_	_	Abl	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
oculis	oculus	_	Plur	_	_	Abl	_	_	NOMcom
ipsa	ipse	_	Plur	_	_	Acc	Neut	_	PROdem
stigmata	stigma	_	Plur	_	_	Acc	_	_	NOMcom
abscondebat	abscondo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Quidam	quidam	_	Plur	_	_	Nom	Masc	_	PROind
tamen	tamen	Pos	_	_	_	_	_	_	ADV
haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
in	in	_	_	_	_	_	_	_	PRE
uita	uita	_	Sing	_	_	Abl	_	_	NOMcom
uiderunt	uideo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
sed	sed	_	_	_	_	_	_	_	CONcoo
in	in	_	_	_	_	_	_	_	PRE
morte	mors	_	Sing	_	_	Abl	_	_	NOMcom
plurimi	multus	Sup	Plur	_	_	Nom	Masc	_	ADJqua
conspexerunt	conspicio	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Quod	quod	_	_	_	_	_	_	2	CONsub
autem	autem	_	_	_	_	_	_	_	CONcoo
haec	hic	_	Plur	_	_	Nom	Neut	1	PROdem
stigmata	stigma	_	Plur	_	_	Nom	_	_	NOMcom
per	per	_	_	_	_	_	_	_	PRE
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
uera	uerus	_	Plur	_	_	Acc	Neut	_	ADJqua
exstiterint	exsisto	_	Plur	3	Sub|Perf|Act	_	_	_	VER
multis	multus	Pos	Plur	_	_	Abl	Com	_	ADJqua
miraculis	miraculum	_	Plur	_	_	Abl	_	_	NOMcom
ostensum	ostendo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Beatus	beatus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Franciscus	Franciscus	_	Sing	_	_	Nom	_	_	NOMpro
columbina	columbinus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
simplicitate	simplicitas	_	Sing	_	_	Abl	_	_	NOMcom
plenus	plenus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
omnes	omnis	_	Plur	_	_	Acc	MascFem	_	PROind
creaturas	creatura	_	Plur	_	_	Acc	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
creatoris	creator	_	Sing	_	_	Gen	_	_	NOMcom
hortatur	hortor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
amorem	amor	_	Sing	_	_	Acc	_	_	NOMcom
praedicat	praedico	_	Sing	3	Ind|Pres|Act	_	_	1	VER
auibus	auis	_	Plur	_	_	Abl	_	_	NOMcom
auditur	audio	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
ab	ab	_	_	_	_	_	_	_	PRE
iis	is	_	Plur	_	_	Abl	Com	_	PROdem
tanguntur	tango	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
ab	ab	_	_	_	_	_	_	_	PRE
ipso	ipse	_	Sing	_	_	Abl	MascNeut	_	PROdem
nec	nec	_	_	_	_	_	_	2	CONcoo
nisi	nisi	_	_	_	_	_	_	_	CONsub
licentiatae	licentio	_	Plur	_	Par|Perf|Pass	Nom	Fem	_	VER
recedunt	recedo	_	Plur	3	Ind|Pres|Act	_	_	1	VER

hirundines	hirundo	_	Plur	_	_	Nom	_	_	NOMcom
dum	dum	_	_	_	_	_	_	2	CONsub
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
praedicante	praedico	_	Sing	_	Par|Pres|Act	Abl	Com	1	VER
garrirent	garrio	_	Plur	3	Sub|Impa|Act	_	_	_	VER
ipso	ipse	_	Sing	_	_	Abl	MascNeut	_	PROdem
imperante	impero	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
protinus	protinus	Pos	_	_	_	_	_	_	ADV
conticescunt	conticesco	_	Plur	3	Ind|Pres|Act	_	_	_	VER

Apud	apud	_	_	_	_	_	_	_	PRE
Portiunculam	Portiuncula	_	Sing	_	_	Acc	_	_	NOMpro
iuxta	iuxta	_	_	_	_	_	_	2	PRE
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
cellam	cella	_	Sing	_	_	Acc	_	_	NOMcom
cicada	cicada	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
ficu	ficus	_	Sing	_	_	Abl	_	1	NOMcom
residens	resideo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
frequenter	frequenter	Pos	_	_	_	_	_	_	ADV
canebat	cano	_	Sing	3	Ind|Impa|Act	_	_	_	VER

quam	qui	_	Sing	_	_	Acc	Fem	1	PROrel
uir	uir	_	Sing	_	_	Nom	_	_	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
manum	manus	_	Sing	_	_	Acc	_	1	NOMcom
extendens	extendo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
uocauit	uoco	_	Sing	3	Ind|Perf|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER

soror	soror	_	Sing	_	_	Voc	_	_	NOMcom
mea	meus	_	Sing	_	_	Voc	Neut	_	PROpos
cicada	cicada	_	Sing	_	_	Voc	_	_	NOMcom
ueni	uenio	_	Sing	2	Imp|Pres|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
me	ego	_	Sing	_	_	Acc	_	_	PROper

Quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
statim	statim	Pos	_	_	_	_	_	_	ADV
oboediens	obedio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
super	super	_	_	_	_	_	_	2	PRE
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
manum	manus	_	Sing	_	_	Acc	_	1	NOMcom
adscendit	ascendo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Cui	qui	_	Sing	_	_	Dat	Com	1	PROrel
ille	ille	_	Sing	_	_	Nom	Masc	_	PROdem

canta	canto	_	Sing	2	Imp|Pres|Act	_	_	_	VER
mea	meus	_	Sing	_	_	Voc	Neut	_	PROpos
soror	soror	_	Sing	_	_	Voc	_	_	NOMcom
cicada	cicada	_	Sing	_	_	Voc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
dominum	dominus	_	Sing	_	_	Acc	_	_	NOMcom
tuum	tuus	_	Sing	_	_	Acc	MascNeut	_	PROpos
lauda	laudo	_	Sing	2	Imp|Pres|Act	_	_	_	VER

quae	qui	_	Sing	_	_	Nom	Neut	1	PROrel
protinus	protinus	Pos	_	_	_	_	_	_	ADV
canens	cano	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
nonnisi	nonnisi	_	_	_	_	_	_	_	ADVneg
licentiata	licentio	_	Sing	_	_	Nom	Fem	_	VER
recessit	recedo	_	Sing	3	Ind|Perf|Act	_	_	1	VER

Parcit	parco	_	Sing	3	Ind|Pres|Act	_	_	_	VER
lucernis	lucerna	_	Plur	_	_	Abl	_	_	NOMcom
lampadibus	lampas	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
candelis	candela	_	Plur	_	_	Abl	_	_	NOMcom
nolens	nolo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
sua	suus	_	Sing	_	_	Abl	Fem	_	PROpos.ref
manu	manus	_	Sing	_	_	Abl	_	1	NOMcom
deturpare	deturpo	_	_	_	Inf|Pres|Act	_	_	_	VER
fulgorem	fulgor	_	Sing	_	_	Acc	_	_	NOMcom

Super	super	_	_	_	_	_	_	2	PRE
petras	petra	_	Plur	_	_	Acc	_	_	NOMcom
reuerenter	reuerenter	Pos	_	_	_	_	_	_	ADV
ambulat	ambulo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
intuitu	intuitus	_	Sing	_	_	Abl	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
dicitur	dico	_	Sing	3	Ind|Pres|Pass	_	_	2	VER
petra	petra	_	Sing	_	_	Nom	_	_	NOMcom
legis	lex	_	Sing	_	_	Gen	_	_	NOMcom
diuinae	diuinus	Pos	Sing	_	_	Gen	Fem	2	ADJqua

uermiculos	uermiculus	_	Plur	_	_	Acc	_	_	NOMcom
ne	ne	_	_	_	_	_	_	4	CONsub
transeuntium	transeo	_	Plur	_	Par|Pres|Act	Gen	Com	1	VER
pedibus	pes	_	Plur	_	_	Abl	_	_	NOMcom
conculcentur	conculco	_	Plur	3	Sub|Pres|Pass	_	_	_	VER
leuat	leuo	_	Sing	3	Ind|Pres|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
apibus	apis	_	Plur	_	_	Abl	_	_	NOMcom
ne	ne	_	_	_	_	_	_	4	CONsub
inedia	inedia	_	Sing	_	_	Abl	_	_	NOMcom
pereant	pereo	_	Plur	3	Sub|Pres|Act	_	_	1	VER
glacie	glacies	_	Sing	_	_	Abl	_	_	NOMcom
hiemali	hiemalis	_	Sing	_	_	Abl	Com	_	NOMcom
mel	mel	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
optima	bonus	Sup	Plur	_	_	Acc	Neut	_	ADJqua
uina	uinum	_	Plur	_	_	Acc	_	_	NOMcom
iubet	iubeo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
apponi	appono	_	_	_	Inf|Pres|Pass	_	_	_	VER
fraterno	fraternus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
nomine	nomen	_	Sing	_	_	Abl	_	_	NOMcom
animalia	animal	_	Plur	_	_	Acc	_	_	NOMcom
cuncta	cunctus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
uocabat	uoco	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Miro	mirus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
ineffabili	ineffabilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
gaudio	gaudium	_	Sing	_	_	Abl	_	_	NOMcom
replebatur	repleo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
ob	ob	_	_	_	_	_	_	_	PRE
creatoris	creator	_	Sing	_	_	Gen	_	_	NOMcom
amorem	amor	_	Sing	_	_	Acc	_	_	NOMcom
cum	cum	_	_	_	_	_	_	3	CONsub
solem	sol	_	Sing	_	_	Acc	_	_	NOMcom
lunam	luna	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
stellas	stella	_	Plur	_	_	Acc	_	_	NOMcom
intuebatur	intueor	_	Sing	3	Ind|Impa|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
eas	is	_	Plur	_	_	Acc	Fem	_	PROdem
ad	ad	_	_	_	_	_	_	2	PRE
creatoris	creator	_	Sing	_	_	Gen	_	_	NOMcom
amorem	amor	_	Sing	_	_	Acc	_	_	NOMcom
inuitabat	inuito	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Coronam	corona	_	Sing	_	_	Acc	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
magnam	magnus	Pos	Sing	_	_	Acc	Fem	_	ADJqua
fieri	fio	_	_	_	Inf|Pres|Pass	_	_	_	VER
prohibebat	prohibeo	_	Sing	3	Ind|Impa|Act	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER

uolo	uolo	_	Sing	1	Ind|Pres|Act	_	_	3	VER
quod	quod	_	_	_	_	_	_	2	CONsub
fratres	frater	_	Plur	_	_	Nom	_	_	NOMcom
mei	meus	_	Plur	_	_	Nom	Masc	_	PROpos
pulices	pulex	_	Plur	_	_	Nom	_	_	NOMcom
partem	pars	_	Sing	_	_	Acc	_	_	NOMcom
habeant	habeo	_	Plur	3	Sub|Pres|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
capite	caput	_	Sing	_	_	Abl	_	_	NOMcom
