token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
deos	deus	_	Plur	_	_	Acc	_	_	NOMcom
abigimus	abigo	_	Plur	1	Ind|Pres|Act	_	_	_	VER
pie	pius	Pos	Sing	_	_	Voc	Masc	_	ADJqua
rex	rex	_	Sing	_	_	Voc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
Deum	deus	_	Sing	_	_	Acc	_	_	NOMcom
quem	qui	_	Sing	_	_	Acc	Masc	1	PROrel
Remegius	Remegius	_	Sing	_	_	Nom	_	_	NOMpro
praedicat	praedico	_	Sing	3	Ind|Pres|Act	_	_	1	VER
inmortalem	immortalis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
sequi	sequor	_	_	_	Inf|Pres|Dep	_	_	_	VER
parati	paratus	Pos	Plur	_	_	Nom	Masc	2	ADJqua
sumus	sum	_	Plur	1	Ind|Pres|Act	_	_	1	VER

Nuntiantur	nuntio	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
haec	hic	_	Plur	_	_	Nom	Masc	1	PROdem
antistiti	antistes	_	Sing	_	_	Dat	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
gaudio	gaudium	_	Sing	_	_	Abl	_	_	NOMcom
magno	magnus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
repletus	repletus	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
iussit	iubeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
lauacrum	lauacrum	_	Sing	_	_	Acc	_	_	NOMcom
praeparari	praeparo	_	_	_	Inf|Pres|Pass	_	_	2	VER

Uelis	uelum	_	Plur	_	_	Abl	_	_	NOMcom
depictis	depingo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
adumbrantur	adumbro	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
plateae	platea	_	Plur	_	_	Nom	_	1	NOMcom
ecclesiae	ecclesia	_	Sing	_	_	Gen	_	_	NOMcom
curtinis	curtinus	_	Plur	_	_	Abl	_	_	NOMcom
albentibus	albeo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
adurnantur	adorno	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
baptistirium	baptisterium	_	Sing	_	_	Nom	_	_	NOMcom
conponitur	compono	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
balsama	balsamum	_	Plur	_	_	Nom	_	_	NOMcom
difunduntur	diffundo	_	Plur	3	Ind|Pres|Pass	_	_	2	VER
micant	mico	_	Plur	3	Ind|Pres|Act	_	_	_	VER
flagrantes	flagro	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
odorem	odor	_	Sing	_	_	Acc	_	_	NOMcom
cerei	cereus	_	Sing	_	_	Gen	_	1	NOMcom
totumque	totus界que	_	Sing	_	_	Nom	Neut	_	PROind
templum	templum	_	Sing	_	_	Nom	_	_	NOMcom
baptistirii	baptisterium	_	Sing	_	_	Gen	_	_	NOMcom
diuino	diuinus	Pos	Sing	_	_	Abl	MascNeut	2	ADJqua
respergitur	respergo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
ab	ab	_	_	_	_	_	_	_	PRE
odore	odor	_	Sing	_	_	Abl	_	_	NOMcom
talemque	talis界que	_	Sing	_	_	Acc	MascFem	_	PROdem
ibi	ibi	Pos	_	_	_	_	_	_	ADV
gratiam	gratia	_	Sing	_	_	Acc	_	_	NOMcom
adstantibus	asto	_	Plur	_	Par|Pres|Act	Dat	Masc	_	VER
Deus	deus	_	Sing	_	_	Nom	_	_	NOMcom
tribuit	tribuo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
aestimarent	aestimo	_	Plur	3	Sub|Impa|Act	_	_	_	VER
se	sui	_	Plur	_	_	Acc	_	1	PROref
paradisi	paradisus	_	Sing	_	_	Gen	_	_	NOMcom
odoribus	odor	_	Plur	_	_	Abl	_	_	NOMcom
collocari	colloco	_	_	_	Inf|Pres|Pass	_	_	_	VER

Rex	rex	_	Sing	_	_	Nom	_	_	NOMcom
ergo	ergo	_	_	_	_	_	_	2	CONcoo
prior	prior	Comp	Sing	_	_	Nom	MascFem	_	ADJord
poposcit	posco	_	Sing	3	Ind|Perf|Act	_	_	_	VER
se	sui	_	Sing	_	_	Acc	_	1	PROref
a	ab	_	_	_	_	_	_	_	PRE
pontifeci	pontifex	_	Sing	_	_	Abl	_	_	NOMcom
baptizari	baptizo	_	_	_	Inf|Pres|Pass	_	_	_	VER

Procedit	procedo	_	Sing	3	Ind|Pres|Act	_	_	1	VER
nouus	nouus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Constantinus	Constantinus	_	Sing	_	_	Nom	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
lauacrum	lauacrum	_	Sing	_	_	Acc	_	_	NOMcom
deleturus	deleo	_	Sing	_	Par|Fut|Act	Nom	Masc	_	VER
leprae	lepra	_	Sing	_	_	Gen	_	_	NOMcom
ueteris	uetus	Pos	Sing	_	_	Gen	Com	_	ADJqua
morbum	morbus	_	Sing	_	_	Acc	_	_	NOMcom
sordentesque	sordeo界que	_	Plur	_	Par|Pres|Act	Acc	MascFem	_	VER
maculas	macula	_	Plur	_	_	Acc	_	_	NOMcom
gestas	gero	_	Plur	_	Par|Perf|Pass	Acc	Fem	_	VER
antiquitus	antiquitus	Pos	_	_	_	_	_	_	ADV
recenti	recens	Pos	Sing	_	_	Abl	Com	1	ADJqua
latice	latex	_	Sing	_	_	Abl	_	_	NOMcom
deleturus	deleo	_	Sing	_	Par|Fut|Act	Nom	Masc	_	VER

Cui	qui	_	Sing	_	_	Dat	Com	1	PROrel
ingresso	ingredior	_	Sing	_	Par|Perf|Dep	Dat	MascNeut	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
baptismum	baptismum	_	Sing	_	_	Acc	_	_	NOMcom
sanctus	sanctus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
sic	sic	Pos	_	_	_	_	_	_	ADV
infit	infio	_	Sing	3	Ind|Pres|Act	_	_	_	VER
ore	os	_	Sing	_	_	Abl	_	1	NOMcom
facundo	facundus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
Mitis	mitis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
depone	depono	_	Sing	2	Imp|Pres|Act	_	_	_	VER
colla	collum	_	Plur	_	_	Acc	_	_	NOMcom
Sigamber	Sigamber	_	Sing	_	_	Voc	_	_	ADJqua

adora	adoro	_	Sing	2	Imp|Pres|Act	_	_	_	VER
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
incendisti	incendo	_	Sing	2	Ind|Perf|Act	_	_	_	VER
incende	incendo	_	Sing	2	Imp|Pres|Act	_	_	_	VER
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
adorasti	adoro	_	Sing	2	Ind|Perf|Act	_	_	_	VER

Erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
sanctus	sanctus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Remegius	Remegius	_	Sing	_	_	Nom	_	_	NOMpro
episcopus	episcopus	_	Sing	_	_	Nom	_	_	NOMcom
egregiae	egregius	Pos	Sing	_	_	Gen	Fem	_	ADJqua
scientiae	scientia	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
rethoricis	rhetoricus	Pos	Plur	_	_	Abl	Com	_	ADJqua
adprimum	adprimum	Pos	_	_	_	_	_	_	ADV
inbutus	imbuo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
studiis	studium	_	Plur	_	_	Abl	_	_	NOMcom
sed	sed	_	_	_	_	_	_	_	CONcoo
et	et	_	_	_	_	_	_	1	ADV
sanctitate	sanctitas	_	Sing	_	_	Abl	_	_	NOMcom
ita	ita	Pos	_	_	_	_	_	_	ADV
praelatus	praefero	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
Siluestri	Siluester	_	Sing	_	_	Gen	_	_	NOMpro
uirtutibus	uirtus	_	Plur	_	_	Abl	_	_	NOMcom
equaretur	aequor	_	Sing	3	Sub|Impa|Dep	_	_	_	VER

Est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
